Source,Target
Conrad Tang,Grace Au
Conrad Tang,Mohammed Al-Kateb
Conrad Tang,Sanjay Nair
Coral Scharf,Avigdor Gal
Corbin Rosset,Daniel Campos
Corbin Rosset,Nick Craswell
Corbin Rosset,Paul N. Bennett
Corbin Rosset,Xia Song
Cordelia Schmid,Andrew Zisserman
Cordelia Schmid,Hervé Jégou
Corinna Breitinger,Akiko Aizawa
Corinna Breitinger,Bela Gipp
Corinna Breitinger,Howard S. Cohl
Corinna Cortes,Claudio Gentile
Corinna Cortes,Giulia DeSalvo
Corinne Stucker,Konrad Schindler
Cornelia Caragea,Doina Caragea
Corrado Calì,Jens Schneider
Corrado Monti,Francesco Bonchi
Corrado Monti,Gianmarco De Francisci Morales
Cory A. Henson,Amit P. Sheth
Cory Braker Scott,Diane Oyen
Cory Braker Scott,Gowri Srinivasan
Cory Stephenson,Yoon Kim
Cosimo Persia,Ana Ozaki
Cosimo Persia,Andrea Mazzullo
Cosme Louart,Mohamed Tamaazousti
Cosme Louart,Romain Couillet
Cosmin Ancuti,Aryan Mehra
Cosmin Ancuti,Bing Ouyang
Cosmin Ancuti,Chang-Hong Lin
Cosmin Ancuti,Chung-En Sun
Cosmin Ancuti,David Lee
Cosmin Ancuti,Dennis Estrada
Cosmin Ancuti,Jerome Chang
Cosmin Ancuti,Jing Liu 0031
Cosmin Ancuti,Kareem Metwaly
Cosmin Ancuti,Pei-Yuan Wu
Cosmin Ancuti,Radu Timofte
Cosmin Ancuti,Vincent Jacob Whannou de Dravo
Cosmin Ancuti,Xuan Zhao
Cosmin Ancuti,Yu Dong
Cosmin Ancuti,Yuan Xie 0006
Cosmin Ancuti,Zhe Yu
Costas Panagiotakis,Harris Papadakis
Costas Panagiotakis,Paraskevi Fragopoulou
Craig D. Uchida,George O. Mohler
Craig Macdonald,Andrew Trotman
Craig Macdonald,Antonio Mallia
Craig Macdonald,Arjen P. de Vries
Craig Macdonald,Michal Siedlaczek
Craig Macdonald,Pablo Castells
Craig Sherstan,James MacGlashan
Craig Sherstan,Johannes Günther 0002
Craig Sherstan,Patrick M. Pilarski
Cristian Axenie,Daria Kurz
Cristian Borcea,Yi Chen 0001
Cristian Bozzato,Giuseppe Serra 0001
Cristian Bozzato,Stefano Mizzaro
Cristian Bozzato,Vincenzo Della Mea
Cristian Ioan Vasile,Daniela Rus
Cristian Ioan Vasile,Mark Donahue
Cristian Lumezanu,Bo Zong
Cristian Lumezanu,Takehiko Mizoguchi
Cristian Lumezanu,Wei Cheng 0002
Cristina Feier,Andreas Pieris
Cristina Feier,Carsten Lutz
Cristina Ioana Muntean,Franco Maria Nardini
Cristina Ioana Muntean,Nicola Tonellotto
Cristina Ioana Muntean,Ophir Frieder
Cristina Ioana Muntean,Raffaele Perego 0001
Cristina Maier,Dan A. Simovici
Cristina Menghini,Chris Schwiegelshohn
Cristina Sarasua,Gianluca Demartini
Cristina Sarasua,Kevin Roitero
Cristopher Flagg,Gholam Motamedi
Cristopher Flagg,Ophir Frieder
Cristopher Flagg,Sean MacAvaney
Crystal Maung,Haim Schweitzer
Csaba Szepesvári,Dale Schuurmans
Csaba Szepesvári,Gellért Weisz
Csaba Szepesvári,Lin Yang 0011
Cuong Nguyen,Cédric Archambeau
Cuong Nguyen,Matthias W. Seeger
Cuong Nguyen,Tal Hassner
Cuong Tran 0007,Federico Baldo
Cuong Tran 0007,Michele Lombardi 0001
Cuong Xuan Chu,Gerhard Weikum
Cuong Xuan Chu,Simon Razniewski
Curtis Bright,Brett Stevens
Curtis Bright,Ilias S. Kotsireas
Curtis Bright,Kevin K. H. Cheung
Curtis Bright,Vijay Ganesh
Curtis Hawthorne,Ian Simon
Curtis Hawthorne,Jesse H. Engel
Curtis Hawthorne,Monica Dinculescu
Curtis Wigington,Chris Tensmeyer
Curtis Wigington,Nikolaos Barmpalios
Curtis Wigington,Tong Sun
Curtis Wigington,Vicente Ordonez
Curtis Wigington,Vlad I. Morariu
Curtis Wigington,Yun Fu
Cynthia Freeman,Abdullah Mueen 0001
Cynthia Liu,Luca Daniel
Cynthia Rudin,Margo I. Seltzer
Cyril Zhang,Yi Zhang
Cyril van Schreven,Aris Filos-Ratsikas
Cyril van Schreven,Boi Faltings
Cyrille W. Combettes,Sebastian Pokutta
Cyrus Cousins,Fabio Vandin
Cyrus Cousins,Matteo Riondato
Cyrus DiCiccio,Deepak Agarwal
Cyrus Rashtchian,Aneesh Sharma
Cyrus Rashtchian,David P. Woodruff
Cyrus Shahabi,Siva Ravada
Cécile Paris,Jian Yang 0001
Cécile Paris,Philip S. Yu
Cécile Paris,Surya Nepal
Cédric Archambeau,Alex Tang
Cédric Archambeau,Bhaskar Dutt
Cédric Archambeau,Kumar Venkateswar
Cédric Archambeau,Patricia Grao
Cédric Colas,Katja Hofmann
Cédric Colas,Lilian Weng
Cédric Renggli,Andy Xu
Cédric Renggli,Ce Zhang 0001
Cédric Renggli,Chris Lauren
Cédric Renggli,Deepak Mukunthu Iyappan Babu
Cédric Renggli,Jordan Edwards
Cédric Renggli,Markus Weimer
Céline Hocquette,Stephen H. Muggleton
Céline Hudelot,Myriam Tami
Céline Teulière,Frédéric Bernardin
Céline Teulière,Omar Ait-Aider
Da Yan 0001,John C. S. Lui
Da Yan 0001,Lei Zou
Da Yan 0001,Sibo Yan
Da Yan 0001,Yang Zhou 0001
Da Yan 0001,Zhe Jiang 0001
Da Yu,Jian Yin 0001
Da Yu,Wei Chen 0034
Da Zhang 0001,Yuan-Fang Wang
Da Zheng,Chao Ma 0025
Da Zheng,Christos Faloutsos
Da Zheng,George Karypis
Da Zheng,Hao Xiong
Da Zheng,Jin Dong
Da Zheng,Quan Gan
Da Zheng,Xiang Song
Da Zheng,Xin Luna Dong
Da Zheng,Zheng Zhang 0001
Da-Cheng Juan,Aleksei Timofeev
Da-Cheng Juan,Allan Heydon
Da-Cheng Juan,Andrew Tomkins
Da-Cheng Juan,Cesar Ilharco Magalhaes
Da-Cheng Juan,George Yu
Da-Cheng Juan,Min Sun
Da-Cheng Juan,Philip Pham
Da-Cheng Juan,Tom Duerig
Da-Cheng Juan,Wei Wei 0025
Da-Cheng Juan,Yi-Ting Chen
Da-Cheng Juan,Zhen Li 0028
Dae Ung Jo,Jin Young Choi
Dagan Feng,Qian Wang
Dai Hai Ton That,Jonathan Grier
Dai Quoc Nguyen,Dat Quoc Nguyen
Dai Quoc Nguyen,Dinh Phung 0001
Dai Quoc Nguyen,Tu Dinh Nguyen
Daichi Amagata,Takahiro Hara
Daichi Amagata,Takuya Maekawa
Daisuke Fukushima,Ichiro Takeuchi
Daisuke Fukushima,Kaho Ko
Daisuke Fukushima,Kei Kohno
Daisuke Fukushima,Masato Nakaguro
Daisuke Fukushima,Ryoichi Koga
Daisuke Fukushima,Shigeo Nakamura
Daisuke Fukushima,Yusuke Takagi
Daisy Yi Ding,Alejandro Schuler
Daisy Yi Ding,Andrew Y. Ng
Daisy Yi Ding,Khanh K. Thai
Daisy Yi Ding,Sanjay Basu
Dale Schuurmans,Craig Boutilier
Dale Schuurmans,Mohammad Norouzi 0002
Damian Stachura,Christopher Galias
Damian Stachura,Konrad Zolna
Damiano Distante,Stefano Faralli 0001
Damiano Spina,Gianluca Demartini
Damiano Spina,Giuseppe Serra 0001
Damiano Spina,Stefano Mizzaro
Damiano Spina,Vincenzo Della Mea
Damianos Chatziantoniou,Verena Kantere
Damien Ernst,Raphael Fonteneau
Damien Pellier,Ron Alford
Damien Scieur,Arthur Mensch
Damien Scieur,Fabian Pedregosa
Damien Scieur,Joan Bruna
Damien Teney,Amin Parvaneh
Damien Teney,Anton van den Hengel
Damien Teney,Peng Wang 0023
Damien Vincent,Marcin Michalski
Damien Vincent,Olivier Bousquet
Damien Vincent,Sylvain Gelly
Damir Juric,André Melo
Damir Juric,Jonathan Moore
Damir Juric,Mohammad Khodadadi
Damir Pulatov,Lars Kotthoff
Damjan Gjurovski,Sebastian Michel 0001
Damon McCoy,Kirill Levchenko
Damon McCoy,Rachel Greenstadt
Dan A. Calian,Michelle Gong
Dan A. Calian,Timothy A. Mann
Dan Alistarh,Christoph Lampert
Dan Fisher,Mark Kozdoba
Dan G. Tecuci,Alex Monteiro
Dan G. Tecuci,Hamid R. Motahari Nezhad
Dan G. Tecuci,Nigel P. Duffy
Dan G. Tecuci,Ravi Palla
Dan G. Tecuci,Tigran Ishkhanov
Dan Garber,Gal Korcia
Dan Garber,Kfir Y. Levy
Dan Guo,Hui Wang
Dan Guo,Meng Wang
Dan Guo,Meng Wang 0001
Dan Guo,Yang Wang 0023
Dan Guo,Zheng-Jun Zha
Dan Harborne,Alun D. Preece
Dan Hong,Qing He 0003
Dan Hong,Tao Chen
Dan Hong,Xi Gu
Dan Klein,Joey Gonzalez
Dan Lahav,Noam Slonim
Dan Lahav,Ranit Aharonov
Dan Li,Kamran Paynabar
Dan Li,Nagi Gebraeel
Dan Li 0015,Evangelos Kanoulas
Dan Li 0015,Maarten de Rijke
Dan Li 0015,Panagiotis Zafeiriadis
Dan Morris,Bistra Dilkina
Dan Morris,Christopher Kiekintveld
Dan Ou,Bo Zheng
Dan Schmidt,Patrick Coady
Dan Schmidt,Yu Zhong
Dan Song 0006,An-An Liu
Dan Wang,Chuan Wu
Dan Wang,Yang He
Dan Wu,Bo Xu
Dan Wu,Chao Wang
Dan Wu,Sheng Zhang
Dan Xu 0002,Nicu Sebe
Dan Xu 0002,Philip H. S. Torr
Dan Xu 0002,Yan Yan 0002
Dana Fisman,Daniel Neider
Dana H. Ballard,Mary M. Hayhoe
Danai Koutra,Paul N. Bennett
Dane Späth,Carsten Rother
Dane Späth,Karsten Krispin
Dang Huynh,Marios Savvides
Dang Nguyen,Alistair Shilton
Dang Nguyen,Sunil Gupta 0001
Danh Le Phuoc,Thomas Eiter
Daniel Baker,Robert Krauthgamer
Daniel Baker,Vladimir Braverman
Daniel Baker,Xuan Wu 0002
Daniel Balouek-Thomert,Alexandre Termier
Daniel Balouek-Thomert,Alexandru Costan
Daniel Balouek-Thomert,Anthony Simonet
Daniel Balouek-Thomert,Diego Melgar
Daniel Balouek-Thomert,Gabriel Antoniu
Daniel Balouek-Thomert,Ivan Rodero
Daniel Balouek-Thomert,Manish Parashar
Daniel Balouek-Thomert,Pedro Silva 0007
Daniel Balouek-Thomert,Véronique Masson
Daniel Barkoczi,Philipp Lorenz-Spreen
Daniel Barkoczi,Stefan Herzog
Daniel Bear,Antonio Torralba 0001
Daniel Bear,Daniel Yamins
Daniel Bear,Joshua B. Tenenbaum
Daniel Becking,Simon Wiedemann
Daniel Becking,Wojciech Samek
Daniel Bittleston,Emily Peterson
Daniel Bittleston,Fei Fang
Daniel Bittleston,John Trezza
Daniel Björkegren,Joshua Blumenstock
Daniel Björkegren,Moritz Hardt
Daniel Campos,Bhaskar Mitra
Daniel Campos,Bodo Billerbeck
Daniel Campos,Emine Yilmaz
Daniel Campos,Nick Craswell
Daniel Campos,Paul N. Bennett
Daniel Cohen,Philip S. Thomas
Daniel Cremers,Nils Thuerey
Daniel Cremers,Rüdiger Westermann
Daniel DeTone,Andrew Rabinovich
Daniel DeTone,Tomasz Malisiewicz
Daniel Deutch,Amir Gilad
Daniel Deutch,Oren Sheffer
Daniel Deutch,Tomer Haimovich
Daniel Deutch,Yuval Moskovitch
Daniel Fabbri,Bradley A. Malin
Daniel Fernández-González,Carlos Gómez-Rodríguez
Daniel Finnie,Nicholas Zukoski
Daniel Furelos-Blanco,Alessandra Russo
Daniel Furelos-Blanco,Anders Jonsson
Daniel Furelos-Blanco,Mark Law
Daniel G. Goldstein,Forough Poursabzi-Sangdeh
Daniel Gehrig,Davide Scaramuzza 0001
Daniel Gehrig,Javier Hidalgo-Carrió
Daniel Gehrig,Mathias Gehrig
Daniel Gordon,Dieter Fox
Daniel Gordon,Luke Zettlemoyer
Daniel Gordon,Yonatan Bisk
Daniel Greenfeld,Uri Shalit
Daniel Gruen,Kenney Ng
Daniel Gruhl,Linda Kato
Daniel Gruhl,Steve Welch
Daniel Gunnar Staegemann,Frederik Kramer
Daniel Gunnar Staegemann,Klaus Turowski
Daniel Gunnar Staegemann,Matthias Volk 0002
Daniel Haase,Manuel Amthor
Daniel Harabor,Liron Cohen 0002
Daniel Harabor,Peter J. Stuckey
Daniel Harabor,Sven Koenig
Daniel Hennes,Edward Lockhart
Daniel Hennes,Karl Tuyls
Daniel Hennes,Mohammad Gheshlaghi Azar
Daniel Hernández Juárez,Benjamin Busam
Daniel Hernández Juárez,Gregory G. Slabaugh
Daniel Hernández Juárez,Sarah Parisot
Daniel Hernández Juárez,Steven McDonagh
Daniel Hu,Ang Li
Daniel Hu,Hai Li 0001
Daniel Höller,Alexander Schmid 0003
Daniel Höller,Damien Pellier
Daniel Höller,Gregor Behnke
Daniel Höller,Humbert Fiorino
Daniel Höller,Pascal Bercher
Daniel Höller,Ron Alford
Daniel Höller,Susanne Biundo
Daniel J. Hoeppner,Dimitris N. Metaxas
Daniel J. Hoeppner,Wei Fan
Daniel J. McDuff,Ashok Veeraraghavan
Daniel J. McDuff,Mary Czerwinski
Daniel J. McDuff,Nick Craswell
Daniel J. Rosenkrantz,Anil Vullikanti
Daniel J. Rosenkrantz,Richard Edwin Stearns
Daniel Jacob Tward,Alain Trouvé
Daniel Jacob Tward,Michael I. Miller
Daniel Janke,Martin Leinberger
Daniel Janke,Steffen Staab
Daniel Jarrett,Mihaela van der Schaar
Daniel Khashabi,Dan Roth
Daniel King,Daniel S. Weld
Daniel King,Doug Downey
Daniel Kumor,Carlos Cinelli
Daniel Kumor,Elias Bareinboim
Daniel Kunin,Daniel Yamins
Daniel Kunin,Javier Sagastuy-Breña
Daniel Kunin,Jonathan M. Bloom
Daniel Kunin,Surya Ganguli
Daniel Le Berre,Pierre Marquis
Daniel Le Berre,Romain Wallon
Daniel Le Berre,Stefan Mengel
Daniel Lenton,Andrew J. Davison
Daniel Loureiro,Alípio Mário Jorge
Daniel Lucrédio,Diego Furtado Silva
Daniel Lucrédio,Helena de Medeiros Caseli
Daniel M. Roy 0001,Michael Carbin
Daniel Mas Montserrat,David Güera
Daniel Mas Montserrat,Edward J. Delp
Daniel Mas Montserrat,Emily R. Bartusiak
Daniel Mas Montserrat,Justin Yang
Daniel Mas Montserrat,János Horváth
Daniel Mas Montserrat,Sri Kalyan Yarlagadda
Daniel Moyer,Greg Ver Steeg
Daniel Moyer,Premkumar Natarajan
Daniel Moyer,Wael AbdAlmageed
Daniel Neugebauer,Jörg Rothe
Daniel Neugebauer,Matti Järvisalo
Daniel O'Malley,Bill Carey
Daniel O'Malley,George D. Guthrie
Daniel O'Malley,Hari S. Viswanathan
Daniel O'Malley,Jeffrey D. Hyman
Daniel O'Malley,Luke Frash
Daniel O'Malley,Matthew R. Sweeney
Daniel O'Malley,Michael R. Gross
Daniel O'Malley,Nathan J. Welch
Daniel O'Malley,Rajesh J. Pawar
Daniel O'Malley,Satish Karra
Daniel O'Malley,Tim Carr
Daniel O'Malley,Velimir V. Vesselinov
Daniel Oñoro-Rubio,Hui Li 0057
Daniel Oñoro-Rubio,Mathias Niepert
Daniel P. Robinson,Laurent Kneip
Daniel P. Robinson,Manolis C. Tsakiris
Daniel P. Robinson,René Vidal
Daniel P. Sanders,Akihiro Fujita
Daniel P. Sanders,Daniel Gruhl
Daniel P. Sanders,Hideaki Nakashika
Daniel P. Sanders,Hiroki Toda
Daniel P. Sanders,Jed W. Pitera
Daniel P. Sanders,Katsuhiko Hino
Daniel P. Sanders,Kentaro Yano
Daniel P. Sanders,Linda Kato
Daniel P. Sanders,Makoto Kogoh
Daniel P. Sanders,Shuichi Hirose
Daniel P. Sanders,Steve Welch
Daniel P. Sanders,Takumi Hongo
Daniel P. Sanders,Wolf Bocanett
Daniel P. Sanders,Yasumitsu Orii
Daniel P. Sanders,Yuta Tsuchiya
Daniel Park,Benji Prashker
Daniel Park,Bülent Yener
Daniel Park,Hannah Powers
Daniel Park,Leland Liu
Daniel Prusa,Tomás Dlask
Daniel Rothchild,Ion Stoica
Daniel Rothchild,Joseph Gonzalez 0001
Daniel Rothchild,Nikita Ivkin
Daniel Rothchild,Raman Arora
Daniel Rothchild,Vladimir Braverman
Daniel S. Brown,Ravi Srinivasan
Daniel S. Brown,Russell Coleman
Daniel S. Brown,Scott Niekum
Daniel Schlör,Andreas Hotho
Daniel Schlör,Anna Krause
Daniel Schlör,Markus Ring
Daniel Sheldon,Andrew Laughlin
Daniel Sheldon,David Winkler
Daniel Sinnett,Valérie Marcil
Daniel Sprague,Thomas Huck
Daniel Stoller,Mi Tian 0001
Daniel Stoller,Sebastian Ewert
Daniel Stoller,Simon Dixon
Daniel Ting,Jonathan Malkin
Daniel Ting,Lee Rhodes
Daniel Vogel 0001,Jian Zhao
Daniel W. Margo,Margo I. Seltzer
Daniel W. Peterson,Martha Palmer
Daniel W. Peterson,Susan Windisch Brown
Daniel Y. Fu,Christopher Ré
Daniel Y. Fu,Frederic Sala
Daniel Y. Fu,Sarah M. Hooper
Daniel Yamins,Antonio Torralba 0001
Daniel Yamins,Joshua B. Tenenbaum
Daniel Yang,Anthony Bisulco
Daniel Yang,Daniel D. Lee
Daniel Yang,Eric Mitchell
Daniel Yue Zhang,Dong Wang 0002
Daniel Yue Zhang,Yang Zhang 0031
Daniel Zeiberg,Predrag Radivojac
Daniel Zhu,Luis J. Salazar
Daniel Zoran,Alex Mott
Daniel Zoran,Mike Chrzanowski
Daniel Zoran,Sven Gowal
Daniel Zügner,Stephan Günnemann
Daniela Alderuccio,Fiorenzo Ambrosino
Daniela Alderuccio,Silvio Migliori
Daniela Opitz,Eduardo Graells-Garrido
Daniela Opitz,Ignacio Pérez-Messina
Daniela Rus,Radu Grosu
Daniela Rus,Wojciech Matusik
Daniele Apiletti,Elena Baralis
Daniele Apiletti,Eliana Pastor
Daniele Apiletti,Riccardo Callà
Daniele Calandriello,Alessandro Lazaric
Daniele Calandriello,Lorenzo Rosasco
Daniele Calandriello,Luigi Carratino
Daniele Calandriello,Michal Valko
Daniele Dell'Aglio,Abraham Bernstein
Daniele G. Spampinato,Franz Franchetti
Daniele Magazzeni,Marcel Steinmetz
Daniele Panozzo,Andrea Tagliasacchi
Daniele Panozzo,Kwang Moo Yi
Daniele Rama,Ingmar Weber
Daniele Rama,Kyriaki Kalimeri
Daniele Rama,Michele Tizzoni
Daniele Rama,Yelena Mejova
Daniele Rossini,Danilo Croce
Daniele Rossini,Massimo Pellegrino
Daniele Rossini,Roberto Basili 0001
Daniele Rossini,Sara Mancini
Danilo Croce,Massimo Pellegrino
Danilo Croce,Roberto Basili 0001
Danilo Croce,Sara Mancini
Danilo Jimenez Rezende,George Papamakarios
Danilo Jimenez Rezende,Kyle Cranmer
Danilo Jimenez Rezende,Michael S. Albergo
Danilo Jimenez Rezende,Sébastien Racanière
Danilo Sorano,Fabio Carrara
Danilo Sorano,Fabrizio Falchi
Danilo Sorano,Luca Pappalardo
Danilo Sorano,Paolo Cintia
Daniyar Chumbalov,Lucas Maystre
Daniyar Chumbalov,Matthias Grossglauser
Danny Heinrich,Katharina Morik
Danny Heinrich,Nico Piatkowski
Danny Suarez Vargas,Viviane P. Moreira
Danny Z. Chen,Jian Wu 0001
Daphna Niv,Hagit Hel-Or
Daphna Niv,Ilan Shimshoni
Dara Bahri,Andrew Tomkins
Dara Bahri,Che Zheng
Dara Bahri,Da-Cheng Juan
Dara Bahri,Donald Metzler
Dara Bahri,Heinrich Jiang
Dara Bahri,Liu Yang
Dara Bahri,Maya R. Gupta
Dara Bahri,Yi Tay
Daren Chao,Ioannis Xarchakos
Daren Chao,Nick Koudas
Daren Fadolalkarim,Asmaa Sallam
Daren Fadolalkarim,Elisa Bertino
Daria Stepanova 0001,Evgeny Kharlamov
Daria Stepanova 0001,Jannik Strötgen
Dario Azzimonti,João P. S. C. Augusto
Dario Azzimonti,Marco Zaffalon
Dario Colazzo,Carlo Sartiani
Dario Colazzo,Giorgio Ghelli
Dario Fuoli,Bo Pang
Dario Fuoli,Chao Li
Dario Fuoli,Dmitry Hrybov
Dario Fuoli,Fu Li
Dario Fuoli,Hua Wang
Dario Fuoli,Jing Liu 0031
Dario Fuoli,Marcin Mozejko
Dario Fuoli,Martin Danelljan
Dario Fuoli,Michal Kudelski
Dario Fuoli,Radu Timofte
Dario Pavllo,Andreas Krause 0001
Dario Pavllo,Michael Greeff
Dario Rossi,José M. Navarro
Darshan Chakrabarti,John P. Dickerson
Darshan Chakrabarti,Leonidas Tsepenekas
Darshan Chakrabarti,Samir Khuller
Darvin Yi,Abdullah Aleem
Darvin Yi,Joelle A. Hallak
Darvin Yi,Manoj Prabhakar Nallabothula
Darvin Yi,Philip S. Yu
Dat Huynh,Ehsan Elhamifar
Dat Quoc Nguyen,Anthony Nguyen
Dat Quoc Nguyen,Camilo Thorne
Dat Quoc Nguyen,Christian Druckenbrodt
Dat Quoc Nguyen,Dinh Phung 0001
Dat Quoc Nguyen,Karin Verspoor 0001
Dat Quoc Nguyen,Ralph Hoessel
Dat Quoc Nguyen,Saber A. Akhondi
Dat Quoc Nguyen,Timothy Baldwin
Dat Quoc Nguyen,Trevor Cohn
Dave Dyke,Akash Palrecha
Dave Epstein,Carl Vondrick
Dave Moore,Matthew D. Hoffman
Dave Shepard 0001,Tetsuji Kuboyama
David A. Bader,Rachel Allen
David A. Clausi,John S. Zelek
David A. Ross,Larry S. Davis
David Abel,Doina Precup
David Abel,Jonathan D. Cohen 0003
David Abel,Michael L. Littman
David Abel,Thomas L. Griffiths
David Acuna,Sanja Fidler
David Amid,Inbal Ronen
David Arnu,Alkis Simitsis
David Arnu,Antonios Deligiannakis
David Arnu,Antonis Kontaxakis
David Arnu,Aris Konidaris
David Arnu,Edwin Yaqub
David Arnu,Fabian Temme
David Arnu,George Stamatakis 0002
David Arnu,Holger Arndt
David Arnu,Mate Torok
David Arnu,Miguel Ponce de Leon
David Arnu,Ralf Klinkenberg
David Arnu,Stefan Burkard
David Arnu,Theodoros Bitsakis
David Arnu,Vasilis Samoladas
David Arnu,Yannis Kotidis
David Arpin,Alex Smola
David Arpin,David Salinas
David Arpin,Jan Gasthaus
David Arpin,Lorenzo Stella
David Arpin,Sebastian Schelter
David Arpin,Tim Januschowski
David Arpin,Valentin Flunkert
David Auber,George Papastefanatos
David Auber,Mohamed A. Sharaf
David Auber,Nikos Bikakis
David Auber,Panos K. Chrysanthis
David B. Lindell,Bernd Girod
David B. Lindell,David Taubman
David B. Lindell,Gordon Wetzstein
David B. Lobell,Stefano Ermon
David B. Lomet,Tim Kraska
David Balduzzi,Georgios Piliouras
David Bau,Antonio Torralba 0001
David Bau,Jun-Yan Zhu
David Belanger,Andreea Gane
David Belanger,David Dohan
David Belanger,Kevin Murphy
David Belanger,Lucy J. Colwell
David Belanger,Zelda Mariet
David Berga,Fahad Shahbaz Khan
David Berga,Joost van de Weijer 0001
David Berga,Luis Herranz
David Bieber,Charles Sutton
David Bindel,Andrew Gordon Wilson
David Boaz,David Amid
David Boaz,Inbal Ronen
David Broneske,Gunter Saake
David C. Anastasiu,Liang Zheng 0001
David C. Anastasiu,Rama Chellappa
David C. Anastasiu,Zheng Tang
David C. Parkes,Barbara Grosz
David Carmel,Arnon Lazerson
David Carmel,Elad Haramaty
David Carmel,Liane Lewin-Eytan
David Carral,Jacopo Urbani
David Carral,Markus Krötzsch
David Chaves-Fraga,Diego Collarana
David Cheikhi,Achille Nazaret
David Cheikhi,Achraf Bahamou
David Cheikhi,Adrian Weller
David Cheikhi,Aldo Pacchiano
David Cheikhi,Jack Parker-Holder
David Cheikhi,Jacob Bergquist
David Cheikhi,Jared Davis
David Cheikhi,Tamás Sarlós
David Cheikhi,Valerii Likhosherstov
David Cheikhi,Vikas Sindhwani
David Cheikhi,Yuan Gao
David Corrigan,François Pitié
David Coz,Aaron Loh
David Coz,Christof Angermüller
David Coz,Susan Huang
David Coz,Yuan Liu
David Demeter,Doug Downey
David Dohan,Kevin Murphy
David Dohan,Lucy J. Colwell
David Durfee,Ryan Rogers 0002
David Duvenaud,Richard S. Zemel
David E. Carlson,Lawrence Carin
David E. Losada,Fabio Crestani
David E. Losada,Javier Parapar
David Eklund,Georgios Arvanitidis
David Eklund,Søren Hauberg
David Elsweiler,Udo Kruschwitz
David Fan,Jia Deng 0001
David Fan,Max Hamilton
David Fan,Noriyuki Kojima
David G. Andersen,Andrew Pavlo
David G. Andersen,Kimberly Keeton
David G. Andersen,Michael Kaminsky
David G. McNeely-White,Bruce A. Draper
David G. McNeely-White,Jaime Ruiz
David G. McNeely-White,James Pustejovsky
David G. T. Barrett,Marta Garnelo
David García-Soriano,Charalampos E. Tsourakakis
David García-Soriano,Francesco Bonchi
David García-Soriano,Konstantin Kutzkov
David Geraghty,Kevin Matzen
David Geraghty,Richard Szeliski
David Guijo-Rubio,Anthony J. Bagnall
David Guijo-Rubio,César Hervás-Martínez
David Guijo-Rubio,Pedro Antonio Gutiérrez
David Güera,Edward J. Delp
David Han,Gordon Briggs
David Held,Deva Ramanan
David J. Brady,Lu Fang
David J. Crandall,Steven C. H. Hoi
David J. DeWitt,Samuel Madden
David J. Kriegman,Ravi Ramamoorthi
David J. Sharp,Helen Rostill
David J. Sharp,Ramin Nilforooshan
David Kaltenpoth,Jilles Vreeken
David Kaltenpoth,Mario Boley
David L. Zoltowski,Jonathan W. Pillow
David L. Zoltowski,Spencer L. Smith
David La Barbera,Damiano Spina
David La Barbera,Gianluca Demartini
David La Barbera,Kevin Roitero
David La Barbera,Stefano Mizzaro
David Lee,Aryan Mehra
David Lee,Bing Ouyang
David Lee,Chang-Hong Lin
David Lee,Dennis Estrada
David Lee,Jerome Chang
David Lee,Vincent Jacob Whannou de Dravo
David Lee,Xuan Zhao
David Lee,Yu Dong
David Lee,Zhe Yu
David Liang,Farhana H. Zulkernine
David Liang,Samuel Dahan
David Lillis,Mark Scanlon
David Luan,Ilya Sutskever
David M. Beskow,Kathleen M. Carley
David M. Dueber,Beth Goldstein
David M. Dueber,Michael D. Toland
David M. Dueber,Shannon Sampson
David M. Pennock,Bo Waggoner
David M. Pennock,Chara Podimata
David M. Pennock,Dominik Peters
David M. Pennock,Jennifer Wortman Vaughan
David M. Zoltowski,Jonathan W. Pillow
David M. Zoltowski,Scott W. Linderman
David Madras,Richard S. Zemel
David Mares,Patrick Butler
David Mares,Ryan Kennedy
David Minnen,George Toderici
David Minnen,Johannes Ballé
David Minnen,Nick Johnston
David Minnen,Sung Jin Hwang
David Morris,Eric Müller-Budack
David Morris,Ralph Ewerth
David P. Williamson,Madeleine Udell
David P. Woodruff,Amir Zandieh
David Pearce 0001,Concepción Vidal
David Pearce 0001,Gilberto Pérez
David R. Mortensen,Alan W. Black
David R. Mortensen,Florian Metze
David R. So,Quoc V. Le
David R. Thompson 0001,David Wettergreen
David R. Thompson 0001,Kerry Cawse-Nicholson
David R. Thompson 0001,Michael L. Eastwood
David R. Thompson 0001,Robert O. Green
David R. Thompson 0001,Sven Geier
David Restrepo Amariles,Michalis Vazirgiannis
David Richerby,Ansgar Scherp
David Rohde,Flavian Vasile
David Rohde,Martin Bompaire
David Rolnick,Konrad P. Kording
David Rosen,Oren Freifeld
David Ross,Andrew Zisserman
David Ross,Cordelia Schmid
David Ross,Rahul Sukthankar
David Rügamer,Bernd Bischl
David Rügamer,Fabian Scheipl
David S. Hayden,Jason Pacheco
David S. Hayden,John W. Fisher III
David S. L. Wei,Tao Wan
David S. Leslie,Paul Rayson
David S. Rojas,Ali K. Thabet
David S. Rojas,Bernard Ghanem
David Salinas,Alex Smola
David Salinas,Sebastian Schelter
David Salinas,Valerio Perrone
David Saltiel,Eric Benhamou
David Saltiel,Jamal Atif
David Saltiel,Rida Laraki
