Source,Target
Dominic DiFranzo,Marie Joan Kristine Gloria
Dominic Paul Rout,Kalina Bontcheva
Dominic Paul Rout,Mark Hepple
Dominik Benz,Andreas Hotho
Dominik Benz,Christian Körner
Dominik Benz,Markus Strohmaier
Dominik Kowald,Christoph Trattner
Dominik Kowald,Denis Parra
Dominik Kowald,Dietrich Albert
Dominik Kowald,Leandro Balby Marinho
Dominik Kowald,Lukas Eberhard
Dominik Kowald,Paul Seitlinger
Dominik Kowald,Simone Kopeinik
Dominik Kowald,Tobias Ley
Dominik Neumann,Joachim Hornegger
Dominika Rogozinska,Aleksander Wawer
Dominique Gay,Fabrice Clérot
Dominique Gay,Marc Boullé
Dominique Gay,Romain Guigourès
Don Cruickshank,Catherine De Roure
Donald A. Sofge,William F. Lawless
Donald E. Brown,James H. Harrison
Donald F. Towsley,Krista Gile
Donald G. Dansereau,Oscar Pizarro
Donald G. Dansereau,Stefan B. Williams
Donald Kossmann,Andreas Tonder
Donald Kossmann,Frank Renkes
Donald Kossmann,Franz Färber
Donald Kossmann,Hasso Plattner
Donald Kossmann,Martin Grund
Donald Kossmann,Norman May
Dong Chen 0003,Fang Wen
Dong Chen 0003,Jian Sun 0001
Dong Li,Anika Gupta
Dong Li,Hong Chen
Dong Li,Katia P. Sycara
Dong Li,Lei Hu
Dong Li,Sheng Li
Dong Li,Xin Sun 0003
Dong Liu 0001,Anni Cai
Dong Liu 0001,Brendan Jou
Dong Liu 0001,Sanjiv Kumar
Dong Liu 0001,Tony Jebara
Dong Nguyen 0002,Chris Develder
Dong Nguyen 0002,Dolf Trieschnigg
Dong Nguyen 0002,Mariët Theune
Dong Wang,Reza Zadeh
Dong Xin,Venkatesh Ganti
Dong Xu 0001,Yi Ma 0001
Dong Yi,Stan Z. Li
Dong Yi,Zhen Lei
Dong Zhang,Mubarak Shah
Dong Zhang,Omar Javed
Dong Zhou,Mao Yang
Dong-Hong Ji,Ying Su
Dong-Kyu Chae,Eul Gyu Im
Dong-Kyu Chae,Sang-Wook Kim
Dong-Mei Li,Bin Liu
Dong-Mei Li,Ying Qu
Dong-Mei Zhao,Fang Wang
DongPing Fang,Aleksandra Mojsilovic
DongPing Fang,John H. Bauer
DongPing Fang,Jun Wang 0006
Donn Morrison,Eric Bruno
Donn Morrison,Stéphane Marchand-Maillet
Doo Soon Kim,Peter Z. Yeh
Dorin Marcu,David Schum
Doris Z. Wang,Hong Yan 0001
Dorit Baras,Hagai Michaelis
Dorit Baras,Yehuda Naveh
Dorota Glowacka,Aki Reijonen
Dorota Glowacka,Giulio Jacucci
Dorota Glowacka,Ilkka Kosunen
Dorota Glowacka,Ksenia Konyushkova
Dorota Glowacka,Petri Myllymäki
Dorota Glowacka,Samuel Kaski
Dou Shen,Bin Cao 0001
Doug Downey,Alexander Yates
Doug Downey,Chandra Sekhar Bhagavatula
Douglas Dowie,Leif Azzopardi
Douglas R. Heisterkamp,Jesse Johnson
Douglas S. Lange,John Reeder
Douglas S. Lange,Phillip Verbancsics
Douglas S. Lange,Robert S. Gutzwiller
Douglas S. Stones,Fan Zhang
Douglas W. Cunningham,Christian Wallraven
Douglas W. Oard,John H. L. Hansen
Dragi Kocev,Slobodan Kalajdziski
Dragomir Yankov,Pavel Berkhin
Drew Margolin,Brian Keegan
Drew Margolin,David Lazer
Dror Sholomon,Nathan S. Netanyahu
Dror Sholomon,Omid David
Duc Nghia Pham,Abdul Sattar 0001
Dung T. Nguyen 0002,My T. Thai
Dung T. Nguyen 0002,Thang N. Dinh
Duo Zhang 0001,Bo Zhao 0001
Dustin Arthur Smith,Henry Lieberman
Duy Dinh,Chantal Reynaud-Delaître
Duy Dinh,Cédric Pruski
Duy Dinh,Marcos Da Silveira
Duy Nguyen-Tuong,Alois C. Knoll
Duy Nguyen-Tuong,Heiner Markert
Duy Nguyen-Tuong,Torsten Koller
Duy Tin Truong,Mauro Brunato
Duy Tin Truong,Roberto Battiti
Dvir Falik,Moshe Tennenholtz
Dvir Falik,Reshef Meir
Dávid Siklósi,András A. Benczúr
Dávid Zibriczky,Domonkos Tikk
Dávid Zibriczky,Zoltán Petres
Dóra Erdös,Azer Bestavros
Dóra Erdös,Pauli Miettinen
Eamonn J. Keogh,Daniel P. W. Ellis
Eamonn J. Keogh,Gustavo E. A. P. A. Batista
Ece Kamar,Ashish Kapoor
Ece Kamar,Eric Horvitz
Ed H. Chi,Alexander J. Smola
Ed H. Chi,David A. Huffaker
Eder Ferreira Martins,Marcos André Gonçalves
Edgar Meij,Daan Odijk
Edgar Meij,Maarten de Rijke
Edgar Simo-Serra,Ariadna Quattoni
Edgar Simo-Serra,Carme Torras
Edgar Simo-Serra,Francesc Moreno-Noguer
Edgar Wingender,Ivo Grosse
Edith Elkind,Jeffrey S. Rosenschein
Edith Hemaspaandra,Lane A. Hemaspaandra
Edmond Chow,Alan Fern
Edmond Chow,Amanda Gentzel
Edmond Chow,Andrew Emmott
Edmond Chow,Anita Zakrzewska
Edmond Chow,Christos Faloutsos
Edmond Chow,Danai Koutra
Edmond Chow,Daniel D. Corkill
Edmond Chow,David D. Jensen
Edmond Chow,Erica Briscoe
Edmond Chow,Irfan A. Essa
Edmond Chow,Jay Yoon Lee
Edmond Chow,Jed Irvine
Edmond Chow,Joshua Jones
Edmond Chow,Lisa Friedland
Edmond Chow,Lora Weiss
Edmond Chow,Oded Green
Edmond Chow,Robert McColl
Edmond Chow,Rudolph L. Mappus IV
Edmond Chow,Thomas G. Dietterich
Edmond Chow,Vinay Bettadapura
Edoardo Pignotti,Gary Polhill
Edoardo Pignotti,Peter Edwards
Edouard Bonnet,Abdallah Saffidine
Edouard Bonnet,Florian Jamain
Edouard Klein,Bilal Piot
Edouard Klein,Matthieu Geist
Edouard Klein,Olivier Pietquin
Eduard C. Dragut,Luo Si
Eduard C. Dragut,Mourad Ouzzani
Eduard Constantin Dragut,Ali Neyestani
Eduard Constantin Dragut,Badr Atassi
Eduard Constantin Dragut,Bhaskar DasGupta
Eduard Constantin Dragut,Brian P. Beirne
Eduard Constantin Dragut,Clement T. Yu
Eduard H. Hovy,Craig Martell
Eduard H. Hovy,David C. Uthus
Eduard H. Hovy,Vita Markman
Eduard Trulls,Alberto Sanfeliu
Eduard Trulls,Francesc Moreno-Noguer
Eduard Trulls,Iasonas Kokkinos
Eduardo B. Almeida,David B. Cooper
Eduardo Blanco 0002,David Stillwell
Eduardo Blanco 0002,Lyle H. Ungar
Eduardo Blanco 0002,Martin E. P. Seligman
Eduardo Blanco 0002,Michal Kosinski
Eduardo Gudis,David Berends
Eduardo Gudis,Gooitzen S. van der Wal
Eduardo Gudis,Gregory Buchanan
Eduardo Gudis,Kevin Kaighn
Eduardo Gudis,Michael R. Piacentino
Eduardo Mena,Arantza Illarramendi
Eduardo Mena,Sergio Ilarri
Eduardo S. Ogasawara,Daniel de Oliveira 0001
Eduardo S. Ogasawara,Flavio Costa
Eduardo S. Ogasawara,Igor Araújo
Eduardo S. Ogasawara,Jonas Dias
Eduardo S. Ogasawara,Marta Mattoso
Eduardo S. Ogasawara,Vítor Silva 0003
Edward A. Lee,Alberto L. Sangiovanni-Vincentelli
Edward A. Lee,Eelco Scholte
Edward A. Lee,Richard M. Murray
Edward Benson,David R. Karger
Edward Hsiao,Martial Hebert
Edward M. L. Peters,Guido Dedene
Edward M. L. Peters,Jonas Poelmans
Edward R. Dougherty,Yang Cao
Edwin Lughofer,Carlos Cernuda
Edwin V. Bonilla,Fabio Ramos
Edwin V. Bonilla,Lachlan McCalman
Edwin V. Bonilla,Pascal Poupart
Edwin V. Bonilla,Scott Sanner
Edwin V. Bonilla,Tim Rawling
Egil Bae,Jan Lellmann
Egil Bae,Xue-Cheng Tai
Egon L. van den Broek,Gijs Koot
Egon L. van den Broek,Mirjam A. A. Huis in 't Veld
Egor Samosvat,Pavel Serdyukov
Egor V. Kostylev,Juan L. Reutter
Ehsan Abbasnejad,Edwin V. Bonilla
Ehsan Abbasnejad,Pascal Poupart
Ehsan Abbasnejad,Scott Sanner
Ehsan Nazerfard,Diane J. Cook
Ehsan Shahrian,Brian L. Price
Ehsan Shahrian,Scott Cohen
Ehud Aharoni,Koby Crammer
Eibe Frank,Andreas Karwath
Eibe Frank,Stefan Kramer 0001
Eiji Aramaki,Tateo Ito
Eileen A. Ni,Charles X. Ling
Eileen A. Ni,Da Kuang
Einat Kermany,Dorit Baras
Einat Kermany,Hagai Michaelis
Einat Kermany,Hanna Mazzawi
Einat Kermany,Yehuda Naveh
Eirini Ntoutsi,Rene Schult
Eirini Ntoutsi,Yannis Theodoridis
Eitan Menahem,Lior Rokach
Eitan Menahem,Yuval Elovici
Elad Dokow,Amos Azaria
Elad Gilboa,John P. Cunningham
Elad Gilboa,Yunus Saatçi
Elad Yom-Tov,Eric Horvitz
Elad Yom-Tov,Eugene Agichtein
Elad Yom-Tov,William R. Hersh
Elena Baralis,Alberto Grand
Elena Baralis,Silvia Chiusano
Elena Baralis,Tania Cerquitelli
Elena Botoeva,Diego Calvanese
Elena Botoeva,Vladislav Ryzhikov
Elena Demidova,Irina Oelze
Elena Demidova,Wolfgang Nejdl
Elena Demidova,Xuan Zhou 0001
Elena Ferrari,Michele Guglielmi
Elena Simperl,Max Van Kleek
Elena Simperl,Wendy Hall
Elena Simperl,Yang Yang
Elena Valari,Apostolos N. Papadopoulos
Elena Vasilyeva,Christof Bornhövd
Elena Vasilyeva,Maik Thiele
Elena Vasilyeva,Wolfgang Lehner
Elham Tabassi,Anton Makarov
Elham Tabassi,Christoph Busch 0001
Elhanan Elboher,Michael Werman
Elhanan Elboher,Yacov Hel-Or
Eli Shechtman,Lihi Zelnik-Manor
Elias Egho,Amedeo Napoli
Elias Egho,Nicolas Jay
Elias Egho,Sergei O. Kuznetsov
Elias Ruiz 0001,Luis Enrique Sucar
Elif Aktolga,James Allan
Elio Masciari,Carlo Zaniolo
Elio Masciari,Giuseppe Massimiliano Mazzeo
Elio Masciari,Shi Gao
Elisa Bertino,Bradley A. Malin
Elisa Bertino,Elizabeth Durham
Elisa Bertino,Murat Kantarcioglu
Elise Desmier,Céline Robardet
Elise Desmier,Marc Plantevit
Eliza Xu,Edwin R. Hancock
Eliza Xu,Richard C. Wilson 0001
Elizabeth A. Jensen,Maria L. Gini
Elizabeth Black,Peter McBurney
Elizabeth Durham,Bradley A. Malin
Elizabeth Hilliard,Amy Greenwald
Elizabeth Hilliard,Michael L. Littman
Elizabeth L. Murnane,Bernhard Haslhofer
Elizabeth L. Murnane,Carl Lagoze
Elizabeth S. Burnside,David Page
Elizabeth S. Burnside,Jude W. Shavlik
Elizabeth S. Burnside,Vítor Santos Costa
Elizabeth Sklar,Jeff Rowe
Elizabeth Sklar,Karl N. Levitt
Elke A. Rundensteiner,Carolina Ruiz
Elke A. Rundensteiner,Han Wang
Elke A. Rundensteiner,Ismail Ari
Elke A. Rundensteiner,Jeffrey F. Naughton
Elke A. Rundensteiner,Joshua D. Guttman
Elke A. Rundensteiner,Matthew O. Ward
Elke A. Rundensteiner,Mo Liu
Elke A. Rundensteiner,Richard T. Ellison
Elke A. Rundensteiner,Song Wang 0001
Elke Achtert,Arthur Zimek
Elke Achtert,Erich Schubert
Elliot Anshelevich,Matthew Gerrior
Elliot Anshelevich,Meenal Chhabra
Elmer Garduño,Avner Maiberg
Elmer Garduño,Collin McCormack
Elmer Garduño,Eric Nyberg
Elmer Garduño,Yan Fang
Elmer Weijie Lin,Ying He 0001
Emad Soroush,Magdalena Balazinska
Emanuel Lacic,Christoph Trattner
Emanuel Lacic,Denis Parra
Emanuel Lacic,Dominik Kowald
Emanuel Lacic,Leandro Balby Marinho
Emanuel Lacic,Lukas Eberhard
Emanuele Coviello,Antoni B. Chan
Emanuele Coviello,Gert R. G. Lanckriet
Emanuele Di Buccio,Gianmaria Silvello
Emanuele Di Buccio,Giorgio Maria Di Nunzio
Emanuele Panzeri,Gabriella Pasi
Emanuele Rodolà,Andrea Torsello
Emil M. Petriu,Robert Laganière
Emile Contal,Alexandre Robicquet
Emile Contal,David Buffoni
Emile Contal,Nicolas Vayatis
Emile Richard,Francis R. Bach
Emilio Frazzoli,Marta C. González
Emilio J. Almazan,Graeme A. Jones
Emily B. Fox,Brian Litt
Emily B. Fox,Carlos Guestrin
Emily Hartley,Kobus Barnard
Emin Aksehirli,Bart Goethals
Emin Aksehirli,Emmanuel Müller
Emin Aksehirli,Jilles Vreeken
Emine Yilmaz,Nick Craswell
Emine Yilmaz,Seyed M. M. Tahaghoghi
Emma Brunskill,Lionel M. Ni
Emma Rollon,Javier Larrosa
Emma Rollon,Rina Dechter
Emma Tonkin,Heather D. Pfeiffer
Emmanuel Cecchet,Brian Lynn
Emmanuel Cecchet,Brian Neil Levine
Emmanuel Cecchet,Janis Wolak
Emmanuel Cecchet,Marc Liberatore
Emmanuel De Verdalle,Damien Chenu
Emmanuel Ferreira,Fabrice Lefèvre
Emmanuel Hebrard,George Katsirelos
Emmanuel Hebrard,Nina Narodytska
Emmanuel Hebrard,Toby Walsh
Emmanuel Müller,Andreas Wixler
Emmanuel Müller,Fabian Keller
Emmanuel Müller,Fabian Laforet
Emmanuel Müller,Hoang Vu Nguyen
Emmanuel Müller,Jilles Vreeken
Emmanuel Müller,Klemens Böhm
Emmanuel Müller,Patricia Iglesias Sánchez
Emmanuel Müller,Yvonne Mülle
Emre Yigitoglu,Binh Han
Emre Yigitoglu,Ling Liu 0001
Eneko Agirre,Aitor Soroa
Eneko Agirre,Arantxa Otegi
Eneko Agirre,Jillian Griffiths
Eneko Agirre,Kate Fernie
Eneko Agirre,Runar Bergheim
Engin Türetken,Björn Andres
Engin Türetken,Hanspeter Pfister
Engin Türetken,Pascal Fua
Eno Töppe,Claudia Nieuwenhuis
Eno Töppe,Daniel Cremers
Enoch Peserico,Luca Pretto
Enrico H. Gerding,Nicholas R. Jennings
Enrico H. Gerding,Sebastian Stein 0001
Enrico H. Gerding,Valentin Robu
Enrique Amigó,Felisa Verdejo
Enrique Amigó,Julio Gonzalo
Enrique G. Ortiz,Alan Wright
Enrique G. Ortiz,Mubarak Shah
Enrique Munoz de Cote,Luis Enrique Sucar
Enrique Romero,Jonathan May
Erdal Kuzey,Fabian M. Suchanek
Erez Karpas,Avi Mendelson
Erez Karpas,Avigdor Gal
Erez Karpas,Carmel Domshlak
Erez Karpas,Moshe Tennenholtz
Erez Karpas,Tomer Sagi
Eric Anyung Shieh,Albert Xin Jiang
Eric Anyung Shieh,Manish Jain
Eric Baucom,Miao Chen
Eric Bruno,Stéphane Marchand-Maillet
Eric C. C. Tsang,Ming-Wen Shao
Eric C. Hall,Rebecca Willett
Eric Gribkoff,Bertram Ludäscher
Eric Gribkoff,Michael Wang
Eric Horvitz,David C. Parkes
Eric Horvitz,Eugene Agichtein
Eric Horvitz,William R. Hersh
Eric Liang,Armando Fox
Eric Liang,David A. Patterson
Eric Liang,Michael J. Franklin
Eric Liang,Tim Kraska
Eric Lo 0001,Gang Wang 0001
Eric Lo 0001,Man Lung Yiu
Eric Lo 0001,Reynold Cheng
Eric N. Hanson,Michal Nowakiewicz
Eric N. Hanson,Mostafa Mokhtar
Eric N. Hanson,Remus Rusanu
Eric N. Hanson,Susan L. Price
Eric SanJuan,Patrice Bellot
Eric Sodomka,Amy Greenwald
Eric Sodomka,David Storch
Eric Sodomka,Dustin Hillard
Eric Sodomka,Elizabeth Hilliard
Eric Sodomka,Eric Stix
Eric Sodomka,Jeffrey Stix
Eric Sodomka,Michael L. Littman
Eric Sodomka,Michael P. Wellman
Eric Sodomka,Sébastien Lahaie
Eric Stix,David Storch
Eric Stix,Jeffrey Stix
Eric Tzeng,Andrew Zhai
Eric Tzeng,Matthew Clements
Eric Tzeng,Raphael Townshend
Eric V. Strobl,Shyam Visweswaran
Eric Yeh,John Niekrasz
Erica Briscoe,Alan Fern
Erica Briscoe,Amanda Gentzel
Erica Briscoe,Andrew Emmott
Erica Briscoe,Christos Faloutsos
Erica Briscoe,Danai Koutra
Erica Briscoe,Daniel D. Corkill
Erica Briscoe,David D. Jensen
Erica Briscoe,Jay Yoon Lee
Erica Briscoe,Jed Irvine
Erica Briscoe,Lisa Friedland
Erica Briscoe,Lora Weiss
Erica Briscoe,Robert McColl
Erica Briscoe,Rudolph L. Mappus IV
Erica Briscoe,Thomas G. Dietterich
Erich Schubert,Arthur Zimek
Erietta Liarou,Martin L. Kersten
Erietta Liarou,Stefan Manegold
Erietta Liarou,Stratos Idreos
Erik Ask,Fredrik Kahl
Erik Ask,Olof Enqvist
Erik B. Sudderth,Hanspeter Pfister
Erik B. Sudderth,Michael J. Black
Erik Cambria,Daniel Olsher
Erik Cambria,Kenneth Kwok
Erik Edrosa,Raul Camarca
Erik Edrosa,Yelena Yesha
Erik Ismert,Mike Zwilling
Erik Ismert,Ryan Stonecipher
Erik Mannens,Rik Van de Walle
Erik Peter Zawadzki,André Platzer
Erik Peter Zawadzki,Geoffrey J. Gordon
Erik Rodner,Joachim Denzler
Erik Rodner,Kate Saenko
Erik Rodner,Michael Kemmler
Erik Rodner,Trevor Darrell
Erik Saule,Kamer Kaya
Erik Saule,Ümit V. Çatalyürek
Erik Tromp,Mykola Pechenizkiy
Erik Van der Goot,Hristo Tanev
Erik Van der Goot,Jens P. Linge
Erika Mason,Aaron Steinfeld
Erika Mason,Christian Bruggeman
Erika Yumiya,Hiroyuki Kitagawa
Erika Yumiya,Masami Takahashi
Erika Yumiya,Shigeo Sugimoto
Eriko Nurvitadhi,James C. Hoe
Eriko Nurvitadhi,Mei Chen
Eriko Nurvitadhi,Yaser Sheikh
Erkin Demirtas,Mykola Pechenizkiy
Ernesto Diaz-Aviles,Lars Schmidt-Thieme
Ernesto Diaz-Aviles,Lucas Drumond
Ernesto Diaz-Aviles,Wolfgang Nejdl
Ernesto Nunes,Maria L. Gini
Ernesto William De Luca,Alan Said
Ernesto William De Luca,Aldo Gangemi
Ernesto William De Luca,Jaime Teevan
Ernesto William De Luca,Michael Hausenblas
Esra Erdem 0001,Peter Schüller
Esra Erdem 0001,Umut Öztok
Essam Mansour,Panos Kalnis
Esteban Feuerstein,Isabel Méndez-Díaz
Esteban Feuerstein,Paula Zabala
Esther Pacitti,Pascal Neveu
Esther Salazar,Adam Gorka
Esther Salazar,Ahmad Hariri
Esther Salazar,Lawrence Carin
Esther Salazar,Ryan Bogdan
Ethan L. Miller,Ohad Rodeh
Ethan L. Schreiber,Richard E. Korf
Ethan Smith,Daniela Stan Raicu
Ethan Smith,Jacob D. Furst
Ethan Smith,Patrick Stein
Ethem F. Can,Hüseyin Oktay
Eugene Agichtein,William R. Hersh
Eugene Davydov,Arnar Mar Hrafnkelsson
Eugene Davydov,Dan Liu
Eugene Davydov,Daniel Golovin
Eugene Davydov,Jeremy Kubica
Eugene Davydov,Martin Wattenberg
Eugene Davydov,Tom Boulos
Eugene Kharitonov,Craig Macdonald
Eugene Kharitonov,Pavel Serdyukov
Eugene Wu 0002,Michael Stonebraker
Eugene Wu 0002,Samuel Madden
Evan Dickinson,Andrew Nuxoll
Evan R. Sparks,Joseph E. Gonzalez
Evan R. Sparks,Michael I. Jordan
Evan R. Sparks,Michael J. Franklin
Evan R. Sparks,Tim Kraska
Evan R. Sparks,Virginia Smith
Evan W. Patton,Carlos Castillo 0001
Evan W. Patton,Deborah L. McGuinness
Evan W. Patton,Jim McCusker
Evan W. Patton,Patrick Meier
Evan Wei Xiang,Lili Zhao
Evan Wei Xiang,Qiang Yang 0001
Evangelia Kalyvianaki,Peter R. Pietzuch
Evangelos E. Papalexakis,Christos Faloutsos
Evangelos E. Papalexakis,David Lo 0001
Evangelos E. Papalexakis,Yasushi Sakurai
Evangelos Kanoulas,Mark D. Smucker
Evgeniy Gabrilovich,Jaap Kamps
Evgeniy Gabrilovich,Jussi Karlgren
Evgeny Kharlamov,Ario Santoso
Evgeny Kharlamov,Dmitriy Zheleznyakov
Evgeny Kharlamov,Marco Montali
Evgeny Strekalovskiy,Claudia Nieuwenhuis
Evgeny Strekalovskiy,Daniel Cremers
Evica Ilieva,Aleksandar Stupar
Evica Ilieva,Sebastian Michel 0001
Eyal Dechter,Jonathan Malmaud
Eyal Dechter,Joshua B. Tenenbaum
Eyal Dechter,Ryan P. Adams
Eyal Soreq,Ayelet Or-Borichov
Eyal Soreq,Gal Raz
Eyal Soreq,Ilana Klovatch
Eyal Soreq,Limor Ikar
Eyal Soreq,Talma Hendler
Eyal Soreq,Udi Ben-Arie
Eytan Bakshy,Dean Eckles
Fabian Abel,Claudia Hauff
Fabian Abel,Ke Tao
Fabian Abel,Qi Gao
Fabian Hadiji,Kristian Kersting
Fabian Hueske,Aljoscha Krettek
Fabian Hueske,Kostas Tzoumas
Fabian Hueske,Mathias Peters
Fabian Hueske,Matthias Ringwald
Fabian Hueske,Volker Markl
Fabian Keller,Andreas Wixler
Fabian Keller,Emmanuel Müller
Fabian Keller,Hoang Vu Nguyen
Fabian Keller,Jilles Vreeken
Fabian Keller,Klemens Böhm
Fabian L. Wauthier,Michael I. Jordan
Fabian Laforet,Fabian Keller
Fabian Laforet,Klemens Böhm
Fabian M. Suchanek,Gerhard Weikum
Fabian M. Suchanek,Klaus Berberich
Fabian M. Suchanek,Sameer Singh 0001
Fabian M. Suchanek,Sebastian Riedel 0001
Fabian Mörchen,Dmitriy Fradkin
Fabian Nagel,Peter A. Boncz
Fabian Wiedemann,Martin Gaedke
Fabiano Belém,Eder Ferreira Martins
Fabiano Belém,Marcos André Gonçalves
Fabien Maronnaud,Sylvain Hallé
Fabio Crestani,Ilya Markov
Fabio Crestani,Mark James Carman
Fabio Gasparetti,Alessandro Micarelli
Fabio Gasparetti,Giuseppe Sansonetti
Fabio Leuzzi,Fulvio Rotella
Fabio Leuzzi,Stefano Ferilli
Fabio Mercorio,Mario Mezzanzanica
Fabio Panozzo,Marcello Restelli
Fabio Patrizi,Hector Geffner
Fabio Patrizi,Nir Lipovetzky
Fabio Pinelli,Marco Luca Sbodio
Fabrice Clérot,Raphaël Féraud
Fabrice Clérot,Sami Naamane
Fabrice Dosseville,François Rioult
Fabrice Dosseville,Sylvain Laborde
Fabrice Lauri,Nicolas Gaud
Fabrice Lauri,Stéphane Galland
Fabrice Lauri,Vincent Hilaire
Fabricio Murai,Bruno F. Ribeiro
Fabricio Murai,Donald F. Towsley
Fabricio Murai,Krista Gile
Fabrizio Silvestri,Marcin Sydow
Fabrizio Silvestri,Nicola Tonellotto
Fahad Shahbaz Khan,Christophe Ducottet
Fahad Shahbaz Khan,Cécile Barat
Fahad Shahbaz Khan,Damien Muselet
Fakhri Karray,Mohamed S. Kamel
Falk Scholer,Diane Kelly 0001
Falk Scholer,William Webber
Fan Bu,Hang Li
Fan Shi,Cheng Soon Ong
Fan Shi,Christopher Leckie
Fan Zhang,Young-In Song
Fang Han,Han Liu 0001
Fang Hua,Stephanie A. C. Schuckers
Fang Jin,Edward R. Dougherty
Fang Jin,Nathan Self
Fang Jin,Patrick Butler
Fang Jin,Wei Wang 0064
Fang Jin,Yang Cao
Fang Liu,Bin Zhang 0001
Fang Liu,Jun Zhao 0001
Fang Wang 0008,Yi Li 0025
Fang Wen,Jian Sun 0001
Fang-Yu Rao,Elisa Bertino
Fang-Yu Rao,Mehmet Kuzu
Fang-Yu Rao,Murat Kantarcioglu
Farhan Tauheed,Anastasia Ailamaki
Farhan Tauheed,Panagiotis Karras
Farhan Tauheed,Stéphane Bressan
Farhan Tauheed,Thomas Heinis
Farhana H. Zulkernine,Mark Addleman
Farhana H. Zulkernine,Patrick Martin 0001
Farhana H. Zulkernine,Serge Mankovski
Farhana H. Zulkernine,Sima Soltani
Farhana H. Zulkernine,Wendy Powley
Farhana Murtaza Choudhury,Mohammed Eunus Ali
Farhana Sarker,Hugh C. Davis
Faruk Caglar,Douglas H. Fisher
Faruk Caglar,Gautam Biswas
Faruk Caglar,John S. Kinnebrew
Faruk Polat,Reda Alhajj
Farzad Amirjavid,Bruno Bouchard 0001
Fatemeh Riahi,Qing Li
Fatima Silva Leite,Jorge P. Batista
Fatima de L. P. Duarte-Figueiredo,Antonio A. F. Loureiro
Fatima de L. P. Duarte-Figueiredo,Juliana F. S. Salles
Fatima de L. P. Duarte-Figueiredo,Renato M. Assunção
Fatma Özcan,Hamid Pirahesh
Fatma Özcan,Jan Vondrák
Fatma Özcan,Peter J. Haas
Fatma Özcan,Yannis Sismanis
Federica Mandreoli,Riccardo Martoglia
Federica Mandreoli,Wilma Penzo
Federico Heras,Alessandro Previti
Federico Heras,Anton Belov
Federico Maggi,Alessandro Frossi
Federico Maggi,Brett Stone-Gross
Federico Maggi,Christopher Kruegel
Federico Maggi,Gianluca Stringhini
Federico Maggi,Giovanni Vigna
Federico Maggi,Stefano Zanero
Federico Pecora,Alessandro Saffiotti
Federico Pecora,Ana Maria Tomé
Federico Pecora,Armando J. Pinho
Federico Pecora,Joachim Hertzberg
Federico Pecora,Lothar Hotz
Federico Pecora,Luís Seabra Lopes
Federico Pecora,Martin Günther
Federico Pecora,Sebastian Stock
Federico Pecora,Stephanie von Riegen
Federico Tombari,Luca Benini
Federico Tombari,Luigi di Stefano
Federico Tombari,Martino Ruggiero
Federico Tombari,Samuele Salti
Federico Ulliana,Carlo Sartiani
Federico Ulliana,Maurizio Nolé
Fedja Hadzic,Michael Hecker
Fedor V. Fomin,Petr A. Golovach
Fei Gao,Andrew S. Clare
Fei Gao,Han Jin
Fei Gao,Jamie C. Macbeth
Fei Gao,Jian Li
Fei Gao,Missy L. Cummings
Fei Gao,Tian Yu
Fei Gao,Yang Wei
Fei Sha,Kristen Grauman
Fei Wang,Barton A. Smith
Fei Wang,Jeffrey Nichols
Fei Wang,Michelle X. Zhou
Fei Wang 0001,Ian Davidson
Fei Wang 0001,Jun Wang
Fei Wu 0001,Xu Tan
Fei Wu 0001,Yi Yang 0001
Fei Wu 0001,Yin Zhang 0006
Fei Wu 0003,Cong Yu 0001
Fei Wu 0007,Margaret Crofoot
Fei Xia,Bo Zhang 0010
Fei Zhang 0003,Patrick P. K. Chan
Felipe Bravo-Marquez,Barbara Poblete
Felipe Bravo-Marquez,Daniel Gayo-Avello
Felipe Bravo-Marquez,Marcelo Mendoza
Felipe Horta,Daniel de Oliveira 0001
Felipe Horta,Eduardo S. Ogasawara
Felipe Horta,Flavio Costa
Felipe Horta,Igor Araújo
Felipe Horta,Jonas Dias
Felipe Horta,Kary A. C. S. Ocaña
Felipe Horta,Marta Mattoso
Felipe Horta,Vítor Silva 0003
Felipe Martins Melo,Paulo H. C. Mendonça
Felipe Martins Melo,Ângelo Magno de Jesus
Felipe Meneguzzi,Pankaj R. Telang
Felipe Sánchez-Martínez,Joaquín Adiego
Felipe Sánchez-Martínez,Miguel A. Martínez-Prieto
Felipe Sánchez-Martínez,Rafael C. Carrasco
Felix Heide,Matthias B. Hullin
Felix Heide,Wolfgang Heidrich
Felix Juefei-Xu,Marios Savvides
Felix Kling,Alexei Pozdnoukhov
Felix Kunz,Klaus Dietmayer
Felix Kunz,Ulrich Kressel
Felix Lugauer,Dominik Neumann
Felix Lugauer,Joachim Hornegger
Felix Wu,Cheng-Hao Tsai
Felix Wu,Cheng-Xia Chang
Felix Wu,Chun-Liang Li
Felix Wu,Tong Yu 0001
Felix Wu,Wei-Cheng Chang
Felix Wu,Yong Zhuang
Felix Wu,Yu-Chen Lu
Felix Wu,Yu-Chuan Su
Felix X. Yu,Dong Liu 0001
Felix X. Yu,John R. Smith
Felix X. Yu,Rogério Schmidt Feris
Felix X. Yu,Sanjiv Kumar
Felix X. Yu,Tony Jebara
Feng Chen 0001,Liang Zhao 0002
Feng Chen 0001,Yang Chen
Feng Chen 0001,Yi Chen 0001
Feng Liang,John R. Smith
