Source,Target
Cristina Gârbacea,Evangelos Kanoulas
Cristina Ioana Muntean,Chiara Renso
Cristina Ioana Muntean,Franco Maria Nardini
Cristina Ioana Muntean,Raffaele Perego 0001
Cristina Ioana Muntean,Salvatore Trani
Cristóvão Cruz,Che Zhu
Cristóvão Cruz,Karen O. Egiazarian
Cristóvão Cruz,Qi Guo
Cristóvão Cruz,Rakesh Mehta
Cristóvão Cruz,Vladimir Katkovnik
Crystal Maung,Haim Schweitzer
Csaba István Sidló,András A. Benczúr
Csaba Szepesvári,Claire Vernade
Csaba Szepesvári,Zheng Wen
Cui Li,Feng Sun
Cuong Nguyen,Elke A. Rundensteiner
Cuong Nguyen,Gábor N. Sárközy
Cuong Xuan Chu,Gerhard Weikum
Curtis E. Dyreson,Hong Jing Khok
Cynthia A. Phillips,Helen Xu
Cynthia Rudin,Margo I. Seltzer
Cyril Ray,Elena Camossi
Cyril Ray,Gennady L. Andrienko
Cyril Ray,George A. Vouros
Cyril Ray,Loïc Salmon
Cyril Ray,Melita Hadzagic
Cyril Ray,Natalia V. Andrienko
Cyril Ray,Yannis Theodoridis
Cyrus Shahabi,Matthias Schubert
Cyrus Shahabi,Yan Liu 0002
Cécile Paris,Bella Robinson
Cécile Paris,Robert Power
Cécile Paris,Ross Sparks
Cécile Paris,Stephen Wan 0001
Cédric Archambeau,Javier González
Cédric Archambeau,Matthias W. Seeger
Cédric Fayet,Arnaud Delhay
Cédric Fayet,Damien Lolive
Cédric Lopez,Damien Nouvel
Cédric Lopez,Frédérique Segond
Cédric Lopez,Ioannis Partalas
Cédric Malherbe,Nicolas Vayatis
Céline Robardet,Mehdi Kaytoue
Céline Teulière,Thierry Chateau
César Ojeda,Rafet Sifa
César Ojeda,Stefan Wrobel
César Roberto de Souza,Adrien Gaidon
César Roberto de Souza,Antonio Manuel López Peña
Da Chen 0002,Laurent D. Cohen
Da Zhang 0001,Yuan-Fang Wang
Da Zhang 0002,Mansur R. Kabuka
Da-Cheng Juan,Yu-Ting Chen
Daan Wierstra,Charles Blundell
Dae Hoon Park,ChengXiang Zhai
Dae Hoon Park,Rikio Chiba
Dae Hoon Park,Yi Chang 0001
Dae Hyun Lee,Eric Horvitz
Dagmar Kainmüller,Bogdan Savchynskyy
Dai Tan,Hao Cao
Dai Tan,Xiang Zhang
Daichi Mochihashi,Kentaro Inui
Daichi Mochihashi,Ryo Takahashi
Daiki Ikami,Toshihiko Yamasaki
Daisuke Hatano,Takanori Maehara
Daisuke Hatano,Takuro Fukunaga
Daisuke Hatano,Yuichi Yoshida
Daisuke Kawai,Katsumi Tanaka
Dale Schuurmans,Gal Elidan
Dale Schuurmans,Ofer Meshi
Dale Schuurmans,Tyler Lu
Dalila Hattab,Gianluca Bontempi
Dalit Naor,Daniele Venzano
Dalit Naor,Doron Chen
Dalit Naor,Eric Deschdt
Dalit Naor,Filip Gluszak
Dalit Naor,Francesco Pace
Dalit Naor,Josep Sampé
Dalit Naor,Marc Sánchez Artigas
Dalit Naor,Pedro García López
Dalit Naor,Pietro Michiardi
Damian Roqueiro,Karsten M. Borgwardt
Damiano Spina,Alistair Moffat
Damiano Spina,Falk Scholer
Damiano Spina,Justin Zobel
Damiano Spina,Lawrence Cavedon
Damiano Spina,Maria Maistro
Damiano Spina,Mark Sanderson
Damiano Spina,Timothy Baldwin
Damiano Spina,Wilson Wong
Damien Lefortier,Olivier Chapelle
Damien Nouvel,Frédérique Segond
Damien Nouvel,Ioannis Partalas
Damien Teney,Anton van den Hengel
Damien Vincent,David Minnen
Damien Vincent,Joel Shor
Damien Vincent,Michele Covell
Damien Vincent,Nick Johnston
Damien Vincent,Sung Jin Hwang
Damon McCoy,Kirill Levchenko
Damon McCoy,Vern Paxson
Dan Alistarh,Ce Zhang 0001
Dan Alistarh,Ji Liu 0002
Dan Belov,Nando de Freitas
Dan Feldman,Daniela Rus
Dan Feldman,Sedat Ozer
Dan Garber,Nathan Srebro
Dan Garber,Ohad Shamir
Dan Iter,Christopher De Sa
Dan Iter,Christopher Ré
Dan Klein,Sergey Levine
Dan Li 0015,Evangelos Kanoulas
Dan Liu,Huan Wang 0006
Dan Liu,Li Li
Dan Liu,Xin Sui
Dan Liu,Yan Zeng
Dan Liu,Yue Zhang
Dan Luo,Nicholas Jing Yuan
Dan Luo,Qing He 0003
Dan Luo,Xing Xie 0001
Dan Luu,Alex Clemmer
Dan Luu,Mihaela Curmei
Dan Luu,Sameh Elnikety
Dan Mikami,Hideaki Kimata
Dan Mikami,Mariko Isogawa
Dan Pelleg,Dafna Shahaf
Dan Pelleg,Ido Guy
Dan R. K. Ports,Dan Suciu
Dan Wang,Yi-Di Guo
Dan Xie,Nanning Zheng 0001
Dan Xu 0002,Elisa Ricci 0001
Dan Xu 0002,Nicu Sebe
Dana H. Brooks,Jennifer G. Dy
Dana Morin,Angela Fuller
Dana Morin,Bistra Dilkina
Dana Morin,Carla P. Gomes
Dana Van Aken,Andrew Pavlo
Dana Van Aken,Geoffrey J. Gordon
Danai Koutra,Christos Faloutsos
Danai Koutra,Jean Bolot
Danai Koutra,Smriti Bhagat
Danai Koutra,Udi Weinsberg
Danica Kragic,Hedvig Kjellström
Daniel A. McFarland,Jure Leskovec
Daniel Alabi,Cynthia Rudin
Daniel Alabi,Margo I. Seltzer
Daniel Balchev,Ivan Koychev
Daniel Balchev,Yasen Kiprov
Daniel Basaran,Arthur Zimek
Daniel Basaran,Eirini Ntoutsi
Daniel Carmon,Amir Globerson
Daniel Cory,Jock D. Mackinlay
Daniel Cory,Michael J. Cafarella
Daniel Cremers,Luc Van Gool
Daniel Cremers,Michael Möller 0001
Daniel Cremers,Slobodan Ilic
Daniel Dahlmeier,Amelie Chi Zhou
Daniel Dahlmeier,Thomas Heinze 0001
Daniel Damir Harabor,Alban Grastien
Daniel Deutch,Gianmaria Silvello
Daniel Deutch,Tova Milo
Daniel Deutch,Yuval Moskovitch
Daniel Dos Santos Bossle,Peter Bumbulis
Daniel Dos Santos Bossle,Thomas Willhalm
Daniel Dos Santos Bossle,Wolfgang Lehner
Daniel Dovrat,Amir Aharoni
Daniel Dovrat,Roy Shilkrot
Daniel E. Worrall,Daniyar Turmukhambetov
Daniel E. Worrall,Gabriel J. Brostow
Daniel E. Worrall,Stephan J. Garbin
Daniel F. Smith,Anthony Jennings
Daniel F. Smith,Arnold Wiliem
Daniel F. Smith,Brian C. Lovell
Daniel F. Smith,Kun Zhao
Daniel F. Smith,Paul Finucane
Daniel F. Smith,Peter Hobson
Daniel F. Smith,Rodney McDougall
Daniel Fabbri,Bradley A. Malin
Daniel Fabbri,Chao Yan 0004
Daniel Fink,Carla P. Gomes
Daniel Fink,Shuo Chen
Daniel G. Bobrow,Kenneth D. Forbus
Daniel G. Bobrow,Tom Hinrichs
Daniel Garijo,Hunter Boyce
Daniel Garijo,Rajiv Mayani
Daniel Gebhardt,Benjamin Migliori
Daniel Gnad,Jörg Hoffmann 0001
Daniel Gnad,Valerie Poser
Daniel Golovin,Benjamin Solnik
Daniel Golovin,Greg Kochanski
Daniel Golovin,John Karro
Daniel Gruhl,Linda Kato
Daniel Gruhl,Meena Nagarajan
Daniel Hienert,Maria Lusky
Daniel Höller,Susanne Biundo
Daniel J. DiTursi,Gregorios A. Katsios
Daniel J. DiTursi,Petko Bogdanov
Daniel J. Dougherty,Daniel Tocco
Daniel J. Dougherty,Devin Roberts
Daniel J. Dougherty,George Gettel
Daniel J. Dougherty,James Owens
Daniel J. Dougherty,Nicholas Fajardo
Daniel J. Dougherty,Robert Hollinger
Daniel J. Dougherty,Thomas Schweich
Daniel J. Fremont,Markus N. Rabe
Daniel J. Hoeppner,Dimitris N. Metaxas
Daniel J. Mollura,Ronald M. Summers
Daniel J. Perry,Braxton Osting
Daniel J. Perry,Ross T. Whitaker
Daniel Janke,Matthias Thimm
Daniel Janke,Steffen Staab
Daniel Jiwoong Im,Roland Memisevic
Daniel Kasenberg,Matthias Scheutz
Daniel Keren,Assaf Schuster
Daniel Kershaw,Benjamin Pettit
Daniel Kershaw,Kris Jack
Daniel Kershaw,Marco Rossetti
Daniel Kershaw,Maya Hristakeva
Daniel Kershaw,Petr Knoth
Daniel Kottke,Adrian Calma
Daniel Kottke,Bernhard Sick
Daniel Kottke,Denis Huseljic
Daniel Kottke,Georg Krempl
Daniel Kudenko,Anton Burakov
Daniel Kudenko,Elena Nadezhdina
Daniel Kumor,Elias Bareinboim
Daniel König,Christian Jarvers
Daniel König,Georg Layher
Daniel König,Heiko Neumann
Daniel König,Michael Adam
Daniel König,Michael Teutsch
Daniel L. Gray,Anderson C. A. Nascimento
Daniel L. Gray,Jie Pan
Daniel L. Gray,Martine De Cock
Daniel Laroche,Ali Ors
Daniel Le Berre,Tiago de Lima
Daniel Le Berre,Valentin Montmirail
Daniel Li,Alvin Cheung
Daniel Li,Dan Suciu
Daniel Lopez Martinez,Ognjen Rudovic
Daniel Lopez Martinez,Rosalind W. Picard
Daniel M. Kane,Alistair Stewart
Daniel M. Kane,Jerry Li 0001
Daniel M. Romero,Katharina Reinecke
Daniel M. Romero,Lionel P. Robert Jr.
Daniel Marcu,Mihaela van der Schaar
Daniel Maturana,Sebastian A. Scherer
Daniel Maurer 0002,Andrés Bruhn
Daniel Maurer 0002,Sebastian Volz
Daniel Müller 0003,Steffen Staab
Daniel N. Hill,Anand Iyer
Daniel N. Hill,Houssam Nassif
Daniel N. Hill,Yi Liu 0033
Daniel Neil,Tobi Delbrück
Daniel Newburger,Ryan Poplin
Daniel Nikovski,Eamonn J. Keogh
Daniel P. Robinson,René Vidal
Daniel Petrov,Alexandros Labrinidis
Daniel Petrov,Mohamed A. Sharaf
Daniel Petrov,Panos K. Chrysanthis
Daniel R. Catchpoole,Amanda Charlton
Daniel R. Catchpoole,Paul J. Kennedy
Daniel Ramos,Didier Meuwly
Daniel Ramos,Julian Fiérrez
Daniel Ramos,Ram P. Krish
Daniel Ricks,Ben Murdoch
Daniel Ricks,David Wingate
Daniel Rodríguez,Eduardo L. Pasiliao Jr.
Daniel Rodríguez,Kevin George
Daniel Rodríguez,Mallory Haulcomb
Daniel Rugeles,Gao Cong
Daniel Rugeles,Manoranjan Dash
Daniel S. Brown,Scott Niekum
Daniel Selsam,David L. Dill
Daniel Selsam,Percy Liang
Daniel Sheldon,Brendan OConnor
Daniel Sheldon,Michael Hay
Daniel Sheldon,Shlomo Zilberstein
Daniel Silva 0005,Yuan Wang
Daniel Stefankovic,Ji Liu 0002
Daniel Stefankovic,Ryohei Fujimaki
Daniel T. Zhang,Eric M. Schwartz
Daniel T. Zhang,Jacob D. Abernethy
Daniel Thevessen,Alexander Meissner
Daniel Thevessen,Arvind Kumar Shekar
Daniel Thevessen,Axel Stebner
Daniel Thevessen,Emmanuel Müller
Daniel Thevessen,Julius Kunze
Daniel Thevessen,Marcus Pappik
Daniel Valcarce,Javier Parapar
Daniel Valcarce,Álvaro Barreiro
Daniel Y. T. Chino,Alceu Ferraz Costa
Daniel Y. T. Chino,Christos Faloutsos
Daniela Giordano,Mubarak Shah
Daniela Giordano,Nasim Souly
Daniela Massiceti,Ming-Ming Cheng
Daniela Massiceti,Philip H. S. Torr
Daniela Paolotti,Alessandro Vespignani
Daniela Perrotta,Alessandro Vespignani
Daniela Perrotta,Daniela Paolotti
Daniela Perrotta,Michele Tizzoni
Daniela Raicu,Samuel G. Armato III
Daniela Raicu,Steven M. Montner
Daniela Rosu 0002,Chang Liu 0029
Daniela Rosu 0002,Dionne M. Aleman
Daniela Rosu 0002,Mariano P. Consens
Daniela Rosu 0002,Mark H. Chignell
Daniela Rosu 0002,Mark S. Fox
Daniela Rosu 0002,Michael Gruninger
Daniela Rosu 0002,Scott Sanner
Daniela Rosu 0002,Yi Ru
Daniele Biondo,Alessandra Toma
Daniele Biondo,Rocco Mammoliti
Daniele Calandriello,Alessandro Lazaric
Daniele Calandriello,Michal Valko
Daniele Dell'Aglio,Abraham Bernstein
Daniele Magazzeni,Bram Ridder
Daniele Magazzeni,Fabio Mercorio
Daniele Magazzeni,Justus H. Piater
Daniele Magazzeni,Sylvie Thiébaux
Daniele Magazzeni,Sándor Szedmák
Daniele Venzano,Pietro Michiardi
Daniyar Turmukhambetov,Gabriel J. Brostow
Danny C. Lee,Lars Y. Pomara
Danny C. Lee,William W. Hargrove
Danny Yuxing Huang,Alex C. Snoeren
Danny Yuxing Huang,Damon McCoy
Danny Yuxing Huang,Doug Grundman
Danny Yuxing Huang,Elie Bursztein
Danny Yuxing Huang,Kirill Levchenko
Danny Yuxing Huang,Kurt Thomas
Danny Yuxing Huang,Sadia Afroz
Daria Glushkova,Alberto Abelló
Daria Glushkova,Petar Jovanovic 0001
Dario Colazzo,Carlo Sartiani
Dario Colazzo,Giorgio Ghelli
Dario Della Monica,Angelo Montanari
Dario Della Monica,Guido Sciavicco
Dario Della Monica,Nicola Gigante
Dario Della Monica,Pietro Sala
Darius Sidlauskas,Ira Assent
Darko Makreshanski,Claude Barthels
Darko Makreshanski,Gustavo Alonso
Darko Makreshanski,Jana Giceva
Darrin Griechen,Matthew E. Taylor
Darryl Balderas,Noah Dunstatter
Darío Garigliotti,Shuo Zhang 0006
Darío Ramos-López,Anders L. Madsen
Darío Ramos-López,Antonio Salmerón
Dat Ba Nguyen,Gerhard Weikum
Dat Ba Nguyen,Martin Theobald
Dat Quoc Nguyen,Alistair Willis
Dat Quoc Nguyen,Mark Johnson 0001
Dave Higdon,Madhav Marathe
David A. Broniatowski,Mark Dredze
David A. Clausi,Alexander Wong
David A. Clausi,John S. Zelek
David A. Mély,Miguel Lázaro-Gredilla
David A. Mély,Mohamed Eldawy
David A. Mély,Nimrod Dorfman
David A. Mély,Szymon Sidor
David A. Stephens,David L. Buckeridge
David Adamson,Elijah Mayfield
David Adamson,Shayne Miel
David B. Blumenthal,Johann Gamper
David B. Lindell,Gordon Wetzstein
David B. Lindell,Kai Zang
David B. Lindell,Steven Diamond
David B. Lobell,Stefano Ermon
David B. Smith 0002,Sara Rouhani
David Balduzzi,Brian McWilliams
David Balduzzi,Kurt Wan-Duo Ma
David Balduzzi,Lennox Leary
David Balduzzi,Marcus Frean
David Balduzzi,Tony Butler-Yeoman
David Bau,Aditya Khosla
David Bau,Antonio Torralba 0001
David Bau,Aude Oliva
David Belanger,Aaron Sarna
David Belanger,Andrew McCallum
David Belanger,Dilip Krishnan
David Belanger,Inbar Mosseri
David Belanger,William T. Freeman
David Bindel,John E. Hopcroft
David Brazier,Morgan Harvey
David Broneske,Gabriel Campero Durand
David Broneske,Gunter Saake
David Broneske,Martin Schäler
David Broneske,Veit Köppen
David C. Gibson,Kam Star
David C. Gibson,Katrien Verbert
David C. Gibson,Leah Irving
David C. Gibson,Sven Charleer
David C. Gibson,Victor Alvarez
David C. Hogg,Anthony G. Cohn
David C. Liu,Dmitry Kislyuk
David C. Liu,Jenny Liu
David C. Liu,Kevin C. Ma
David C. Liu,Raymond Shiau
David C. Liu,Stephanie Rogers
David C. Liu,Yushi Jing
David C. Parkes,Paul Tylkin
David Carmel,Alex Libov
David Carmel,Ariel Raviv
David Carmel,Guy Golan-Gueta
David Carmel,Liane Lewin-Eytan
David Carral,Irina Dragoste
David Carral,Markus Krötzsch
David D. McDonald 0002,Jeffrey M. Rye
David Denemark,Alexander Gröflin
David Denemark,Brian Loader
David Denemark,Bridgette Wessels
David Denemark,Gerasimos Spanakis
David Denemark,Hussein Suleman
David Denemark,Jie Xu
David Denemark,Kelvin Kam-fai Tsoi
David Denemark,Marilyn Billings
David Denemark,Mark H. Birkin
David Denemark,Maxine Schmidt
David Dohan,Dilip Krishnan
David Dohan,Dumitru Erhan
David E. Carlson,Liam Paninski
David E. Freund,Philippe Burlina
David Elsweiler,Christoph Trattner
David Elsweiler,Morgan Harvey
David Eppstein,Manuel R. Torres
David Eppstein,Michael Mitzenmacher
David Eppstein,Michael T. Goodrich
David F. Bacon,Adam Dickinson
David F. Bacon,Alexander Lloyd
David F. Bacon,Andrew Fikes
David F. Bacon,Andrey Gubarev
David F. Bacon,Brian F. Cooper
David F. Bacon,Campbell Fraser
David F. Bacon,Christopher Taylor
David F. Bacon,Dale Woodford
David F. Bacon,David Shue
David F. Bacon,Eugene Kogan
David F. Bacon,Marcel van der Holst
David F. Bacon,Nathan Bales
David F. Bacon,Nicolas Bruno
David F. Bacon,Rajesh Rao
David F. Bacon,Sergey Melnik 0001
David G. Anderson,Ming Gu 0002
David G. T. Barrett,Adam Santoro
David G. T. Barrett,Matt M. Botvinick
David García-Soriano,Francesco Gullo
David García-Soriano,Nicolas Kourtellis
David García-Soriano,Tamir Tassa
David Goldberg 0001,Andrew Trotman
David Goldberg 0001,Wei Min
David Goldberg 0001,Xiao Wang
David Grangier,Denis Yarats
David Grangier,Hervé Jégou
David Grangier,Yann N. Dauphin
David Guera,Edward J. Delp
David Guera,Luca Bondi
David Guera,Paolo Bestagini
David Guera,Stefano Tubaro
David Guera,Yu Wang 0034
David Gutierrez Arias,Hélio Pedrini
David Gutierrez Arias,Marcos Vinicius Mussel Cirne
David H. Gustafson,James M. Rehg
David H. Gustafson,Susan A. Murphy
David Hahn,Felix Naumann
David Hahn,Marius Walter
David Hallac,Jure Leskovec
David Hallac,Sagar Vare
David Hallac,Stephen P. Boyd
David Hazel,John A. Stankovic
David Hazel,Mohamed H. Ali
David Held,Aviv Tamar
David Held,Pieter Abbeel
David J. Berg,Alexander Andreopoulos
David J. Berg,Carmelo di Nolfo
David J. Berg,Guillaume Garreau
David J. Berg,Jeff Kusnitz
David J. Berg,Jeffrey L. McKinstry
David J. Berg,Marcela Mendoza
David J. Berg,Michael DeBole
David J. Berg,Myron Flickner
David J. Berg,Steven K. Esser
David J. Berg,Tapan K. Nayak
David J. Berg,Timothy Melano
David J. Berg,Tobi Delbrück
David J. Crandall,Michael S. Ryoo
David J. DeWitt,Alan Halverson
David J. Miller 0001,Cornelia Caragea
David J. Weller-Fahy,Alyssa C. Mensch
David J. Weller-Fahy,Joseph P. Campbell
David J. Weller-Fahy,Kevin M. Carter 0001
David J. Weller-Fahy,William M. Campbell
David J. Weller-Fahy,William W. Streilein
David Joon Ho,Edward J. Delp
David Joon Ho,Kenneth W. Dunn
David Joon Ho,Paul Salama
David K. Gifford,Tommi S. Jaakkola
David Kil,Brigitte Piniewski
David Krueger,Aaron C. Courville
David Krueger,Asja Fischer
David Krueger,Emmanuel Bengio
David Krueger,Simon Lacoste-Julien
David Krueger,Tegan Maharaj
David Kucher,Ana M. Leon
David Kucher,Daniela Raicu
David Kucher,Jonathan Gemmell
David L. Roberts 0001,Matthew E. Taylor
David L. Roberts 0001,Michael L. Littman
David Liu,Bogdan Georgescu
David Liu,Dorin Comaniciu
David Liu,Hien Nguyen 0006
David Lopez-Paz,Bernhard Schölkopf
David Lopez-Paz,Léon Bottou
David Lopez-Paz,Robert Nishihara
David Love,Alexander R. Statnikov
David Love,Chao Yuan
David M. Budden,Alexander Matveev
David M. Budden,Nir Shavit
David Maxwell,Leif Azzopardi
David Maxwell,Yashar Moshfeghi
David Maxwell Chickering,Christopher Meek
David Merrell,Loris D'Antoni
David Minnen,Joel Shor
David Minnen,Michele Covell
David Ménager,Christine Task
David Ménager,David W. Aha
David Ménager,Michael W. Floyd
David Novotný,Andrea Vedaldi
David Novotný,Diane Larlus
David P. A. Corney,Samir Moussa
David P. Reichert,André Barreto
David P. Reichert,Neil C. Rabinowitz
David P. Reichert,Thomas Degris
David Pardoe,Deepak Agarwal
David Pardoe,Deepak Kumar
David Pardoe,Kun Liu
David Quinn,Cyrus Shahabi
David Quinn,Jorge Nieva
David Quinn,Luciano Nocera
David Quinn,Paul K. Newton
David Quinn,Peter Kuhn
David Quinn,Sanjay Purushotham
David R. M. Thompson,Kevin Leyton-Brown
David R. M. Thompson,Neil Newman
David R. Musicant,Abha Laddha
David R. Musicant,Tom Choi
David Rolnick,Haim Sompolinsky
David Rozenblatz,Liat Ein-Dor
David Rozenblatz,Matan Ninio
David Rozenblatz,Ofer Lavi
David S. Rosenberg,Connie Yee
David Sarne,Ben Grynhaus
David Sarne,Chen Hajaj
David Sarne,Esther David
David Sarne,Igal Milchtaich
David Sarne,Igor Rochlin
David Sarne,Maytal Bremer
David Sathiaraj,Barry Keim
David Sathiaraj,Lei Wang
David Segev,Amir Averbuch
David Sekora,Don Perlis
David Sekora,Justin Brody
David Sekora,Samuel Barham
David Shue,Christopher Taylor
David Shue,Dale Woodford
David Shue,Marcel van der Holst
David Sidler,Gustavo Alonso
David Sidler,Kaan Kara
David Sidler,Zsolt István
David Sidoti,Diego Fernando Martinez Ayala
David Sidoti,Krishna R. Pattipati
David Silver,André Barreto
David Silver,Arthur Guez
David Silver,David P. Reichert
David Silver,Gabriel Dulac-Arnold
David Silver,Koray Kavukcuoglu
David Silver,Matteo Hessel
David Silver,Neil C. Rabinowitz
David Silver,Thomas Degris
David Silver,Tim Harley
David Silver,Tom Schaul
David Simões 0001,Bob Price
David Simões 0001,Gerhard Neumann
David Simões 0001,Luís Paulo Reis
David Simões 0001,Nuno Lau
David Soergel,Cassandra Xia
David Soergel,Martin Wicke
David Soergel,Philipp Tucker
David Soergel,Yuan Tang
David Stück,Alessandro Epasto
David Stück,Greg Ver Steeg
David Stück,Haraldur Tómas Hallgrímsson
David Stück,Luca Foschini
David Taniar,Andreas Züfle
David Taniar,Jeong-Ho Park
David Toman,Grant E. Weddell
David Tsurel,Dafna Shahaf
David Tsurel,Dan Pelleg
David Tsurel,Ido Guy
David Vázquez 0001,Adriana Romero
David Vázquez 0001,Antonio M. López 0001
David Vázquez 0001,Germán Ros
David W. Aha,Alexandra Coman
David W. Jacobs,Amit Singer
David W. Jacobs,Michael J. Black
David W. Jacobs,Ronen Basri
Davide Azzalini,Davide Greco
Davide Azzalini,Fabio Azzalini
Davide Azzalini,Letizia Tanca
Davide Azzalini,Mirjana Mazuran
Davide Balzarotti,Igor Santos
Davide Boscaini,Emanuele Rodolà
Davide Boscaini,Jan Svoboda
Davide Boscaini,Jonathan Masci
Davide Boscaini,Michael M. Bronstein
Davide Greco,Letizia Tanca
Davide Greco,Mirjana Mazuran
Davide Grossi,Andreas Herzig
Davide Grossi,Christos Moyzes
Davide Grossi,Emiliano Lorini
Davide Grossi,François Schwarzentruber
Davide Grossi,Wiebe van der Hoek
Davide Magatti,Benjamin Pettit
Davide Magatti,Daniel Kershaw
Davide Magatti,Kris Jack
Davide Magatti,Maya Hristakeva
Davide Maltoni,Didier Meuwly
Davide Maltoni,Raffaele Cappelli
Davide Mottin,Emmanuel Müller
Davide Taibi 0002,Mathieu d'Aquin
Davide Taibi 0002,Phil Barker
Davide Taibi 0002,Ran Yu 0001
Davide Venturelli,Eleanor Gilbert Rieffel
Davide Venturelli,Jeremy Frank
Davide Venturelli,Minh Do
Davis W. Blalock,John V. Guttag
Davy Neven,Luc Van Gool
De Cheng,Alexander G. Hauptmann
De Cheng,Li Liu
De Cheng,Nanning Zheng 0001
De-An Huang,Alexandre Alahi
De-An Huang,Joseph J. Lim
De-An Huang,Juan Carlos Niebles
De-An Huang,Kris M. Kitani
De-An Huang,Li Fei-Fei 0001
Deanna Needell,Tina Woolf
Debora Sujono,Daniel Sheldon
Debra T. Burhans,Karthik Dantu
Deepak Agarwal,Deepak Kumar
Deepak Babu Sam,Shiv Surya
Deepak Kumar 0006,Ariana Mirian
Deepak Kumar 0006,Joshua Mason
Deepak Kumar 0006,Michael Bailey
Deepak Kumar 0006,Zakir Durumeric
Deepak Kumar 0006,Zane Ma
Deepak Pathak,Alexei A. Efros
Deepak Pathak,Piotr Dollár
Deepak Pathak,Ross B. Girshick
Deepak Pathak,Trevor Darrell
Deepak S. Turaga,Hui Xiong 0001
Deepak Venugopal,Nicholas Ruozzi
Deepika Kakrania,Tanveer F. Syeda-Mahmood
Deepika Kakrania,Tyler Baldwin
Delu Zeng,John W. Paisley
Delu Zeng,Yue Huang 0001
Demetrios Zeinalipour-Yazti,Mohamed F. Mokbel
Demis Hassabis,Charles Blundell
Demis Hassabis,Daan Wierstra
Deng Cai 0001,Jie Wang 0005
Denis Baylor,Chiu Yuen Koo
Denis Baylor,Chuan Yu Foo
Denis Baylor,Clemens Mewald
Denis Baylor,Eric Breck
Denis Baylor,Jarek Wilkiewicz
Denis Baylor,Levent Koc 0001
Denis Baylor,Martin Wicke
Denis Baylor,Martin Zinkevich
Denis Baylor,Mustafa Ispir
Denis Baylor,Noah Fiedel
Denis Baylor,Salem Haykal
Denis Baylor,Steven Euijong Whang
Denis Baylor,Xin Zhang
Denis Baylor,Zakaria Haque
Denis Helic,Andreas Hotho
Denis Helic,Mark A. Musen
Denis Helic,Markus Strohmaier
Denis Huseljic,Bernhard Sick
Denis Huseljic,Georg Krempl
Denis Krompass,Volker Tresp
Denis Lukovnikov,Asja Fischer
Denis Lukovnikov,Jens Lehmann 0001
Denis Lukovnikov,Sören Auer
Denis Sumin,Karol Myszkowski
Denis Sumin,Piotr Didyk
Denis Sumin,Rafal K. Mantiuk
Denis Tomè,Chris Russell 0001
Denis Tomè,Lourdes Agapito
Denis Yarats,Yann N. Dauphin
Dennis Dixon,Erik Linstead
Denys Proux,Agnes Sándor
Denys Proux,Claude Roux
Denys Proux,Julien Perez
Denys Rozumnyi,Filip Sroubek
Denys Rozumnyi,Jan Kotera
Derek Long,Chiara Piacentini
Derek Long,Daniele Magazzeni
Derek Long,Fabio Mercorio
Derya Akkaynak,David Iluz
Derya Akkaynak,Raz Tamir
Derya Akkaynak,Tali Treibitz
Derya Akkaynak,Tom Shlesinger
Derya Akkaynak,Yossi Loya
Derya Aksaray,Nicholas Roy
Desmond Elliott,Adrian Muscat
Desmond Elliott,Aykut Erdem
Desmond Elliott,Barbara Plank
Desmond Elliott,Erkut Erdem
Desmond Elliott,Frank Keller
Despina Kopanaki,Nikos Pelekis
Despoina Chatzakou,Athena Vakali
Despoina Chatzakou,Emiliano De Cristofaro
Despoina Chatzakou,Gianluca Stringhini
Despoina Chatzakou,Jeremy Blackburn
Despoina Chatzakou,Nicolas Kourtellis
Deva Ramanan,Bryan C. Russell
Deva Ramanan,Josef Sivic
Deva Ramanan,Martial Hebert
Devendra Singh Chaplot,Guillaume Lample
Devendra Singh Dhami,David Leake
Devi Parikh,Gal Chechik
Devi Parikh,Richard Socher
Devin Roberts,Daniel Tocco
Devinder Kumar,Alexander Wong
Devinder Kumar,Graham W. Taylor
Di Chen 0001,Carla P. Gomes
Di Chen 0001,Daniel Fink
Di Chen 0001,Shuo Chen
Di Jin,Danai Koutra
Di Lin,Hui Huang 0004
Di Ma,Gady Agam
Di Ma,Xi Zhang
Di Ma,Xu Ouyang
Di Niu,Yu Xu
Di Wang,Albert Bifet
Di Wang,Dimitrios Lymberopoulos
Di Wang,Jie Liu 0001
Di Wang,Jing Tao
Di Wang,Julian J. McAuley
Di Wang,Justin Rao
Di Wang,Matt Taddy
Di Wang,Matthew Goldman
Di Wang 0005,Michael W. Mahoney
Di Wang 0005,Monika Henzinger
Di Wang 0005,Satish Rao
Di Wang 0008,Liang Du
Di Wu,Li Cheng
Di Wu,Sen Li
Di Wu,Xia Li 0006
Di Wu,Yong Zhao 0010
Di Wu 0044,Doina Precup
Di Xie,Jiang Xiong
Di Yao,Chao Zhang 0014
Di Yao,Jian-Hui Huang
Diana Benavides Prado,Patricia Riddle
Diana Benavides Prado,Yun Sing Koh
Diana Inkpen,Stan Szpakowicz
Diane J. Cook,Lawrence B. Holder
Diane Kelly 0001,Anita Crescenzi
Diane Larlus,Andrea Vedaldi
Diane Lingrand,Frédéric Precioso
Didier Debroas,Engelbert Mephu Nguifo
Didier Ramirez,Antonio M. López 0001
Didier Ramirez,David Vázquez 0001
Didier Ramirez,Eduardo Escobar
