Source,Target
Kosuke Hashimoto,Hiroshi Mamitsuka
Kosuke Hashimoto,Kiyoko F. Aoki-Kinoshita
Kosuke Hashimoto,Minoru Kanehisa
Kosuke Hashimoto,Nobuhisa Ueda
Kosuke Numa,Eiji Shinbori
Kosuke Numa,Hideaki Takeda 0001
Kosuke Numa,Hiroki Uematsu
Kosuke Numa,Hiroshi Nagata
Kosuke Numa,Kazuya Sakamoto
Kosuke Numa,Keisuke Ishida
Kosuke Numa,Masahiro Hamasaki
Kosuke Numa,Noriyuki Fujimura
Kosuke Numa,Osamu Nakagawa
Kosuke Numa,Satoshi Fujiyoshi
Kosuke Numa,Tom Hope
Kosuke Numa,Yoshiyuki Nakamura
Kosuke Numa,Yutaka Matsuo
Kouji Kozaki,Eiichi Sunagawa
Kouji Kozaki,Yoshinobu Kitamura
Krishna Kumaraswamy,David M. Steier
Krishna Kumaraswamy,Markus G. Anderle
Krishnan Pillaipakkamnatt,Rebecca N. Wright
Kristen Grauman,Trevor Darrell
Kristen LeFevre,David J. DeWitt
Kristian Torp,Rico Wind
Kristin Branson,Serge J. Belongie
Kristina Lerman,Craig A. Knoblock
Kristine Daniels,Christophe G. Giraud-Carrier
Kristy Sim,Richard I. Hartley
Krystian Mikolajczyk,Bastian Leibe
Krystian Mikolajczyk,Bernt Schiele
Krystle Kocik,James R. Curran
Krzysztof Czuba,David A. Ferrucci
Krzysztof Czuba,Pablo Ariel Duboué
Kun Deng,Stephen Scott 0001
Kun Gao,Anastassia Ailamaki
Kun Gao,Ippokratis Pandis
Kun Gao,Stavros Harizopoulos
Kun Gao,Vladislav Shkapenyuk
Kun Liu 0001,Chris Giannella
Kun Zhang 0012,Bill P. Buckles
Kun Zhang 0012,Ian Davidson
Kun Zhang 0012,Wei Fan 0001
Kuo Zhang,Gang Wu
Kurt Cornelis,Luc Van Gool
Kurt Driessens,Bernhard Pfahringer
Kurt Driessens,Claire Leschi
Kurt Driessens,Peter Reutemann
Kurt M. Dresner,Peter Stone
Kyle Kakligian,Yuan-Fang Wang
Kyriakos Mouratidis,Dimitris Papadias
Kyriakos Mouratidis,Man Lung Yiu
Kyriakos Mouratidis,Nikos Mamoulis
Kyriakos Mouratidis,Spiridon Bakiras
Kyung-Ah Sohn,Michael I. Jordan
Kyung-Ah Sohn,Yee Whye Teh
Károly Csalogány,Balázs Rácz
Károly Csalogány,Dániel Fogaras
Lan Nie,Brian D. Davison 0001
Larry Birnbaum,Alan Belasco
Larry Birnbaum,Dave Schneider
Larry Birnbaum,David Crabbe
Larry Birnbaum,Kathy Panton
Lars Backstrom,Daniel P. Huttenlocher
Lars Backstrom,Jon M. Kleinberg
Lars E. Olson 0001,Andrzej Uszok
Lars E. Olson 0001,Gianluca Tonti
Lars E. Olson 0001,Jeffrey M. Bradshaw
Lars E. Olson 0001,Marianne Winslett
Lars E. Olson 0001,Nathan Seeley
Latanya Sweeney,Fernando De la Torre
Latanya Sweeney,Simon Baker
Laura Barbulescu,Zachary B. Rubinstein
Laura Bright,Bill Howe
Laura Bright,David Maier 0001
Laura Chiticariu,Wang Chiew Tan
Laura Irina Rusu,David Taniar
Laurent Candillier,Fabien Torre
Laurent Candillier,Isabelle Tellier
Laurent Candillier,Olivier Bousquet
Laurent Chaudron,Nicole N. Kriegel
Laurent El Ghaoui,Alexandre d'Aspremont
Laurent El Ghaoui,Georges Natsoulis
Laurent Mignet,Manish Bhide
Laurent Mignet,Michael Reichert
Laurent Mignet,Ranga Raju Vatsavai
Laurent Mignet,Torsten Steinbach
Lawrence A. Hornak,Xin Li 0005
Lawrence B. Holder,Diane J. Cook
Lawrence B. Wolff,Andrew J. Lundberg
Lawrence Gibbons,Anders Ryd
Lawrence Gibbons,Christopher D. Jones
Lawrence Gibbons,Daniel Riley
Lawrence Gibbons,David A. Lifka
Lawrence Gibbons,Gregory J. Sharp
Lawrence Gibbons,Valentin Kuznetsov
Lawrence O. Hall,Dmitry B. Goldgof
Le Chang,Alan K. Mackworth
Le Chen,Feng Jing
Le Chen,Lei Zhang 0001
Le Chen,Wei-Ying Ma
Le Gruenwald,Mizuho Iwaihara
Le Gruenwald,Percy Bernedo
Le Lu 0001,René Vidal
Le Song,Julien Epps
Lea Landucci,Alessandro Valli
Leander Schietgat,Amanda Clare
Leander Schietgat,Jan Struyf
Lee E. Weiss,Phil G. Campbell
Lee E. Weiss,Takeo Kanade
Lee Wang,Ying Li
Lei Chen 0003,David R. Musicant
Lei Chen 0003,Paul Barford
Lei Chen 0003,Vinod Yegneswaran
Lei Gu,Marc A. Smith
Lei Gu,Paul Johns
Lei Gu,Thomas M. Lento
Lei Tang 0001,Huan Liu 0001
Lei Wen,Ian Ruthven
Lei Wen,Pia Borlund
Lei Zhang 0001,Feng Jing
Lei Zhang 0001,Wei-Ying Ma
Lei Zhang 0007,Yong Yu 0001
Lei Zhang 0053,Debbie Zhang
Lei Zhang 0053,John K. Debenham
Lei Zhang 0053,Simeon J. Simoff
Lei Zou 0001,Rong Hu
Leif Azzopardi,David E. Losada
Leif Azzopardi,Fabio Crestani
Leif Azzopardi,Maarten de Rijke
Leif Azzopardi,Mark Baillie
Leila Amgoud,Henri Prade
Lena Strömbäck,David Hall 0001
Leo Mark,Arjen P. de Vries
Leo Obrst,Steve Ray
Leo Obrst,Todd Hughes
Leon Portman,Natasha Drukh
Leonard Brown,Le Gruenwald
Leonard J. Seligman,Joel Korb
Leonard J. Seligman,Ken Samuel
Leonard McMillan,Jan F. Prins
Leonid Glimcher,Chris Jermaine
Leonid Sigal,Michael J. Black
Leonid Taycher,David Demirdjian
Leonid Taycher,Gregory Shakhnarovich
Leonid Taycher,Trevor Darrell
Lev Reyzin,Robert E. Schapire
Levente Kocsis,Csaba Szepesvári
Levon Lloyd,Steven Skiena
Li Chen,Lisa Fong
Li Chen,Maryann E. Martone
Li Chen,Mona Wong-Barnum
Li Chen 0009,Pearl Pu
Li Ding 0001,Allan Hollander
Li Ding 0001,Amit P. Sheth
Li Ding 0001,Anupam Joshi
Li Ding 0001,David Wang 0003
Li Ding 0001,Tim Finin
Li Ding 0001,Timothy W. Finin
Li Gao,Wei-Ying Ma
Li Jin,Keith Decker
Li Liu,Bhavani M. Thuraisingham
Li Tang,Joseph P. Havlicek
Li Wang 0007,Ji Zhu
Li Wang 0007,Michael D. Gordon
Li Wei 0001,Eamonn J. Keogh
Li Wei 0001,Jin Shieh
Li Wei 0001,John Handley
Li Wei 0001,Michail Vlachos
Li Wei 0001,Nathaniel Martin
Li Wei 0001,Sang-Hee Lee
Li Wei 0001,Scott Sirowy
Li Wei 0001,Stefano Lonardi
Li Wei 0001,Tong Sun
Li Xiong 0001,Ling Liu 0001
Li Xu,Rohini K. Srihari
Li Zhuang,Feng Jing
Li-Rong Dai 0001,HongJiang Zhang
Liam Pedersen,Alonso Vera
Liam Pedersen,David E. Smith 0001
Liam Pedersen,David Lees
Liam Pedersen,Maarten Sierhuis
Liam Pedersen,Nicola Muscettola
Liam Pedersen,Paul Tompkins
Liam Pedersen,Tom Dayton
Liam Pedersen,William J. Clancey
Lian Yan,Patrick Baldasare
Liang Feng,Chao He
Liang Wang 0002,David Nistér
Liang Wang 0002,Henrik Stewénius
Liang Zhou,Eduard H. Hovy
Lie Gu,Takeo Kanade
Liliana Cabral,John Domingue
Liliana Calderón-Benavides,Ricardo A. Baeza-Yates
Lin Guo,Fan Yang 0002
Lin Guo,Feng Shao
Lin Liang,Fang Wen
Lin Liang,Ying-Qing Xu
Lin Qiao,Amr El Abbadi
Lin Xiao 0003,Jun Sun 0003
Lin Xiao 0003,Stephen P. Boyd
Lina Khatib,Conor McGann
Linda G. Shapiro,Thomas G. Dietterich
Ling Wang 0002,Elke A. Rundensteiner
Ling Wang 0002,Ming Jiang 0003
Lior Rokach,Oded Maimon
Lior Wolf,Ethan Meyers
Lior Wolf,Stanley M. Bileschi
Lisa Amini,Chitra Venkatramani
Lisa Amini,Henrique Andrade
Lisa Amini,Philippe Selo
Lisa Amini,Richard King
Lisa Fong,Mona Wong-Barnum
Lisa Hellerstein,Ning Wu
Lisa M. Brown,Arun Hampapur
Lisa Torrey,Jude W. Shavlik
Lisa Torrey,Richard Maclin
Lisa Torrey,Trevor Walker
Lise Getoor,Christopher P. Diehl
Lise Getoor,Galileo Namata
Lise Getoor,Louis Licamele
Lise Getoor,Mohammed Javeed Zaki
Liu Yang 0001,Rahul Sukthankar
Liu Yang 0001,Rong Jin
Liu Yang 0001,Yi Liu 0054
Liva Ralaivola,Christophe Nicolas Magnan
Liva Ralaivola,François Denis
Liz Black,Ayelet Oettinger
Liz Black,David Glasspool
Liz Black,Matthew Williams 0001
Liz Black,Sanjay Modgil
Liz Black,Vivek Patkar
Ljiljana Stojanovic,Andreas Abecker
Ljiljana Stojanovic,Dimitris Apostolou
Ljiljana Stojanovic,Gregoris Mentzas
Ljiljana Stojanovic,Knut Hinkelmann
Ljiljana Stojanovic,Rudi Studer
Lloyd Rutledge,Lora Aroyo
Lloyd Rutledge,Natalia Stash
Lo Ka Kan,Irwin King
Lo Ka Kan,Xiang Peng
Lois M. L. Delcambre,Judith Logan
Long Quan,Jian Sun 0001
Long Quan,Stephen Lin
Longin Jan Latecki,Marc Sobel
Longin Jan Latecki,Rolf Lakämper
Lora Aroyo,Natalia Stash
Loredana Afanasiev,Enrico Zimuel
Loredana Afanasiev,Maarten Marx
Loredana Afanasiev,Massimo Franceschet
Loren G. Terveen,John Riedl
Loreto Bravo,Leopoldo E. Bertossi
Lorna Kane,Joe Carthy
Lorna Kane,John Dunnion
Louis Licamele,Lise Getoor
Louis Wehenkel,Florence d'Alché-Buc
Louise Bertrand,Jonathan Nissanov
Loïc Royer,Michael Schroeder 0001
Lu Qin,Jeffrey Xu Yu
Lu Qin,Sheng Wang
Luc De Raedt,Paolo Frasconi
Luc De Raedt,Siegfried Nijssen
Luca Becchetti,Carlos Castillo 0001
Luca Bogoni,Adrian Barbu
Luca Bogoni,Dorin Comaniciu
Luca Cabibbo,Ivan Panella
Luca Cabibbo,Riccardo Torlone
Luca Di Gaspero,Stefano Mizzaro
Lucas Bouma,Maarten de Rijke
Lucian Galescu,William Taysom
Lucian Popa 0002,Joseph M. Hellerstein
Luciana S. Buriol,Alberto Marchetti-Spaccamela
Luciana S. Buriol,Christian Sohler
Luciana S. Buriol,Gereon Frahling
Luciana S. Buriol,Stefano Leonardi
Luciano Barbosa,Juliana Freire
Luciano Serafini,Simone Sceffer
Luciano Serafini,Stefano Zanobini
Lucy Vanderwende,Kathleen R. McKeown
Ludger van Elst,Alessandro Tommasi
Ludger van Elst,Bertin Klein
Ludger van Elst,Cesare Zavattari
Ludger van Elst,Harald Schöning
Ludger van Elst,Heiko Maus
Ludger van Elst,John M. Favaro
Ludger van Elst,Vito Giannella
Lukas Faulstich,Thorsten Vitt
Lukas Faulstich,Ulf Leser
Luís Torgo,Rita P. Ribeiro
Léon Bottou,Vladimir Vapnik
Maarten Grachten,Josep Lluís Arcos
Maarten Grachten,Ramón López de Mántaras
Maarten Marx,Enrico Zimuel
Maarten Sierhuis,Alonso Vera
Maarten Sierhuis,David E. Smith 0001
Maarten Sierhuis,David Lees
Maarten Sierhuis,Jeffrey Graham
Maarten Sierhuis,Nicola Muscettola
Maarten Sierhuis,Paul Tompkins
Maarten Sierhuis,Tom Dayton
Maeve O'Brien,Barry Smyth
Maeve O'Brien,Mark T. Keane
Magdalena Ortiz,Diego Calvanese
Magdalena Ortiz,Thomas Eiter
Maged El-Sayed,Elke A. Rundensteiner
Mahadevan Subramanian,Calisto Zuzarte
Mahesh Joshi,Christopher G. Chute
Mahesh Joshi,Richard Maclin
Mahesh Joshi,Serguei V. S. Pakhomov
Mahesh Joshi,Ted Pedersen
Mahesh Shrestha,Howard J. Hamilton
Mahesh Shrestha,Ken Konkel
Makoto Kataigi,Dai Kobayashi
Makoto Kataigi,Haruo Yokota
Makoto Kataigi,Ryo Taguchi
Makoto Kataigi,Takashi Kobayashi
Makoto Kataigi,Tomohiro Yoshihara
Makoto Yokoo,Tuomas Sandholm
Makoto Yokoo,Vincent Conitzer
Mamoru Doke,Masaki Hayashi
Mamoru Doke,Nobuyuki Yagi
Man Lung Yiu,David W. Cheung
Man Lung Yiu,Dimitris Papadias
Man Lung Yiu,Nikos Mamoulis
Manfred Hauswirth,Ali Salehi
Manfred Hauswirth,Roman Schmidt
Manfred K. Warmuth,Gunnar Rätsch
Manfred K. Warmuth,Jun Liao
Manish Bhide,Michael Reichert
Manish Bhide,Ranga Raju Vatsavai
Manish Bhide,Torsten Steinbach
Manish Singh 0001,Jacqueline M. Fulvio
Manish Singh 0001,Laurence T. Maloney
Manja Nelius,Andreas Heuer 0001
Manjeet Rege,Farshad Fotouhi
Manjeet Rege,Ming Dong 0001
Manoj Pillay,Li Liao
Manoj Pillay,Rahul Jawa
Manolis Terrovitis,Panos Vassiliadis
Manolis Terrovitis,Spyros Passas
Manoranjan Dash,Willie Ng
Manuel Calimlim,Anders Ryd
Manuel Calimlim,Christopher D. Jones
Manuel Calimlim,Daniel Riley
Manuel Calimlim,David A. Lifka
Manuel Calimlim,Gregory J. Sharp
Manuel Calimlim,Jim Cordes
Manuel Calimlim,Johannes Gehrke
Manuel Calimlim,Julia Deneva
Manuel Calimlim,Lawrence Gibbons
Manuel Calimlim,Pavel A. Dmitriev
Manuel Calimlim,Valentin Kuznetsov
Manuela M. Veloso,Alexander I. Rudnicky
Manuela M. Veloso,Anthony Stentz
Manuela Vasconcelos,Gustavo Carneiro
Manuela Vasconcelos,Nuno Vasconcelos
Manuele Bicego,Andrea Lagorio
Manuele Bicego,Enrico Grosso
Manuele Bicego,Massimo Tistarelli
Manuele Bicego,Vittorio Murino
Marc Bernard,Amaury Habrard
Marc Bernard,Marc Sebban
Marc E. Maier,David D. Jensen
Marc Friedenberg,James Ze Wang
Marc Friedenberg,Jia Li 0001
Marc Gyssens,Dirk Van Gucht
Marc Gyssens,George H. L. Fletcher
Marc Gyssens,Jan Paredaens
Marc Levoy,Richard Szeliski
Marc Najork,Dennis Fetterly
Marc Najork,Mark S. Manasse
Marc Sobel,Rolf Lakämper
Marc Toussaint,Amos J. Storkey
Marc Wichterich,Thomas Seidl 0001
Marcel Becker,Christopher P. van Buskirk
Marcel Becker,Dávid Hanák
Marcel Becker,Gergely Gati
Marcel Becker,Stephen Fitzpatrick
Marcel Karam,Hala Ollaic
Marcel Karam,Zeina Koteiche
Marcel Karnstedt,Manfred Hauswirth
Marcel Karnstedt,Roman Schmidt
Marcel Kutsch,Nimrod Megiddo
Marcel Kutsch,Peter J. Haas
Marcel Kutsch,Tam Minh Tran
Marcel Kutsch,Volker Markl
Marcelo F. Camperi,Kristina Lisa Klinkner
Marcelo Tallis,Alexander Egyed
Marcelo Tallis,Bob Balzer
Marcelo Tallis,Rand Waltzman
Marcelo Tallis,Tim Hollebeek
Marcin Marszalek,Cordelia Schmid
Marcin Marszalek,Svetlana Lazebnik
Marcin Zukowski,Niels Nes
Marcin Zukowski,Peter A. Boncz
Marcin Zukowski,Sándor Héman
Marco Cammisa,Alessandro Moschitti
Marco Cristani,Manuele Bicego
Marco Cristani,Vittorio Murino
Marco Cristo,Marcos André Gonçalves
Marco Cristo,Mohammed Javeed Zaki
Marco De Boni,Robert Hurling
Marco De Boni,Suresh Manandhar
Marco De Boni,Windy Dryden
Marco Del Percio,Vittorio Scarano
Marco Gori,Marco Maggini
Marco Mesiti,Giovanna Guerrini
Marco Mesiti,Matteo Alberto Sorrenti
Marco Mesiti,Roberto Celle
Marco Pistore,Luca Santuari
Marco Pistore,Paolo Traverso
Marcos André Gonçalves,Mohammed Javeed Zaki
Marcos Kawazoe Aguilera,Amin Vahdat
Marcos R. Vieira,Adriano S. Arantes
Marcos R. Vieira,Christos Faloutsos
Marcus Fontoura,Andrew Tomkins
Marcus Fontoura,Eugene J. Shekita
Marcus Fontoura,John McPherson
Marcus Fontoura,Michael Herscovici
Marcus Fontoura,Rajeev Motwani 0001
Marcus Fontoura,Ravi Kumar 0001
Marcus Fontoura,Rina Panigrahy
Marcus Fontoura,Ronny Lempel
Marcus Fontoura,Shubha U. Nabar
Marcus Fontoura,Vanja Josifovski
Marcus Fontoura,Ying Xu 0002
Marek Kowalkiewicz,Maria E. Orlowska
Marek Kowalkiewicz,Tomasz Kaczmarek
Marek Kowalkiewicz,Witold Abramowicz
Margaret Gaitatzes Kostoulas,Abraham Heifets
Margaret Gaitatzes Kostoulas,Eric Perkins
Margaret Gaitatzes Kostoulas,Martha Mercaldi
Margaret Gaitatzes Kostoulas,Morris Matsa
Margaret Gaitatzes Kostoulas,Noah Mendelsohn
Margarita Osadchy,Daniel Keren
Margherita Berardi,Donato Malerba
Margherita Berardi,Marcella Attimonelli
Maria Camila Nardini Barioni,Caetano Traina Jr.
Maria Camila Nardini Barioni,Humberto Luiz Razente
Maria Cutumisu,Allan Schumacher
Maria Cutumisu,Curtis Onuczko
Maria Cutumisu,Duane Szafron
Maria Cutumisu,Jeff Siegel
Maria Cutumisu,Jonathan Schaeffer
Maria Cutumisu,Kevin Waugh
Maria E. Orlowska,Tomasz Kaczmarek
Maria E. Orlowska,Witold Abramowicz
Maria Fox,Derek Long
Maria Fox,Richard Howey
Maria Moreno,Chris Plaunt
Maria Moreno,David Rijsman
Maria Moreno,Nicola Muscettola
Maria Moreno,Paul Tompkins
Maria Muslea,Tomás E. Uribe
Maria Vargas-Vera,Enrico Motta
Marianne Winslett,Andrzej Uszok
Marianne Winslett,Gianluca Tonti
Marianne Winslett,Jeffrey M. Bradshaw
Marianne Winslett,Nathan Seeley
Mariano P. Consens,Bill O'Farrell
Mariano P. Consens,John W. S. Liu
Marie O. Murray,Anne Hunt
Marie desJardins,Andrew Hunt
Marie desJardins,Eric Eaton
Marie desJardins,Penny Rheingans
Marie desJardins,Ryan Carr
Marijn Koolen,Frans Adriaans
Marijn Koolen,Jaap Kamps
Marijn Koolen,Maarten de Rijke
Marina Buzzi,Barbara Leporini
Marina Buzzi,Carlos Castillo 0001
Marina Sokolova,Stan Szpakowicz
Mario Sznaier,Octavia I. Camps
Mario Sznaier,Vlad I. Morariu
Marios Hadjieleftheriou,Eamonn J. Keogh
Marios Hadjieleftheriou,George Kollios
Marios Hadjieleftheriou,Leonid Reyzin
Marios Hadjieleftheriou,Philip S. Yu
Marios Savvides,Ramzi Abiantun
Marius Leordeanu,Martial Hebert
Marius Pasca,Andrei Lifchits
Marius Pasca,Jeffrey Bigham
Mark Ashdown,Imari Sato
Mark Ashdown,Takahiro Okabe
Mark Ashdown,Yoichi Sato
Mark B. Allan,Kevin R. Wheeler
Mark B. Allan,Rodney Martin
Mark Baillie,Fabio Crestani
Mark Baillie,Ian Ruthven
Mark Baillie,Monica Landoni
Mark Briers,Arnaud Doucet
Mark Briers,Dustin Lang
Mark Briers,Nando de Freitas
Mark Briers,Simon Maskell
Mark Brodie,Sheng Ma
Mark Chavira,Adnan Darwiche
Mark D. Johnston,Kenneth J. Rabe
Mark D. Smucker,James Allan
Mark Daly,David Walker
Mark Daly,Kathleen Fisher
Mark Daly,Mary F. Fernández
Mark Daly,Robert Gruber
Mark Daly,Xuan Zheng
Mark Daly,Yitzhak Mandelbaum
Mark Dredze,Rinat Khoussainov
Mark G. Core,Dave Gomboc
Mark G. Core,Michael van Lent
Mark G. Core,Milton Rosenberg
Mark G. Core,Steve Solomon
Mark J. Nelson,Charles Lee Isbell Jr.
Mark J. Nelson,Michael L. Littman
Mark J. Nelson,Michael Mateas
Mark Johnson 0001,David McClosky
Mark Junjie Li,Joshua Zhexue Huang
Mark Klein,Hiromitsu Hattori
Mark Last,Abraham Kandel
Mark Liberman,James H. Martin
Mark Mastrocinque,Arthur Kressner
Mark Mastrocinque,Frank Doherty
Mark Mastrocinque,John A. Johnson
Mark Mastrocinque,Serena Lee
Mark Mastrocinque,William Fairechio
Mark Pupilli,Andrew Calway
Mark S. Drew,Greg Mori
Mark S. Manasse,Dennis Fetterly
Mark Sims,Bryan Horling
Mark Sims,Daniel D. Corkill
Mark Sims,Hala Mostafa
Mark Sims,John Phelps
Mark Sims,Victor R. Lesser
Mark T. Elmore,Ali R. Hurson
Mark T. Keane,Barry Smyth
Mark W. Koch,Kevin T. Malone
Mark W. Schmidt,Kevin P. Murphy
Marko Grobelnik,Dunja Mladenic
Marko Smiljanic,Maurice van Keulen
Marko Smiljanic,Willem Jonker
Markus G. Anderle,David M. Steier
Markus Jakobsson,Jacob Ratkiewicz
Markus Jakobsson,Sid Stamm
Markus Krötzsch,Denny Vrandecic
Markus Krötzsch,Heiko Haller
Markus Krötzsch,Rudi Studer
Markus Persson,Anders Heyden
Markus Schedl,Gerhard Widmer
Markus Schedl,Peter Knees
Markus Schedl,Tim Pohle
Marshall F. Tappen,Edward H. Adelson
Marshall F. Tappen,William T. Freeman
Marta Arias,Arthur Kressner
Marta Arias,Charles Lawson
Marta Arias,David L. Waltz
Marta Arias,Frank Doherty
Marta Arias,John A. Johnson
Marta Arias,Mark Mastrocinque
Marta Arias,Matthew Koenig
Marta Arias,Philip M. Long
Marta Arias,Roger Anderson
Marta Arias,Serena Lee
Marta Arias,William Fairechio
Marta Mattoso,Geraldo Xexéo
Marta Patiño-Martínez,Ricardo Jiménez-Peris
Marta Sabou,Enrico Motta
Marta Sabou,Vanessa López
Marta Sabou,Victoria S. Uren
Martijn Shut,Konrad Diwold
Martijn Shut,Simon Parsons
Martin Atzmüller,Frank Puppe
Martin Ester,Boaz Ben-Moshe
Martin Ester,Byron J. Gao
Martin Ester,Rong Ge 0002
Martin Ester,Steven J. M. Jones
Martin Farach-Colton,Bradley C. Kuszmaul
Martin Gaedke,Alexander Brändle
Martin Gaedke,Frederic Majer
Martin Gebser,Yuliya Lierler
Martin Grohe,André Hernich
Martin Grohe,Nicole Schweikardt
Martin Halvey,Barry Smyth
Martin Halvey,Mark T. Keane
Martin Mozina,Ivan Bratko
Martin Mozina,Janez Demsar
Martin Mozina,Jure Zabkar
Martin Nussbaumer,Martin Gaedke
Martin Nussbaumer,Patrick Freudenstein
Martin Pfeifle,Matthias Renz
Martin S. R. Paradesi,Tim Weninger
Martin Scholz,Timm Euler
Martin Svensson,Magnus Sahlgren
Martin Svensson,Rickard Cöster
Martin Theobald,Gerhard Weikum
Martin Trudeau,Sébastien Roy 0001
Martin Zinkevich,Michael H. Bowling
Martin Zinkevich,Morgan Kan
Martin Zinkevich,Nolan Bard
Martina Naughton,Joe Carthy
Martina Naughton,Nicholas Kushmerick
Mary Beth Hudson,Carroll Thronesbery
Mary Beth Hudson,Debra Schreckenghost
Mary F. Fernández,Kathleen Fisher
Mary F. Fernández,Robert Gruber
Mary F. Fernández,Xuan Zheng
Mary Koes,Katia P. Sycara
Maryann E. Martone,Lisa Fong
Maryann E. Martone,Mona Wong-Barnum
María Cruz Valiente,Mónica Marrero
Masahiro Hamasaki,Eiji Shinbori
Masahiro Hamasaki,Hideaki Takeda 0001
Masahiro Hamasaki,Hiroshi Nagata
Masahiro Hamasaki,Junichiro Mori
Masahiro Hamasaki,Kazuya Sakamoto
Masahiro Hamasaki,Keisuke Ishida
Masahiro Hamasaki,Mitsuru Ishizuka
Masahiro Hamasaki,Noriyuki Fujimura
Masahiro Hamasaki,Osamu Nakagawa
Masahiro Hamasaki,Satoshi Fujiyoshi
Masahiro Hamasaki,Tom Hope
Masahiro Hamasaki,Yoshiyuki Nakamura
Masahiro Kimura,Kazumi Saito
Masahiro Ono,Mitsuru Ishizuka
Masaki Hayashi,Nobuyuki Yagi
Masami Takikawa,James Eilbert
Masami Takikawa,Paul Goger
Masashi Shimbo,Daichi Mochihashi
Masashi Shimbo,Yuji Matsumoto 0001
Masashi Toyoda,Masaru Kitsuregawa
Masatoshi Ishikawa,Hiroshi Tsujino
Masatoshi Okutomi,Shigeki Sugimoto
Masayuki Takeda,Koki Uchiyama
Massimiliano Albanese,Angelo Chianese
Massimiliano Albanese,Antonio Picariello
Massimiliano Albanese,Vincenzo Moscato
Massimiliano Ciaramita,Jos Lehmann
Massimiliano Ruffolo,Andrea Tagarelli
Massimo Filippi,Paola Valsasina
Massimo Franceschet,Enrico Zimuel
Massimo Franceschet,Maarten Marx
Massimo Mecella,Elisa Bertino
Massimo Mecella,Federica Paci
Massimo Mecella,Mourad Ouzzani
Mathijs de Weerdt,Cees Witteveen
Matt Berlin,Andrea Lockerd Thomaz
Matt Berlin,Cynthia Breazeal
Matt Berlin,Jesse Gray
Matt Culver,Kun Deng
Matt Culver,Stephen Scott 0001
Matt MacMahon,Benjamin Kuipers
Matt MacMahon,Brian Stankiewicz
Matt Welsh,Margo I. Seltzer
Matteo Alberto Sorrenti,Giovanna Guerrini
Matthew Addis,Gary D. Prideaux
Matthew Denny,Michael J. Franklin
Matthew E. Taylor,Peter Stone
Matthew Eric Otey,Donald C. Trost
Matthew Garden,Gregory Dudek
Matthew J. Rattigan,David D. Jensen
Matthew J. Rattigan,Marc E. Maier
Matthew J. Streeter,Stephen F. Smith
Matthew Koenig,Arthur Kressner
Matthew Koenig,Frank Doherty
Matthew Koenig,John A. Johnson
Matthew Koenig,Mark Mastrocinque
Matthew Koenig,Serena Lee
Matthew Koenig,William Fairechio
Matthew Lease,David McClosky
Matthew Lease,Eugene Charniak
Matthew Lease,Mark Johnson 0001
Matthew Michelson,Craig A. Knoblock
Matthew Monaco,Lawrence A. Hornak
Matthew Monaco,Xin Li 0005
Matthew R. Rudary,Satinder P. Singh
Matthew Richardson,Amit Prakash
Matthew Richardson,Eric Brill
Matthew T. Young,Eyal Amir
Matthew Uyttendaele,Richard Szeliski
Matthew W. Turek,Daniel Freedman
Matthias Bender 0001,Christian Zimmer 0001
Matthias Bender 0001,Gerhard Weikum
Matthias Bender 0001,Nikos Ntarmos
Matthias Bender 0001,Peter Triantafillou
Matthias Bender 0001,Sebastian Michel 0001
Matthias Brantner,Guido Moerkotte
Matthias Brantner,Norman May
Matthias Brantner,Sven Helmer
Matthias Schubert,Arthur Zimek
Matthias Schubert,Michael Gruber
Matthijs van Leeuwen,Arno Siebes
Matthijs van Leeuwen,Jilles Vreeken
Maura C. Lohrenz,Geary Layne
Maurice van Keulen,Jan Rittinger
Maurice van Keulen,Jens Teubner
Maurice van Keulen,Stefan Manegold
Maurice van Keulen,Willem Jonker
Mauricio A. Hernández,Lucian Popa 0001
Mauricio A. Hernández,Paolo Papotti
Mauricio A. Hernández,Renée J. Miller
Maurizio Lenzerini,Antonella Poggi
Maurizio Lenzerini,Riccardo Rosati
Mauro Maggioni,Kimberly Ferguson
Mauro Maggioni,Petros Drineas
Mauro Maggioni,Sarah Osentoski
Max Völkel,Denny Vrandecic
Max Völkel,Heiko Haller
Max Völkel,Markus Krötzsch
Max Völkel,Rudi Studer
Max W. K. Law,Albert C. S. Chung
Max Welling,Kenichi Kurihara
Maxim Kormilitsin,Rada Chirkova
Maxim Likhachev,Anthony Stentz
Maxim Schwarzkopf,Alexander Zeiss
Maxim Schwarzkopf,Bernhard Seeger
Maxim Sviridenko,Asser N. Tantawi
Maxime Fréchette,Eric Beaudry
Maxime Fréchette,François Michaud
Maxime Lhuillier,Fabien Dekeyser
Maxime Lhuillier,Michel Dhome
Maxime Lhuillier,Patrick Sayd
Meenakshi Nagarajan,Amit P. Sheth
Meenakshi Nagarajan,Anupam Joshi
Meenakshi Nagarajan,Li Ding 0001
Meenakshi Nagarajan,Tim Finin
Megan Nance,Adam Vogel
Megan Nance,Eyal Amir
Mehdi Essid,Omar Boucelma
Mehdi Sharifzadeh,Cyrus Shahabi
Mehmet A. Orgun,Warwick Graco
Mehmet Ercan Nergiz,Chris Clifton
Mehmet M. Dalkilic,James C. Costello
Mehmet M. Dalkilic,Predrag Radivojac
