,gender,varying
David J. Musliner,M,2
David J. Stracuzzi,M,1
David Kempe 0001,M,1
David Kortenkamp,M,2
David L. Martin 0001,M,1
David L. Roberts 0001,M,2
David L. Waltz,M,1
David Lees,M,1
David Lillis,M,1
David M. Blei,M,2
David M. Pennock,M,1
David M. Steier,M,1
David Madigan,M,1
David Maier 0001,M,2
David McClosky,M,1
David Nistér,M,3
David Parapar,M,1
David Pardoe,M,1
David Portabella Clotet,M,1
David R. Cheriton,M,1
David R. Hall,M,1
David R. Musicant,M,2
David R. O'Hallaron,M,1
David Ratsimba,M,1
David Rijsman,M,2
David S. Channin,M,1
David S. Wile,M,1
David S. Wishart,M,1
David Sarne,M,2
David Stavens,M,1
David Stirling,M,1
David T. Potere,M,1
David Taniar,M,2
David Tolliver,M,1
David Tschumperlé,M,1
David V. Pynadath,M,1
David Vallet,M,1
David Van Brackle,M,1
David W. Cheung,M,4
David Walker,M,1
David Wang 0003,M,3
David William Murray 0001,M,1
David Wingate,M,1
Davide Martinenghi,M,2
Dawn N. Jutla,F,1
Dean F. Hougen,M,1
Debbie Zhang,F,2
Debora Donato,F,1
Deborah L. McGuinness,F,1
Deborah S. Gross,F,1
Deborah Silver,F,1
Debra Schreckenghost,F,3
Debra T. Burhans,F,2
Deepak Agarwal,M,1
Deepak Lachwani,M,1
Deepak Rajan,M,1
Deepak Ravichandran,M,1
Deepak S. Turaga,M,2
Delfina Malandrino,F,1
Demetrios Zeinalipour-Yazti,M,1
Demetrius Arraes Nunes,M,1
Denis Gracanin,M,1
Denise Salvi,F,1
Denise de Vries,F,1
Dennis DeCoste,M,3
Dennis E. Shasha,M,1
Dennis Fetterly,M,1
Dennis McLeod,M,1
Denny Vrandecic,M,1
Denver Dash,M,1
Derek H. Sleeman,M,1
Derek Hoiem,M,2
Derek Long,M,1
Derek P. Brock,M,1
Derek Williams,M,1
Desislava Petkova,F,1
Deva Ramanan,F,1
Devis Bianchini,M,1
Diana Mateus,F,1
Diana Maynard,F,1
Diane J. Cook,F,2
Diane Kelly 0001,F,2
Diego A. Socolinsky,M,1
Diego Calvanese,M,1
Diego Klabjan,M,1
Diego Milano,M,1
Diego Puppin,M,1
Diego Reforgiato Recupero,M,1
Dieter Gawlick,M,1
Dieter Van de Craen,M,1
Dik Lun Lee,M,3
Dilan Görür,F,1
Dilys Thomas,F,1
Dimitri Marinakis,M,1
Dimitri Theodoratos,M,1
Dimitrios Gunopulos,M,4
Dimitrios Katsaros 0001,M,1
Dimitris Apostolou,M,2
Dimitris K. Tasoulis,M,1
Dimitris Margaritis 0001,M,1
Dimitris N. Metaxas,M,2
Dimitris Papadias,M,3
Dimitris Papadopoulos,M,1
Dimitris Plexousakis,M,1
Dimitris Sacharidis,M,1
Dimitris Samaras,M,1
Dimitris Tsirogiannis,M,1
Dina Bitton,F,1
Dina Demner-Fushman,F,2
Dina Q. Goldin,F,1
Dinesh Das,M,1
Dinesh K. Kumar,M,1
Dinesh Manocha,M,3
Ding Zhou,M,4
Dinh Q. Phung,M,1
Dino Pedreschi,M,1
Dirk Habich,M,1
Dirk Van Gucht,M,2
Dmitri A. Dolgov,M,1
Dmitri Asonov,M,1
Dmitri V. Kalashnikov,M,1
Dmitry B. Goldgof,M,1
Dmitry Lychagin,M,2
Dmitry Shaparau,M,1
Doina Caragea,F,1
Doina Precup,F,3
Domenico Lembo,M,1
Domenico Potena,M,2
Dominic Létourneau,M,2
Dominic Mazzoni,M,3
Dominik Schwald,M,1
Donald C. Trost,M,1
Donald D. Cowan,M,1
Donald Kossmann,M,2
Donald Metzler,M,1
Donald Tanguay,M,1
Donato Malerba,M,1
Dong Wang 0022,M,1
Dong Xin,M,4
Dong Xu 0001,M,1
Dong Yang,M,1
Donovan Artz,M,1
Dorin Comaniciu,M,4
Dou Shen,M,4
Douglas A. Few,M,1
Douglas Brewer,M,1
Douglas Burdick,M,1
Douglas C. Schmidt,M,1
Douglas Demyen,M,1
Douglas W. Mulholland,M,1
Dov Monderer,M,1
Dragan Tomic,M,1
Dragomir Anguelov,M,1
Dragomir R. Radev,M,1
Dragomir Yankov,M,2
Drew Ditto,M,1
Duane Szafron,M,2
Duncan Hull,M,1
Dunja Mladenic,F,2
Dustin Lang,M,1
Duygu Ucar,F,1
Dániel Fogaras,M,1
Dávid Hanák,M,1
Eamonn J. Keogh,M,9
Edgar Seemann,M,1
Edith Hemaspaandra,F,1
Edmond Boyer,M,1
Edmond Lau,M,1
Edmund H. Durfee,M,2
Edoardo M. Airoldi,M,1
Eduard C. Dragut,M,1
Eduard H. Hovy,M,5
Eduardo Bezerra da Silva,M,1
Eduardo Gudis,M,1
Eduardo W. Basso,M,1
Edward A. Essock,M,1
Edward Balaban,M,1
Edward D. Lazowska,M,1
Edward Gil Jones,M,1
Edward H. Adelson,M,1
Edward K. F. Dang,M,1
Edward W. D. Whittaker,M,1
Edward Y. Chang,M,5
Edwin R. Hancock,M,2
Edwin V. Bonilla,M,1
Eelco Herder,M,1
Ehud Rivlin,M,2
Eibe Frank,M,2
Eiichi Sunagawa,M,1
Eiji Shinbori,M,1
Eileen G. Abels,F,1
Einat Minkov,F,1
Einav Namer,F,1
Eitan Marcus,M,1
Elad Hazan,M,1
Elad Yom-Tov,M,1
Elan Pavlov,M,1
Elena Ferrari,F,1
Elena Marchiori,F,1
Eleni G. Christodoulou,F,1
Elias Ioup,M,1
Elisa Bertino,F,4
Elisa Drelie Gelasca,F,1
Elisa Quintarelli,F,1
Elisabeth Georgii,F,1
Elizabeth Chang 0001,F,6
Elizabeth D. Liddy,F,1
Elizabeth J. Brown,F,1
Elizabeth Sklar,F,2
Elke A. Rundensteiner,F,8
Elke Achtert,F,4
Ella Bingham,F,1
Ellen M. Voorhees,F,2
Ellen Munthe-Kaas,F,1
Elsa Loekito,F,1
Emanuel Taropa,M,1
Emanuele Olivetti,M,1
Emanuele Santos,M,1
Emine Yilmaz,F,3
Emma Bowring,F,2
Emmanuel D. Pontikakis,M,1
Emmanuel Prados,M,2
Emmett Witchel,M,1
Emrah Akin Sisbot,M,1
Emre Velipasaoglu,M,1
Engin Kirda,M,1
Enrico Franconi,M,1
Enrico Grosso,M,1
Enrico Motta,M,2
Enrico Pontelli,M,2
Enrico Ronchetti,M,1
Enrico Zimuel,M,1
Enzo Mumolo,M,1
Eran Messeri,M,1
Eren Manavoglu,M,1
Ergin Elmacioglu,M,1
Erhard Rahm,M,1
Eric A. Brewer,M,2
Eric A. Hansen,M,1
Eric A. Hoffman,M,1
Eric Bae,M,1
Eric Beaudry,M,1
Eric Bouillet,M,1
Eric Brill,M,4
Eric Chu,M,1
Eric D. Kolaczyk,M,1
Eric D. Miller,M,1
Eric Eaton,M,1
Eric Eilertson,M,1
Eric G. Bremer,M,1
Eric Horvitz,M,1
Eric K. Y. Ho,M,1
Eric Lo 0001,M,1
Eric M. H. Lee,M,1
Eric Martinson,M,1
Eric N. Mortensen,M,2
Eric P. Xing,M,4
Eric Paquet,M,1
Eric Perkins,M,1
Eric SanJuan,M,1
Eric Sodomka,M,2
Eric Wiewiora,M,1
Erich M. Nahum,M,2
Erick Delage,M,1
Erik B. Sudderth,M,1
Erik G. Learned-Miller,M,2
Erik Meijer 0001,M,1
Erik Murphy-Chutorian,M,1
Erik Wilde,M,1
Erik Zeitler,M,1
Erin Shaw,F,1
Erman Balcik,M,1
Esther Ge,F,1
Esther Ryvkina,F,1
Ethan Eade,M,1
Ethan Meyers,M,1
Etienne Cuvelier,M,1
Etienne Grossmann,M,1
Eugene Agichtein,M,2
Eugene Charniak,M,1
Eugene Inseok Chong,M,1
Eugene J. Shekita,M,2
Eugene Shih,M,1
Eun-Joo Lee,F,1
Evan Hoke,M,1
Evan Kirshenbaum,M,1
Evangelos Dellis,M,1
Evangelos Kanoulas,M,1
Evangelos Markakis,M,1
Eve M. Schooler,F,1
Eveline Hoekx,F,1
Evgeni Begelfor,M,1
Evgeniy Gabrilovich,M,1
Evgeny Zolin,M,1
Eyal Amir,M,4
Eyal Oren,M,2
Eyke Hüllermeier,M,2
Eytan Adar,M,1
Fabian H. Sinz,M,2
Fabian M. Suchanek,M,1
Fabian Mörchen,M,1
Fabian Probst,M,2
Fabien Dekeyser,M,1
Fabien Torre,M,1
Fabio Aiolli,M,1
Fabio Ciravegna,M,1
Fabio Crestani,M,2
Fabio Grandi 0001,M,1
Fabrice Estievenart,M,1
Fabrice Guillet,M,1
Fabrizio Luccio,M,1
Fabrizio Silvestri,M,1
Facundo Bromberg,M,1
Fadi Yamout,M,1
Faiz Currim,M,1
Fakhri Karray,M,1
Falk Scholer,M,2
Fan Yang 0002,M,3
Fan Zhang,M,1
Fang Liu 0019,M,1
Fang Tang,M,1
Fang Wei 0001,M,1
Fang Wen,M,1
Farhad Mostowfi,M,1
Farookh Khadeer Hussain,M,1
Farshad Fotouhi,M,2
Farshad Hakimpour,M,1
Farzin Maghoul,M,1
Faten Khalil,F,1
Fatih Emekçi,M,1
Fatih Porikli,M,1
Fatma Özcan,F,1
Faustino J. Gomez,M,2
Fazli Can,M,1
Federica Mandreoli,F,1
Federica Paci,F,1
Federico Heras,M,1
Federico Michele Facca,M,1
Fedja Hadzic,M,3
Fei Luo,M,1
Fei Tony Liu,M,1
Fei Wang 0001,M,2
Fei Wang 0002,M,1
Fei Wu 0011,M,1
Fei Yan 0001,M,1
Fei Zheng 0001,M,1
Fei-Fei Li 0001,M,1
Fei-Yue Wang 0001,M,1
Felix A. Fischer,M,1
Felix A. Wichmann,M,1
Felix Brandt 0001,M,1
Felix Naumann,M,5
Felix V. Agakov,M,1
Feng Bao 0001,M,1
Feng Cao,M,1
Feng Ge,M,1
Feng Han 0002,M,1
Feng Jing,M,4
Feng Kang,M,1
Feng Shao,M,1
Feng Yan 0005,M,1
Fergus Toolan,M,1
Fernanda Araujo Baião,F,1
Fernando De la Torre,M,2
Fernando Diaz 0001,M,1
Fernando Mourão,M,1
Fernando Ortiz-Rodríguez,M,1
Fernando Pereira 0002,M,1
Fernando Pereira 0003,M,1
Fidelia Ibekwe-Sanjuan,F,1
Filip Radlinski,M,2
Filippo Furfaro,M,2
Filippo Menczer,M,1
Fiorella de Rosis,F,1
Flavian Vasile,M,1
Flip Korn,M,2
Florence d'Alché-Buc,F,1
Florent Monay,M,2
Florent Ségonne,M,1
Florentin Wörgötter,M,2
Florian Busch,M,1
Florian Daniel,M,1
Florian Mansmann,M,1
Florian Verhein,M,1
Florian Vorberger,M,1
Florin Rusu,M,1
Floris Geerts,M,2
Fosca Giannotti,F,2
Foster J. Provost,M,1
Foto N. Afrati,M,1
Francesco Bonchi,M,1
Francesco Orabona,M,1
Francesco Parisi,M,1
Francisco Azuaje,M,1
Francisco J. Estrada,M,2
Francisco M. Couto,M,1
Francisco Pereira,M,1
Francisco Perez-Sorrosal,M,1
Francisco Pérez,M,1
Franco Salvetti,M,1
Frank Dellaert,M,1
Frank DiMaio,M,1
Frank Doherty,M,1
Frank E. Ritter,M,1
Frank Jäkel,M,1
Frank K. H. A. Dehne,M,1
Frank Leymann,M,1
Frank Neven,M,2
Frank Puppe,M,1
Frank S. Spear,M,1
Frank Smadja,M,1
Frank Wm. Tompa,M,1
Frank van Harmelen,M,1
Frans Adriaans,M,1
Frans Wiering,M,1
Franz Faerber,M,1
Franz Wotawa,M,1
François Bry,M,2
François Charpillet,M,1
François Chaumette,M,1
François Denis,M,2
François Fleuret,M,1
François Fouss,M,1
François Laviolette,M,1
François Michaud,M,2
François Pacull,M,1
François Pellegrino,M,1
François Trousset,M,1
Fred A. Hamprecht,M,1
Frederic Brehm,M,1
Frederic Devernay,M,1
Frederic Jaccard,M,1
Frederic Majer,M,1
Frederick H. Lochovsky,M,2
Frederick Heckel,M,1
Frederick Reiss,M,1
Fredrik Kahl,M,1
Fredrik Olsson,M,1
Frédéric Koriche,M,1
Fu Jie Huang,M,1
Gabriel J. Brostow,M,1
Gabriel Peyré,M,1
Gabriel Pui Cheong Fung,M,1
Gabriela Csurka,F,1
Gabriela Moise,F,1
Gabriela Ruberg,F,1
Gady Agam,M,2
Gail E. Kaiser,F,1
Gal A. Kaminka,M,3
Gal Chechik,M,1
Gal Elidan,M,1
Galileo Mark S. Namata Jr.,M,1
Galileo Namata,M,1
Ganesh Ramakrishnan,M,1
Ganesh Sundaramoorthi,M,1
Gang Chen 0001,M,1
Gang Gou,M,1
Gang Hua 0001,M,2
Gang Kou,M,2
Gang Li,M,1
Gang Luo 0001,M,1
Gang Wang,M,1
Gang Wang 0004,M,1
Gang Wu,M,1
Gang Wu 0005,M,3
Gao Cong,M,3
Gareth J. F. Jones,M,2
Gary A. Atkinson,M,1
Gary B. Wills,M,1
Gary Benson,M,1
Gary D. Prideaux,M,1
Gary E. Christensen,M,1
Gary Edwards,M,1
Gary L. Miller,M,1
Gautam Biswas,M,1
Gautam Das 0001,M,3
Gautam Das 0005,M,1
Gavin M. Bierman,M,1
Geary Layne,M,1
Geert Jan Bex,M,1
Geetha Jagannathan,F,2
Gemma C. Garriga,F,1
Gene Yu,M,1
Gennaro Bruno,M,1
Gennaro Iaccarino,M,1
Genoveva Vargas-Solar,F,1
Geoff Skinner,M,1
Geoffrey Cross,M,1
Geoffrey I. Webb,M,3
Geoffrey J. Gordon,M,2
Georg Gottlob,M,2
Georg Lausen,M,1
George A. Mihaila,M,1
George Alexander,M,1
George B. Davis,M,1
George Bebis,M,2
George Dimitri Konidaris,M,1
George Eadon,M,1
George Ferizis,M,1
George Forman,M,1
George H. L. Fletcher,M,2
George Karypis,M,1
George Kollios,M,3
George Nagy,M,1
George Pallis 0001,M,1
George Papamarkos,M,1
George T. Duncan,M,1
George V. Moustakides,M,1
George Vogiatzis,M,1
George Wolberg,M,1
Georges Dupret,M,1
Georges Natsoulis,M,1
Georgi I. Nalbantov,M,1
Georgia Koutrika,F,2
Georgiana Ifrim,F,2
Georgina Ramírez,F,1
Georgios A. Triantafyllidis,M,1
Georgios C. Litos,M,1
Gerald DeJong,M,2
Gerald J. Sussman,M,1
Gerald Jay Sussman,M,1
Gerald Quirchmayr,M,1
Gerald Tesauro,M,1
Geraldo Xexéo,M,1
Gerd Heber,M,1
Gerd Stumme,M,1
Gereon Frahling,M,1
Gergely Gati,M,1
Gerhard Friedrich,M,1
Gerhard Lakemeyer,M,1
Gerhard Weikum,M,8
Gerhard Widmer,M,1
German Shegalov,M,2
Germán González Serrano,M,1
Gery Gutnik,M,1
Ghassan Hamarneh,M,1
Gheorghe Tecuci,M,1
Gianfranco Doretto,M,2
Gianluca Demartini,M,1
Gianluca Monaci,M,1
Gianluca Tonti,M,1
Gianluigi Greco,M,1
Gil Shurek,M,1
Gilad Mishne,M,2
Gilles Bisson,M,1
Gilles Pesant,M,1
Gilles Venturini,M,1
Giorgio Corani,M,1
Giorgio Ghelli,M,1
Giorgio Metta,M,1
Giovanna Guerrini,F,1
Giovanni Da San Martino,M,1
Giovanni Manzini,M,1
Giovanni Pacifici,M,1
Giovanni Romano 0002,M,1
Giovanni Toffetti Carughi,M,1
Giovanni Tummarello,M,1
Giovanni Vincenti,M,1
Gita Sukthankar,F,1
Giulio Sandini,M,1
Giuseppe Castagna,M,1
Giuseppe De Giacomo,M,1
Giuseppe Di Fatta,M,1
Giuseppe M. Mazzeo,M,1
Giuseppe Psaila,M,1
Gladys Castillo,F,1
Glen Brooksby,M,2
Glen Jeh,M,1
Glen Newton,M,1
Glenn Fung,M,2
Goce Trajcevski,M,2
Gong Cheng 0001,M,1
Gonzalo Génova,M,1
Gonzalo Martínez-Muñoz,M,1
Gooitzen S. van der Wal,M,1
Goran P. Trajkovski,M,1
Goran Trajkovski,M,4
Gordon V. Cormack,M,2
Graham Cormode,M,4
Graham J. Williams,M,2
Grant Daggard,M,1
Greg Mori,M,1
Greg Turk,M,1
Gregg Podnar,M,1
Gregor Berginc,M,1
Gregoris Mentzas,M,4
Gregory D. Hager,M,1
Gregory Druck,M,1
Gregory Dudek,M,2
Gregory G. Slabaugh,M,1
Gregory Hill,M,1
Gregory J. Sharp,M,1
Gregory J. Taylor,M,1
Gregory Kuhlmann,M,1
Gregory M. Provan,M,1
Gregory Piatetsky-Shapiro,M,1
Gregory Shakhnarovich,M,2
Gregory Wojtaszczyk,M,1
Gu Xu,M,1
Guadalupe Canahuate,F,2
Guang Feng,M,2
Guido Moerkotte,M,3
Guido Sanguinetti,M,1
Gultekin Özsoyoglu,M,1
Gunjan Gupta,F,1
Gunnar Rätsch,M,1
Guo-Jun Qi,M,1
Gurmeet Singh,M,1
Gustavo Alonso,M,2
Gustavo Carneiro,M,1
Guy Hoffman,M,1
Guy M. Lohman,M,1
Guy N. Rothblum,M,1
Guy Shani,M,1
Gyuri Dorkó,M,1
György J. Simon,M,1
Gérard G. Medioni,M,2
Gérard Verfaillie,M,1
Hady Wirawan Lauw,M,1
Hai H. Wang,M,1
Hai Yu,M,1
Hakan Ferhatosmanoglu,M,2
Hakan Hacigümüs,M,1
Hala Mostafa,F,1
Hala Ollaic,F,1
Hamid Pirahesh,M,1
Han Liu,M,1
Hang Li 0001,M,3
Hang Su,M,1
Hannah Bast,F,2
Hannes Heikinheimo,M,1
Hannes Högni Vilhjálmsson,M,1
Hannu Toivonen,M,1
Hans Chalupsky,M,1
Hany E. Ramadan,M,1
Hao Cheng 0001,M,1
Hao He 0006,M,1
Hao Jiang 0007,M,1
Hao Lv,M,1
Hao Tian 0001,M,1
Hao Wu,M,1
Hao Zhang 0003,M,1
Harald Holz,M,1
Harald Schöning,M,1
Harald Weinreich,M,1
Hari Balakrishnan,M,1
Hari Sundaram,M,1
Haris Georgiadis,M,1
Harold Abelson,M,1
Harpreet S. Sawhney,M,1
Harry Bruce,M,1
Harry Halpin,M,1
Harry Wechsler,M,1
Harry Zhang,M,2
Hartmut Obendorf,M,1
Hartwig Fronthaler,M,1
Haruhiro Yoshimoto,M,1
Harumi A. Kuno,F,1
Haruo Yokota,M,2
Hassan H. Malik,M,1
Hayato Yamana,M,1
Hazim Kemal Ekenel,M,1
He Tan,M,1
Hector Garcia-Molina,M,1
Hector Geffner,M,1
Hector Gonzalez,M,1
Hector J. Levesque,M,1
Heikki Keskustalo,M,1
Heikki Mannila,M,7
Heiko Haller,M,1
Heiko Jahnkuhn,M,1
Heiko Maus,M,1
Heiko Müller 0001,M,1
Helen Ashman,F,1
Helen C. Shen,F,1
Helen Z. Margetts,F,1
Heli Hiisilä,F,1
Helmut Grabner,M,1
Hemant D. Tagare,M,2
Hendrik Blockeel,M,3
Hendrik Dahlkamp,M,1
Heng Tao Shen,M,1
Henk Ernst Blok,M,1
Henri Briand,M,1
Henri Prade,M,1
Henrik Nottelmann,M,1
Henrik Reif Andersen,M,1
Henrik Stewénius,M,3
Henrique Andrade,M,1
Henry A. Kautz,M,1
Henry S. Thompson,M,1
Henry Tan,M,3
Herna L. Viktor,F,1
Hervé Ménager,M,1
Hesham Fouad,M,1
Hideaki Takeda 0001,M,5
Hideki Isozaki,M,1
Hidenao Abe,M,2
Hideo Joho,M,1
Hideto Yokoi,M,1
Hieu Tat Nguyen,M,1
Hila Becker,F,1
Hillary Caituiro-Monge,F,1
Hinrich Schütze,M,1
Hiroki Uematsu,M,1
Hiromi Itoh Ozaku,F,1
Hiromitsu Hattori,M,1
Hironobu Yamasaki,M,1
Hironori Takeuchi,M,1
Hiroshi Kori,M,1
Hiroshi Mamitsuka,M,1
Hiroshi Motoda,M,2
Hiroshi Nagata,M,1
Hiroshi Ono,M,1
Hiroshi Tsujino,M,1
Hiroshi Yasuda,M,1
Hiroyuki Kitagawa,M,3
Hisashi Kashima,M,1
Hisashi Miyamori,M,1
Hitoshi Kuwata,M,1
Ho Chung Wu,M,1
Holger Erfle,M,1
Holger Kache,M,2
Holger Lewen,M,1
Holger Wache,M,1
Hong Chang,M,2
Hong Chen,M,1
Hong Cheng 0001,M,2
Hong Hu,M,1
Hong Qin,M,1
Hong Su,M,2
Hong Va Leong,M,1
Hong Yang,M,1
Hong-Bin Dai,M,1
Hong-Jiang Zhang,M,1
Hong-Wen Kang,M,1
HongJiang Zhang,M,1
Horst Bischof,M,3
Hossam El Din Hassan Abd El Munim,M,1
Howard E. Shrobe,M,1
Howard J. Hamilton,M,1
Hu Cao,M,1
Hua Li 0001,M,1
Hua Li 0003,M,1
Hua Lu 0001,M,1
Hua Shi,M,1
Hua Wang,M,2
Hua Yan,M,1
Hua-Gang Li,M,1
Hua-Jun Zeng,M,2
Huan Liu,M,1
Huan Liu 0001,M,2
Hugo Liu,M,1
Hugo Zaragoza,M,1
Hui Ding 0004,M,1
Hui Fang 0001,M,1
Hui Ji,M,1
Hui Li,M,1
Hui Su,M,1
Hui Sun,M,1
Hui Xiong 0001,M,4
Hui Yang 0001,M,1
Hui Zhang 0005,M,1
Hui Zhang 0010,M,1
Hui Zhao,M,1
Humberto Luiz Razente,M,1
Hung Hai Bui,M,1
Huy Pham,M,1
Huy T. Vo,M,1
Hyun Woong Shin,M,1
Héctor Palacios,M,1
Hélène Fargier,F,1
Ian B. Sturken,M,1
Ian Davidson,M,2
Ian Horrocks,M,3
Ian MacKinnon,M,1
Ian Ruthven,M,2
Ian Soboroff,M,1
Ian W. Harrison,M,1
Iasonas Kokkinos,M,1
Ida G. Sprinkhuizen-Kuyper,F,1
Idit Keidar,F,1
Ido Guy,M,1
Ido Omer,M,1
Igor Karpov,M,2
Igor Spitsberg,M,1
Ihab F. Ilyas,M,3
Ilan Shimshoni,M,2
Ilaria Bartolini,F,1
Ilya B. Muchnik,M,1
Ilya Segalovich,M,1
Ilya Vladimirskiy,M,1
Imari Sato,F,1
Imran R. Mansuri,M,1
Ina Müller-Gorman,F,1
Inderjit S. Dhillon,M,3
Ingemar J. Cox,M,2
Ingmar Weber,M,1
Ingo Mierswa,M,3
Inna Kolyshkina,F,1
Inês Lynce,F,1
Ioana Manolescu,F,2
Ioana Stanoi,F,1
Ioannis Patras,M,1
Ioannis Pitas,M,1
Ioannis T. Pavlidis,M,2
Ion Stoica,M,1
Ionut Emil Iacob,M,1
Ippokratis Pandis,M,1
Iqbal Gondal,M,1
Ira Assent,F,2
Irene Kotsia,F,1
Irene Mazzotta,F,1
Irene Ntoutsi,F,1
Irfan A. Essa,M,2
Irina Matveeva,F,1
Irina Rish,F,1
Iris Oved,F,1
Irwin King,M,3
Irwin Sobel,M,1
Isaac Cohen,M,2
Isaac G. Councill,M,1
Isaac Simmons,M,1
Isabelle Marshall,F,1
Isabelle Tellier,F,1
Ismail Hakki Toroslu,M,1
Ismail Oner Sebe,M,1
Issei Sato,M,1
Issei Yoshida,M,1
István Bíró,M,1
Itai Jaeger,M,1
Itzhak Fadida,M,1
Ivan Bratko,M,1
Ivan Panella,M,1
Ivona Bezáková,F,1
Ivor W. Tsang,M,1
Iván Cantador,M,1
Iván Gonzlez,M,1
Izchak Sharfman,M,1
Jaap Heringa,M,1
Jaap Kamps,M,1
Jaap Suermondt,M,1
Jacek P. Kukluk,M,1
Jacob Beal,M,1
Jacob D. Furst,M,1
Jacob Ratkiewicz,M,1
Jacqueline M. Fulvio,F,2
Jae Sik Chang,M,1
Jae Woo Kim,M,1
Jae-Hong Eom,M,1
Jaime Teevan,M,1
Jakob J. Verbeek,M,1
Jalal Fadili,M,1
Jalal Mahmud,M,1
James A. Hendler,M,2
James A. Shine,M,1
James Allan,M,2
James Bailey 0001,M,4
James Braman,M,1
James C. Costello,M,1
James C. French,M,1
James C. Gee,M,2
James C. Lester,M,1
James Caverlee,M,1
James Cheney,M,1
James Cheng,M,1
James D. Herbsleb,M,1
James Diebel,M,1
James Eilbert,M,1
James F. Allen,M,2
James F. Kramer,M,1
James F. Terwilliger,M,1
James H. Elder,M,1
James H. Martin,M,1
James Hays,M,1
James K. Hahn,M,1
James M. Kang,M,1
James M. Rehg,M,2
James Marakowitz,M,1
James Mayfield,M,1
James Montante,M,1
James N. Damon,M,1
James N. K. Liu,M,2
James Neufeld,M,1
James P. Callan,M,2
James P. Delgrande,M,1
James P. Gunderson,M,1
James P. Rogers,M,2
James R. Curran,M,1
James Rhodes,M,1
James S. Duncan,M,1
James S. Friedman,M,1
James Shaw,M,1
James Smith-Spark,M,1
James T. Kwok,M,3
James W. Davis,M,1
James W. Pennebaker,M,1
James Ze Wang,M,1
Jamie Callan,F,1
Jamie Shotton,F,1
Jan C. Bioch,M,1
Jan C. van Gemert,M,1
Jan Chomicki,M,1
Jan Ellenberg,M,1
Jan Erik Solem,M,1
Jan F. Prins,M,2
Jan Flokstra,M,1
Jan Hegewald,M,1
Jan Hidders,M,2
Jan O. Pedersen 0001,M,2
Jan Paredaens,M,3
Jan Pieper,M,1
Jan Ramon,M,2
Jan Rittinger,M,2
Jan Struyf,M,2
Jan Van den Bussche,M,1
Jana Bauckmann,F,1
Jana Kosecka,F,2
Janet L. Wiener,F,1
Janez Brank,M,1
Janez Demsar,M,1
Janice R. Boughton,F,1
Jared Saia,M,1
Jasmine Novak,F,1
Jason E. Fritts,M,1
Jason Endo,M,1
Jason M. Black,M,1
Jason Tsong-Li Wang,M,1
Jason V. Davis,M,2
Jason Van Hulse,M,1
Jason Weston,M,2
Jason Zhang,M,1
Jaume Amores,M,1
Javed A. Aslam,M,3
Javier García-García 0001,M,1
Javier Larrosa,M,1
Jay R. Bhatnagar,M,1
Jean Ponce,M,2
Jean-Luc Hainaut,M,1
Jed Irvine,M,1
Jeff Heflin,M,1
Jeff J. Sandvig,M,1
Jeff M. Phillips,M,1
Jeff Rye,M,1
Jeff Siegel,M,1
Jeff Z. Pan,M,3
Jefferson Heard,M,1
Jeffrey Benkler,M,1
Jeffrey Bigham,M,1
Jeffrey C. Mogul,M,1
Jeffrey Chan,M,1
Jeffrey F. Naughton,M,6
Jeffrey Graham,M,1
Jeffrey Johns,M,1
Jeffrey Junfeng Pan,M,1
Jeffrey M. Bradshaw,M,1
Jeffrey S. Rosenschein,M,2
Jeffrey Scott Vitter,M,1
Jeffrey Shneidman,M,1
Jeffrey T. Kreulen,M,1
Jeffrey Xu Yu,M,5
Jelena Tesic,F,1
Jennie L. C. Lam,F,1
Jennifer Chu-Carroll,F,1
Jennifer G. Dy,F,1
Jennifer L. Beckmann,F,1
Jennifer L. Dungan,F,1
Jennifer Widom,F,4
Jens Bleiholder,M,1
Jens Teubner,M,2
Jeremy D. Jackson,M,1
Jeremy Pickens,M,1
Jeremy Rogers,M,1
Jerod J. Weinman,M,1
Jeroen Baas,M,1
Jeroen F. J. Laros,M,1
Jeroen S. de Bruin,M,1
Jerry B. Weinberg,M,1
Jerry Kiernan,M,1
Jerry L. Prince,M,1
Jerry Scripps,M,1
Jerzy Marcinkowski,M,1
Jesse Davis,M,2
Jesse Gray,M,1
Jesse Hoey,M,1
Jesse L. Barlow,M,1
Jessica Cellini,F,1
Jessica Jenkins,F,1
Jessica Lin 0001,F,1
Jesús Barrasa Rodríguez,M,1
Jesús Cerquides,M,2
Jeyakumar Natarajan,M,1
Ji Zhang,M,1
Ji Zhu,M,1
Ji-Won Byun,F,1
Jia Li 0001,M,2
Jia Lin,M,1
Jia Wang 0001,M,1
Jia-Yu Pan,M,3
Jian Chen 0016,M,1
Jian Huang,M,1
Jian Huang 0002,M,1
Jian Lu 0001,M,1
Jian Pei,M,5
Jian Sun 0001,M,1
Jian Xu,M,2
Jian Yin 0002,M,1
Jian Zhang 0004,M,1
Jian-Tao Sun,M,6
Jian-Yun Nie,M,2
Jiang Su,M,1
Jie Bao 0001,M,1
Jie Chen 0004,M,3
Jie Liu,M,1
Jie Liu 0025,M,1
Jie Lu 0002,M,1
Jie Shao,M,1
Jie Wang 0008,M,1
Jie Yang 0001,M,1
Jie Yu 0001,M,1
Jie Zhang,M,1
Jie Zhou 0001,M,1
