,gender,varying
Donato Malerba,M,1
Dong Hua,M,1
Dong Seon Cheng,M,1
Dong Wang,M,1
Dong Wang 0022,M,1
Dong Xin,M,3
Dong Xu 0001,M,3
Dong Zhang 0001,M,1
Dong Zhuang,M,2
Dong-Hyun Kim,M,1
Dong-Xiao Niu,M,1
Dorel Lucanu,M,1
Dorian Suc,M,1
Dorin Comaniciu,M,3
Dorin Marcu,M,1
Dorit Avrahami-Zilberbrand,F,1
Doron Rotem,M,1
Dou Shen,M,2
Doug Downey,M,1
Doug Strain,M,1
Douglas Aberdeen,M,2
Douglas B. Lenat,M,3
Douglas Burdick,M,1
Douglas E. Appelt,M,1
Douglas Eck,M,1
Douglas Johnson,M,1
Douglas S. Blank,M,1
Douglas Stott Parker Jr.,M,1
Douglas W. Oard,M,3
Dragan Gasevic,M,1
Dragan Tomic,M,1
Dragomir Anguelov,M,1
Dragomir R. Radev,M,1
Duane Szafron,M,1
Duc Nghia Pham,M,2
Dunja Mladenic,F,1
Dympna O'Sullivan,F,1
Dzintars Avots,M,1
Dániel Fogaras,M,1
Eamonn J. Keogh,M,8
Eamonn Newman,M,1
Earl J. Wagner,M,1
Ed Greengrass,M,1
Ed Wright,M,1
Eddie Cooke,M,1
Eddie J. Rafols,M,1
Edgar Seemann,M,1
Edith Hemaspaandra,F,1
Edmond Chow,M,1
Edmond Lau,M,1
Edmund F. LoPresti,M,1
Edmund H. Durfee,M,1
Edna Ruckhaus,F,1
Edoardo M. Airoldi,M,3
Edward A. Fox,M,4
Edward Hung,M,1
Edward L. Robertson,M,1
Edward M. Riseman,M,1
Edward W. Felten,M,1
Edward W. Wild,M,1
Edward Y. Chang,M,1
Edwin O. Heierman III,M,1
Edwin R. Hancock,M,1
Edyta Kalka,F,1
Effrosini Kokiopoulou,F,1
Egemen Tanin,M,1
Egidio L. Terra,M,1
Ehud Reiter,M,1
Ehud Rivlin,M,1
Eibe Frank,M,3
Eike Schallehn,M,1
Einat Kidron,F,1
Einat Minkov,F,1
Elad Yom-Tov,M,1
Elaine G. Toms,F,1
Elaine Qing Chang,F,1
Elan Pavlov,M,1
Elchanan Rushinek,M,1
Elena Baralis,F,1
Elena Ferrari,F,1
Elena Messina,F,2
Elena Popovici,F,1
Elham Fazli,F,1
Eli Shechtman,F,1
Elias Koutsoupias,M,1
Elisa Bertino,F,2
Elisabeth R. M. Tillier,F,1
Elizabeth Chang 0001,F,1
Elizabeth D. Liddy,F,1
Elizabeth J. O'Neil,F,1
Elizabeth S. Burnside,F,2
Elizabeth Sugar Boese,F,1
Elke A. Rundensteiner,F,7
Elke Achtert,F,1
Ellen Riloff,F,1
Ellen Spertus,F,1
Elton Rexhepaj,M,1
Emanuele Olivetti,M,1
Emile A. Hendriks,M,1
Emilio R. Antúnez,M,1
Emin Erkan Korkmaz,M,1
Emine Yilmaz,F,3
Emir Kapanci,M,1
Emma Bowring,F,2
Emmanuel Benazera,M,1
Emmanuel Hebrard,M,2
Emmanuel Prados,M,1
Emmett Tomai,M,2
Emre Erdogan,M,1
Engelbert Mephu Nguifo,M,1
Enric Plaza,M,2
Enrico Ronchetti,M,1
Eoin McLoughlin,M,1
Eren Manavoglu,M,1
Erhard Rahm,M,2
Eric A. Hansen,M,4
Eric Altendorf,M,1
Eric Beaudry,M,2
Eric Brill,M,1
Eric C. C. Tsang,M,3
Eric C. Jensen,M,4
Eric Dahai Cheng,M,1
Eric Eaton,M,1
Eric Horvitz,M,2
Eric K. Y. Ho,M,1
Eric L. Miller 0001,M,1
Eric Lo 0001,M,1
Eric Mathews,M,1
Eric Mjolsness,M,1
Eric N. Mortensen,M,1
Eric Nichols,M,1
Eric Nyberg,M,1
Eric P. Xing,M,2
Eric Royer,M,1
Eric Sedlar,M,1
Eric Spellman,M,1
Erick Martínez,M,1
Erik Buchmann,M,1
Erik Duval,M,2
Erik G. Learned-Miller,M,2
Erik Larson,M,2
Erik McKee,M,1
Erik Wilde,M,1
Erin Cannon,F,1
Erin Renshaw,F,1
Erkut Erdem,M,1
Ernest Szeto,M,1
Ernest Teniente,M,1
Ernesto Damiani,M,2
Erwan Loisant,M,1
Esra Erdem 0001,F,3
Esther David,F,2
Esther Guerra,F,1
Esther Ratsch,F,1
Ethan J. Tira-Thompson,M,1
Ethem Alpaydin,M,1
Eugene Agichtein,M,2
Eugene C. Freuder,M,3
Eugene Ie,M,1
Eugene Inseok Chong,M,1
Eugene J. Shekita,M,3
Eugene Kogan,M,1
Eugene Nudelman,M,1
Eugene Tuv,M,1
Eugenia Marchesi,F,1
Eugenia Ternovska,F,1
Eugenio Di Sciascio,M,1
Eugenio Zimeo,M,1
Evan Sultanik,M,3
Evangelos E. Milios,M,1
Evangelos Kanoulas,M,1
Evangelos Sakkopoulos,M,1
Evelina Lamma,F,1
Eveline Hoekx,F,1
Evelyn Balfe,F,2
Evgeniy Bart,M,1
Evgeniy Gabrilovich,M,1
Evren Sirin,M,2
Eyal Amir,M,4
Eyal Even-Dar,M,1
Eyal Ofek,M,1
Eytan Ruppin,M,1
Fabian Mörchen,M,1
Fabien De Marchi,M,1
Fabien Mathieu,M,1
Fabien Scalzo,M,1
Fabio Casati,M,1
Fabio Ciravegna,M,1
Fabrice Guillet,M,1
Fabrizio Costa,M,1
Fabrizio Sebastiani 0001,M,1
Fan Li,M,1
Fan Min,M,1
Fang Bian,M,1
Fang Chu,M,1
Fang Liu 0019,M,1
Fang Xiong,M,1
Fang Yuan,M,1
Farid Parvini,M,1
Farookh Khadeer Hussain,M,1
Farshad Fotouhi,M,2
Farzin Maghoul,M,1
Fatih Coskun,M,1
Fatih Gelgi,M,1
Fatih Murat Porikli,M,1
Fatma Özcan,F,3
Faustino J. Gomez,M,1
Faysal Boughorbel,M,1
Federica Mandreoli,F,1
Federico Heras,M,2
Federico Michele Facca,M,1
Federico Pecora,M,1
Fei Huang,M,1
Fei Huang 0002,M,1
Fei Sha,M,1
Fei Tony Liu,M,1
Fei Zhou,M,1
Fei-Fei Li 0001,M,1
Felisa Verdejo,F,1
Felix Brandt 0001,M,1
Felix Naumann,M,3
Feng Han 0001,M,1
Feng Jiao,M,1
Feng Kang,M,1
Feng Liang,M,1
Feng Liu 0031,M,1
Feng Pan,M,1
Feng Shao,M,1
Feng Wu,M,1
Ferenc Bodon,M,1
Ferit Akova,M,1
Fernando Adrian Das Neves,M,2
Fernando De la Torre,M,2
Fernando Fernández 0001,M,1
Fidel Cacheda,M,1
Filip Hendrickx,M,1
Filip Radlinski,M,1
Filippo Menczer,M,3
Fiora Pirri,F,1
Flavius Frasincar,M,1
Flip Korn,M,2
Florence Bénézit,F,1
Florian Haftmann,M,1
Florian Letombe,M,1
Florian Sieker,M,1
Florian Steinke,M,1
Florian Waas,M,1
Floriana Esposito,F,1
Florin Constantin,M,1
Floris Geerts,M,1
Floris Roelofsen,M,1
Fosca Giannotti,F,1
Foster J. Provost,M,2
Foto N. Afrati,M,2
Frances L. Johnson,F,1
Francesca Ceccherini-Silberstein,F,1
Francesca Demichelis,F,1
Francesca Rossi,F,1
Francesco Bonchi,M,3
Francesco Calimeri,M,1
Francesco M. Donini,M,1
Francesco Orabona,M,1
Francesco Piazza,M,1
Francesco Ricca,M,1
Francesco Romani,M,1
Francesco Scarcello,M,2
Francis Bond,M,1
Francis Fung,M,1
Francis R. Bach,M,1
Francisco Escolano,M,1
Francisco J. Estrada,M,1
Francisco M. Couto,M,1
Franco Scarselli,M,1
Frank Dellaert,M,5
Frank Hoffmann,M,1
Frank Hutter,M,1
Frank K. H. A. Dehne,M,1
Frank Korzeniewski,M,1
Frank McSherry,M,1
Frank Neven,M,1
Frank Nielsen,M,2
Frank Puppe,M,1
Frank Wittig,M,1
Frank Wm. Tompa,M,1
Frank Wolter,M,1
Frank van Harmelen,M,1
Frans Coenen,M,2
Franz Baader,M,2
Franz Pernkopf,M,1
Franz Wotawa,M,1
François Bry,M,4
François Charpillet,M,1
François Coste,M,1
François Dang Ngoc,M,1
François Gaspard,M,1
François Goasdoué,M,1
François Laviolette,M,1
François Michaud,M,2
François Rioult,M,1
Fred Hemery,M,1
Frederick H. Lochovsky,M,1
Frederick Reiss,M,1
Frederik Schaffalitzky,M,1
Fredrik Kahl,M,3
Freek Stulp,M,1
Friedrich Fraundorfer,M,1
Frédéric Andrès,M,1
Frédéric Boussemart,M,1
Frédéric Flouvat,M,1
Frédéric Gagnon,M,1
Frédéric Koriche,M,1
Frédéric Lardeux,M,1
Frédéric Saubion,M,1
Fuat Akal,M,1
Fumihiro Kumeno,M,1
Gabi Schmidberger,F,1
Gabriel Peyré,M,1
Gabriel Pui Cheong Fung,M,1
Gabriele Venturi,F,1
Gaby Hayun,F,1
Gaetano Borriello,M,1
Gail E. Kaiser,F,1
Gal A. Kaminka,M,6
Gal Bahar,M,1
Gal Lavee,M,1
Ganesh Ramakrishnan,M,3
Ganesh Ramesh,M,1
Gang Hua 0001,M,2
Gang Li,M,1
Gang Liu 0008,M,1
Gang Luo 0001,M,1
Gang Pan 0001,M,1
Gang Wang 0004,M,1
Gang Wei,M,1
Gang Wu,M,1
Gang Wu 0005,M,1
Gang Xiao,M,1
Gang Zeng,M,1
Gao Cong,M,1
Gareth J. Janacek,M,1
Gary L. Miller,M,1
Gary William Flake,M,1
Gauri Shah,F,1
Gautam Das 0001,M,1
Gavino Paddeu,M,1
Ge Yu 0001,M,2
Geert Jan Bex,M,1
Geetha Jagannathan,F,1
Gen Endo,M,1
Geneviève Jomier,F,2
Geoff A. W. West,M,1
Geoff R. Fernie,M,1
Geoffrey Cross,M,1
Geoffrey Ho,M,1
Geoffrey Holmes 0001,M,1
Geoffrey J. Gordon,M,1
Georg Gottlob,M,3
Georg Langs,M,1
Georg Lausen,M,2
Georg Pölzlbauer,M,1
George Bebis,M,2
George C. Stockman,M,1
George Eadon,M,1
George Forman,M,1
George H. L. Fletcher,M,1
George Karypis,M,2
George Kollios,M,3
George Lapis,M,1
George Papandreou,M,1
George R. Aronoff,M,1
George Samaras,M,1
George Toderici,M,2
George Tsatsaronis 0001,M,1
George Vogiatzis,M,1
George Wolberg,M,1
Georges Quénot,M,1
Georgia Koloniari,F,1
Georgia Koutrika,F,2
Georgina Ramírez,F,1
Georgios Kouroupas,M,1
Georgios Passalis,M,2
Georgios Sakellariou,M,1
Georgios Tagalakis,M,1
Georgy L. Gimel'farb,M,2
Gerald Chao,M,1
Gerald DeJong,M,2
Gerald Fritz,M,1
Gerald Häubl,M,1
Gerald J. Witt,M,2
Gerald M. Rubin,M,1
Gerald Reif,M,1
Gerald Schaefer,M,1
Gerald Steinbauer,M,1
Gerald Tesauro,M,1
Gerardo Canfora,M,1
Gerd Fätkenheuer,M,1
Gerhard Brewka,M,1
Gerhard Lakemeyer,M,1
Gerhard Weikum,M,5
Gerhard Widmer,M,1
Geri Gay,F,1
German Florez-Larrahondo,M,1
German Shegalov,M,1
Gerrit K. Janssens,M,1
Ghada Gasmi,F,1
Gheorghe Tecuci,M,2
Gianluca Iannaccone,M,1
Gianluigi Greco,M,4
Gianna M. Del Corso,F,1
Gianni Amati,M,1
Gideon Dror,M,1
Gideon P. Stein,M,1
Gideon Schaller,M,1
Gilad Armon-Kest,M,1
Gilad Mishne,M,3
Gilles Venturini,M,1
Giorgio Metta,M,1
Giorgio Terracina,M,1
Giovanna Petrone,F,1
Giovanni Angelini,M,1
Giovanni Pacifici,M,1
Giovanni Tummarello,M,1
Giulio Sandini,M,1
Giuseppe Carenini,M,1
Giuseppe De Giacomo,M,3
Giuseppe Di Santo,M,1
Giuseppe Manco 0001,M,1
Glen Brooksby,M,1
Glenn Fung,M,3
Glenn S. Semmel,M,1
Glenn S. Wasson,M,2
Gonzalo Navarro,M,1
Gonçalo Valadão,M,1
Gordon B. Agnew,M,1
Gordon Cheng,M,1
Goulven Kerbellec,M,1
Graham Coleman,M,1
Graham Cormode,M,3
Graham D. Finlayson,M,2
Graham J. Williams,M,1
Grant E. Weddell,M,1
Greg Pass,M,1
Gregor Leban,M,1
Gregory Buehrer,M,1
Gregory C. Sharp,M,2
Gregory D. Hager,M,2
Gregory Dudek,M,1
Gregory J. Zelinsky,M,1
Gregory K. Myers,M,1
Gregory N. Hullender,M,1
Gregory Piatetsky-Shapiro,M,1
Gregory Shakhnarovich,M,1
Gregory Z. Grudic,M,2
Guang R. Gao,M,1
Gui-Rong Xue,M,2
Guido Boella,M,1
Guido Governatori,M,1
Guido Moerkotte,M,2
Guillaume Bouchard,M,1
Guillaume Letellier,M,1
Guillaume Perrin,M,1
Guillaume Pierre,M,1
Guillaume Raschia,M,1
Gunnar Rätsch,M,1
Guo Li,M,1
Guo-Hui Li,M,1
Gustav Nordh,M,1
Gustave Anderson,M,1
Gustavo Alonso,M,2
Gustavo Carneiro,M,2
Gustavo Olague,M,1
Guy M. Lohman,M,2
Guy Shani,M,1
Gwen Littlewort,F,1
Gérard G. Medioni,M,2
Gérard Govaert,M,1
Gökhan H. Bakir,M,1
Günter Ladwig,M,1
Hagen Langer,M,1
Hai H. Wang,M,1
Hai He,M,1
Hai Yu,M,1
Hai Zhuge,M,2
Haim Schweitzer,M,1
Hakan Ferhatosmanoglu,M,1
Hakan Hacigümüs,M,1
Hal Daumé III,M,1
Hamid Pirahesh,M,3
Hamish Cunningham,M,1
Han Liu 0001,M,2
Hanan Samet,F,1
Hang Guo,M,1
Hang Li 0001,M,3
Hanna Martinsson,F,1
Hanna Pasula,F,1
Hannu Toivonen,M,1
Hanny Yulius Limanto,F,1
Hans Tompits,M,2
Hans van Kuilenburg,M,1
Hao He 0006,M,3
Hao Jiang 0007,M,1
Hao Liu 0007,M,1
Hao Tang,M,1
Hao Wan 0003,M,2
Hao Xu,M,1
Harald C. Gall,M,1
Hari Balakrishnan,M,1
Harpreet S. Sawhney,M,2
Harri Valpola,M,1
Harro M. G. Stokman,M,1
Harry E. Stephanou,M,1
Harry Shum,M,1
Harry Zhang,M,3
Haruo Yokota,M,4
Hasan Davulcu,M,1
Hau T. Ngo,M,1
Hauke Walter,M,1
Hazim Kemal Ekenel,M,1
Heather Roinestad,F,1
Hector Garcia-Molina,M,1
Hector Geffner,M,1
Hector J. Levesque,M,2
Hei Chan,M,1
Heikki Keskustalo,M,1
Heikki Mannila,M,3
Heiko Schuldt,M,1
Heiner Stuckenschmidt,M,1
Helene Hembrooke,F,1
Helga Van Herle,F,1
Helmut Seidl,M,1
Hema Raghavan,F,1
Hendrik Blockeel,M,2
Hendrik Skubch,M,1
Henk Ernst Blok,M,1
Henning Qin Jehøj,M,1
Henri Briand,M,1
Henri Prade,M,2
Henrik Nottelmann,M,1
Henrik Stewénius,M,1
Henry A. Kautz,M,3
Henry G. Goldberg,M,1
Henry Lieberman,M,1
Henry Tirri,M,1
Herbert Bay,M,1
Hermann Ney,M,1
Hermine Njike Fotzo,F,1
Hidenao Abe,M,1
Hidetaka Matsumura,M,1
Hideto Kazawa,M,1
Hidetoshi Kido,M,1
Hideyuki Takagi,M,1
Hiroaki Etoh,M,1
Hiroaki Kumon,M,1
Hiroaki Ohshima,M,1
Hirokazu Tomiyasu,M,1
Hiroki Arimura,M,1
Hiroki Shirato,M,1
Hiroshi Echizen-ya,M,1
Hiroshi Fujimura,M,1
Hiroshi Inujima,M,1
Hiroshi Ishikawa 0004,M,1
Hiroshi Kawasaki,M,1
Hiroshi Motoda,M,4
Hiroshi Nakagawa,M,2
Hirotaka Niitsuma,M,1
Hiroya Takamura,M,2
Hiroyuki Kawano,M,1
Hiroyuki Kitagawa,M,3
Hiroyuki Toda,M,1
Hiroyuki Uchiyama,M,1
Hisashi Kashima,M,1
Hisashi Miyamori,M,1
Hisashi Miyashita,M,1
Hitoshi Nakakubo,M,1
Hlynur Hauksson,M,1
Ho Chung Wu,M,1
Hoa Nguyen,F,1
Hoang Pham Huy,M,1
Holger Fröhlich,M,1
Holger H. Hoos,M,1
Holger Meyer 0001,M,2
Holger Schwarz,M,1
Holger Wache,M,1
Holly A. Yanco,F,2
Hong Chen,M,1
Hong Cheng 0001,M,2
Hong Hai Do,M,1
Hong Peng,M,1
Hong Qin,M,1
Hong Su,M,1
HongJiang Zhang,M,4
Horst Bischof,M,2
Horst D. Simon,M,1
Howard Ho,M,1
Howard J. Hamilton,M,1
Howard R. Turtle,M,1
Hua Li 0001,M,1
Hua Li 0002,M,1
Hua Lu 0001,M,1
Hua-Jun Zeng,M,7
Huan Huo,M,1
Huan Liu,M,2
Huan Liu 0001,M,1
Hubert Preißl,M,1
Hugo Zaragoza,M,1
Hui Fang 0001,M,1
Hui Han 0001,M,1
Hui Ji,M,1
Hui Kong,M,1
Hui Liu,M,1
Hui Wang 0001,M,1
Hui Xiong 0001,M,1
Hui Yang 0002,M,1
Hui Zhang,M,1
Hui Zhang 0002,M,1
Humbert Fiorino,M,1
Hung Hai Bui,M,2
Héctor Muñoz-Avila,M,3
Hélène Fargier,F,1
Hüseyin Tek,M,1
Iain Little,M,1
Iain McCowan,M,1
Ian D. Reid 0001,M,1
Ian Davidson,M,1
Ian Horrocks,M,2
Ian Martin,M,1
Ian Miguel,M,1
Ian P. Gent,M,1
Ian R. Fasel,M,1
Ian Spence,M,1
Ibrahim Kamel,M,1
Ido Dagan,M,1
Igor Maslov,M,1
Igor Pechtchanski,M,1
Igor Razgon,M,1
Igor Stéphan,M,1
Ihab F. Ilyas,M,3
Il Dong Yun,M,1
Ilan Shimshoni,M,2
Ilkka Niemelä,M,1
Ilya Levner,M,1
Ilya Shpitser,M,1
Imari Sato,F,1
Inderjit S. Dhillon,M,2
Ingemar J. Cox,M,3
Ingo J. Timm,M,1
Ingo Mierswa,M,1
Ingo Weber,M,1
Ingolf Geist,M,1
Ingrid Fischer,F,1
Ingrid Zukerman,F,1
Inna Frenkel,F,1
Inês de Castro Dutra,F,3
Ioana Manolescu,F,3
Ioannis A. Kakadiaris,M,2
Ioannis Aekaterinidis,M,1
Ioannis Konstantinidis 0001,M,1
Ioannis Patras,M,1
Ioannis T. Pavlidis,M,2
Ioannis Tsamardinos,M,2
Ion Constantinescu,M,1
Ion Muslea,M,1
Ionut Emil Iacob,M,1
Ira Assent,F,1
Ira Cohen,F,3
Ira Kemelmacher,F,1
Iraklis A. Klampanos,M,1
Irene M. Ong,F,1
Irfan A. Essa,M,1
Irina Rish,F,1
Irina Rozenbaum,F,2
Iris Hendrickx,F,1
Iris Howley,F,1
Irwin King,M,2
Isaac Cohen,M,1
Isaac G. Councill,M,1
Isabel Drost,F,1
Isabel Rojas,F,1
Isamu Shioya,M,1
Ivan Bratko,M,4
Ivan José Varzinczak,M,1
Ivan Koychev,M,1
Ivan López-Arévalo,M,1
Ivan Marcialis,M,1
Ivan Popivanov,M,1
Ivan Serina,M,2
Ivor W. Tsang,M,1
Ivy Tong,F,1
Izumi Suzuki,F,1
Jaana Kekäläinen,F,2
Jaana Simola,F,1
Jaap Kamps,M,1
Jacco van Ossenbruggen,M,1
Jacek Gwizdka,M,1
Jacek M. Zurada,M,1
Jack Tumblin,M,1
Jackie Chappell,M,1
Jacob N. Smith,M,1
Jacob W. Crandall,M,1
Jacobus E. van der Merwe,M,1
Jacopo Armani,M,1
Jacques Froment,M,1
Jaime G. Carbonell,M,2
Jaime Montemayor,M,1
Jaime Teevan,M,1
Jakob Sorensen,M,1
James A. Hendler,M,2
James Allan,M,2
James Bailey 0001,M,1
James Baker,M,1
James Bonaiuto,M,1
James Bowen,M,1
James C. Sacchettini,M,1
James Caverlee,M,1
James Elding,M,1
James F. Hoburg,M,1
James F. Kramer,M,1
James F. O'Brien,M,1
James G. Shanahan,M,1
James H. Elder,M,1
James L. Wayman,M,1
James M. Rehg,M,4
James Mayfield,M,1
James P. Delgrande,M,1
James P. Gunderson,M,1
James Reilly 0001,M,2
James T. Kwok,M,3
James Theiler,M,1
James Thiel,M,1
James W. Davis,M,1
James W. Warner,M,1
James Ze Wang,M,1
Jamie Callan,F,3
Jan D. Gehrke,M,1
Jan Erik Solem,M,1
Jan F. Prins,M,1
Jan Hajic,M,1
Jan O. Pedersen 0001,M,2
Jan Peters 0001,M,1
Jan Ramon,M,1
Jan Rittinger,M,1
Jan Van den Bussche,M,3
Jana Kosecka,F,1
Janaki Gopalan,M,1
Jane Mulligan,F,1
Jane T. Malin,F,1
Janek Mathuria,M,1
Janet Wuorenma,F,1
Janez Demsar,M,1
Janne Heikkilä,F,1
Janusz Marecki,M,2
Janyce Wiebe,F,1
Jarek Gryz,M,1
Jari Hannuksela,M,1
Jarkko Salojärvi,M,2
Jasmin Saric,F,1
Jasmine Novak,F,2
Jason Andrew Wolfe,M,1
Jason Campbell,M,1
Jason D. M. Rennie,M,2
Jason Dowling,M,1
Jason J. Corso,M,1
Jason Van Hulse,M,1
Jason Weston,M,2
Jaume Amores,M,1
Javed A. Aslam,M,2
Javed Mostafa,M,1
Javier Artiles,M,1
Javier Larrosa,M,3
Javier R. Movellan,M,1
Jay Summet,M,1
Jean Martinet,M,1
Jean Oh,M,1
Jean Ponce,M,2
Jeanette K. Gundel,F,1
Jeff A. Bilmes,M,1
Jeff Barr,M,1
Jeff Lieberman,M,1
Jeff Michels,M,1
Jeff Pollock,M,1
Jeffery McManus,M,1
Jeffrey F. Naughton,M,1
Jeffrey Junfeng Pan,M,2
Jeffrey M. Usher,M,1
Jeffrey O. Kephart,M,1
Jeffrey S. Rosenschein,M,1
Jeffrey Scott Vitter,M,1
Jeffrey Shneidman,M,1
Jeffrey Xu Yu,M,4
Jelena Jovanovic 0001,F,1
Jennifer Boger,F,1
Jennifer G. Dy,F,1
Jennifer L. Burke,F,1
Jennifer Neville,F,2
Jennifer Widom,F,3
Jens Bleiholder,M,1
Jens Graupmann,M,1
Jens Rittscher,M,1
Jens Teubner,M,1
Jeremy D. Jackson,M,1
Jeremy J. Carroll,M,1
Jeremy Kubica,M,1
Jeremy Schiff,M,1
Jeremy Searock,M,1
Jeremy Z. Kolter,M,1
Jerod J. Weinman,M,1
Jeroen Doumen,M,1
Jeroen Lichtenauer,M,1
Jeroen van Baar,M,1
Jerry Kiernan,M,1
Jesse Davis,M,2
Jesse Hoey,M,2
Jessica Lin 0001,F,2
Jesús Cerquides,M,1
Jesús Favela,M,1
Ji Gao,M,1
Ji Zhang,M,2
Jia Li,M,2
Jia Li 0001,M,1
Jia-Dong Ren,M,1
Jia-Yu Pan,M,1
Jian Chih Ou,M,1
Jian Chu,M,1
Jian Liang,M,1
Jian Liu,M,1
Jian Pei,M,4
Jian Sun 0001,M,1
Jian Xu,M,1
Jian Ye,M,1
Jian Yuan,M,1
Jian Zhai,M,1
Jian Zhang 0003,M,2
Jian Zhou,M,1
Jian-Gang Wang,M,1
Jian-Ping Zhang,M,1
Jian-Tao Sun,M,3
Jian-Wei Liu,M,1
Jian-Yun Nie,M,3
Jiang Liu 0003,M,1
Jiang Su,M,2
Jiang Yu Zheng,M,1
Jie Bai,M,1
Jie Chen 0004,M,1
Jie Gao,M,1
Jie Hu 0002,M,1
Jie Lian,M,1
Jie Liu 0025,M,1
Jie Lu 0002,M,1
Jie Tang 0001,M,2
Jie Yin,M,2
Jie Zhang 0002,M,1
Jihad Boulos,M,1
Jill Freyne,F,1
Jim Davies,M,1
Jim Dowling,M,1
Jim Ivins,M,1
Jim Kleewein,M,1
Jin Chang,F,1
Jin Heo,F,1
Jin Huang,F,1
Jin Li 0003,F,1
Jin Song Dong,F,1
Jin Soung Yoo,F,1
Jin Xu,F,1
Jing Bai 0005,M,2
Jing Jiang 0007,M,1
Jing Li 0010,M,1
Jing Michelle Liu,M,1
Jing Peng,M,3
Jing Sun 0002,M,1
Jing Zhou,M,1
Jing-Song Hu,M,1
Jiong Yang,M,2
Joachim Hammer,M,2
Joachim M. Buhmann,M,3
Joe Carthy,M,1
Joe Marques,M,1
Joe McCloskey,M,1
Joel C. McCall,M,1
Joelle Pineau,F,1
Johan A. Pouwelse,M,1
Johann Gamper,M,1
Johannes A. La Poutré,M,1
Johannes Fischer 0001,M,1
Johannes Gehrke,M,2
Johannes Meinecke,M,1
John A. Bateman,M,1
John A. Flanagan,M,1
John Cabral,M,1
John Cieslewicz,M,1
John Collins,M,1
John D. Garofalakis,M,1
John D. Lowrance,M,1
John D. Shaughnessy Jr.,M,1
John Dowding,M,1
John Dunnion,M,1
John E. Hopcroft,M,1
John Fisher,M,1
John Gersh,M,2
John Hershberger 0001,M,1
John Illingworth,M,1
John Jannotti,M,1
John Jantos,M,1
John K. Slaney,M,2
John Komoroske,M,1
John L. Bresina,M,1
John Langford 0001,M,3
John MacCormick,M,1
John Miyamoto,M,1
John Morris,M,1
John Mylopoulos,M,2
John Niekrasz,M,1
John Novatnack,M,1
John O'Donovan,M,1
John P. Kaufhold,M,1
John P. Lewis,M,2
John Phelps,M,1
John Riedl,M,1
John Shawe-Taylor,M,2
John Sweeney,M,1
John Tait,M,1
John Thomas,M,1
John Thornton 0001,M,1
John W. Fisher III,M,1
John W. T. Lee,M,2
John Whaley,M,1
John Wilkins,M,1
John Yen,M,2
Johnathan Gohde,M,1
Jon M. Kleinberg,M,1
Jonah C. McBride,M,1
Jonas August,M,1
Jonathan Alon,M,1
Jonathan Brandt,M,1
Jonathan Dowdall,M,1
Jonathan Gough,M,1
Jonathan L. Herlocker,M,1
Jonathan Ledlie,M,1
Jonathan Lester,M,1
Jonathan P. Pearce,M,1
Jonathan Schaeffer,M,2
Jonathan Schler,M,1
Jonathan Stoeckel,M,1
Jong Wook Kim,M,1
Joon Kyu Seo,M,1
Joost van de Weijer 0001,M,1
Jordan Baccheschi,M,1
Jordi Cabot,M,1
Jordi Delgado,M,1
Jordi Turmo,M,1
Jordi Vitrià,M,1
Jorge Díez,M,1
Jorge M. Barajas,M,1
Jos de Bruijn,M,1
Josef Kittler,M,1
Josep M. Pujol,M,1
Joseph A. Konstan,M,1
Joseph B. Kopena,M,1
Joseph Kopena,M,1
Joseph M. Hellerstein,M,1
Joseph P. Kenny,M,1
Joseph Reisinger,M,1
Josephine Anstey,F,1
Josh Forman,M,1
Joshua Hui,M,1
Joshua Lewis,M,1
Joshua Shaffer,M,1
Joshua Varner,M,1
Joshua Zhexue Huang,M,2
Josiane Mothe,F,1
Josiane Zerubia,F,1
Jost Enderle,M,1
José A. Blakeley,M,1
José Carlos Príncipe,M,1
José Hernández-Orallo,M,1
José Luis Cabral de Moura Borges,M,1
José M. Bioucas-Dias,M,1
José Martinez 0001,M,1
José R. Paramá,M,1
Joyce Y. Chai,F,3
João Magalhães,M,1
João Manuel Freitas Xavier,M,1
João Paulo Costeira,M,1
Juan Carlos Liberato,M,1
Juan F. Huete,M,1
Juan José del Coz,M,1
Juan M. Fernández-Luna,M,1
Juan Manuel Pérez,M,1
Juan Manuel Sáez,M,1
Juan Zhang,M,1
Juan de Lara,M,1
Jude W. Shavlik,M,3
Judy Goldsmith,F,2
Juho Muhonen,M,1
Juho Rousu,M,2
Jukka Perkiö,M,1
Julia Hirschberg,F,1
Julia Stoyanovich,F,1
Juliana Freire,F,2
Julie Abramson,F,1
Julie Heiser,F,1
Julie Letchner,F,1
Julie Porteous,F,1
Julien Blanchard 0001,M,1
Julien Blanchard 0003,M,1
Julien Lefèvre,M,1
Julien Pilet,M,1
Julien Prados,M,1
Julio Gonzalo,M,2
Jun Adachi,M,1
Jun Guo 0002,M,1
Jun Li,M,1
Jun Miyazaki,M,2
Jun Morimoto,M,1
Jun Nakanishi,M,1
Jun Sakuma,M,1
Jun Shen,M,1
Jun Wang 0012,M,1
Jun Xu,M,1
Jun Xu 0001,M,2
Jun Yan 0001,M,4
Jun Yang 0001,M,3
Jun Zhang,M,1
Jun Zhang 0005,M,1
Jun Zhou,M,1
Jun Zhu 0001,M,1
Jung-Hwan Oh,M,1
Jung-Im Won,F,1
