,gender,varying
Maurice Bruynooghe,M,1
Mauricio A. Hernández,M,2
Maurizio Lenzerini,M,1
Maxim Likhachev,M,1
Maya Ramanath,F,2
Mazin G. Rahim,M,1
Mehmet A. Orgun,M,1
Mehmet Altinel,M,1
Mehmet Sayal,M,1
Mehrdad Naderi,M,1
Mehrdad Shahshahani,M,1
Mei-Ling Shyu,M,1
Meike Klettke,F,1
Meikel Pöss,M,1
Melanie Gnasa,F,1
Menzo Windhouwer,M,1
Michael Beetz,M,1
Michael Benedikt,M,1
Michael Chisholm,M,1
Michael Eriksen,M,1
Michael Gertz 0001,M,1
Michael Gillmann,M,1
Michael Goebel,M,1
Michael H. Böhlen,M,1
Michael Hahsler,M,1
Michael Herscovici,M,1
Michael I. Jordan,M,1
Michael J. Carey 0001,M,1
Michael J. Franklin,M,3
Michael J. Kearns,M,1
Michael J. Maher,M,1
Michael J. Pazzani,M,1
Michael Jones,M,1
Michael K. Buckland,M,1
Michael K. Ng,M,1
Michael Kifer,M,1
Michael L. Littman,M,1
Michael M. Wagner,M,1
Michael M. Yin,M,1
Michael May 0001,M,1
Michael McGeachie,M,1
Michael Mitzenmacher,M,1
Michael Molloy,M,1
Michael Montemerlo,M,2
Michael O. Akinde,M,1
Michael Ortega-Binderberger,M,1
Michael P. Wellman,M,1
Michael Pekala,M,1
Michael R. Berthold,M,2
Michael Rabinovich,M,1
Michael Sintek,M,1
Michael Stonebraker,M,1
Michael van Lent,M,1
Michail G. Lagoudakis,M,1
Michail Vlachos,M,2
Michalis Petropoulos,M,1
Michalis Vazirgiannis,M,1
Michel Scholl,M,2
Michelangelo Ceci,M,1
Michelangelo Diligenti,M,2
Michele Banko,F,1
Micheline Beaulieu,F,2
Michihiro Kuramochi,M,1
Michèle Sebag,F,2
Mihai Boicu,M,3
Mihai Datcu,M,2
Mihail F. Ionescu,M,1
Mikael Nilsson,M,1
Mike Barley,M,1
Mikhail J. Atallah,M,1
Miki Nakagawa,F,2
Milan Petkovic,M,1
Min Wang 0001,M,1
Ming Zhou,M,1
Mirco Nanni,M,1
Mitch Cherniack,M,2
Mohamed A. Sharaf,M,1
Mohamed G. Elfeky,M,1
Mohamed S. Kamel,M,1
Mohamed Zaït,M,1
Mohammed Abdel Razek,M,1
Mohammed Aljlayl,M,1
Mohammed Javeed Zaki,M,4
Monica M. C. Schraefel,F,1
Monika Sester,F,1
Monique V. Vieira,F,1
Moshe Shadmon,M,1
Moshe Tennenholtz,M,1
Moshe Y. Vardi,M,1
Mounia Lalmas,F,3
Moustafa A. Hammad,M,1
Moustafa Ghanem,M,1
Mukesh Mulchandani,M,1
Mukul Joshi,M,1
Mykola Galushka,M,1
Myra Spiliopoulou,F,2
Márcio de Carvalho,M,2
Nabil Layaïda,M,1
Nada Lavrac,F,2
Nadine Schulz,F,1
Naftali Tishby,M,3
Nahum Shimkin,M,1
Nancy J. McCracken,F,1
Nancy Salay,F,1
Naohiro Matsumura,M,1
Naoki Abe,M,2
Naomi Inoue,F,1
Natalia Orlov,F,1
Natalia Vanetik,F,1
Natalie S. Glance,F,1
Natalya Fridman Noy,F,1
Neal Glew,M,1
Neal Lesh,M,2
Neal Sample,M,1
Necati Ercan Ozgencil,M,1
Neel Sundaresan,F,1
Neeraj R. Joshi,M,1
Nello Cristianini,M,1
Niall M. Adams,M,2
Niall Rooney,M,1
Nicholas Everett,M,1
Nicholas J. Belkin,M,2
Nicholas Kushmerick,M,1
Nicholas Roy,M,1
Nick Cercone,M,2
Nick Koudas,M,4
Nick Roussopoulos,M,1
Nick Russell,M,1
Nico Lavarini,M,1
Nicolas Bruno,M,2
Nicolas Spyratos,M,1
Nicole Lam,F,1
Niels Nes,M,1
Niels Olof Bouvin,M,1
Nikos Karayannidis,M,1
Nikos Mamoulis,M,1
Nimrod Megiddo,M,2
Nina Mishra,F,1
Ning Jiang,M,1
Nir Friedman,M,3
Noam Nisan,M,1
Noam Slonim,M,2
Nobuyuki Shimizu,M,1
Norbert Fuhr,M,2
Norbert Gövert,M,2
Norbert Ritter,M,1
Noriko Kando,F,1
Nuria Oliver,F,1
Ofer Matan,M,1
Oliver Dunemann,M,1
Oliver Po,M,1
Oliver Spatscheck,M,1
Olivier Spanjaard,M,1
Olivier Y. de Vel,M,1
Omar Benjelloun,M,1
Ophir Frieder,M,3
Pablo A. Roberto,M,1
Pablo de la Fuente,M,2
Panagiotis G. Ipeirotis,M,1
Pankaj K. Agarwal,M,1
Pankaj Kankar,M,2
Panos K. Chrysanthis,M,1
Panos Kalnis,M,2
Paolo Garza,M,1
Paolo Merialdo,M,1
Paolo Palmerini,M,1
Paolo Tiberio,M,1
Paolo Traverso,M,1
Parry Husbands,M,1
Pascal Felber,M,1
Pascal Poupart,M,1
Pat Hanrahan,M,1
Pat Langley,M,2
Patrice Lefaucheur,M,1
Patrice Perny,M,1
Patricia J. Riddle,F,1
Patrick Beeson,M,1
Patrick Héas,M,1
Patrick Wendel,M,1
Paul E. Utgoff,M,1
Paul H. Leng,M,1
Paul Lu,M,1
Paul McNamee,M,2
Paul N. Bennett,M,1
Paul Ogilvie,M,1
Paul R. Cohen,M,3
Paula Montoto,F,1
Pavel Berkhin,M,1
Pedro M. Domingos,M,5
Penelope Markellou,F,1
Penina Hoz-Weiss,F,1
Per Lidén,M,1
Peter A. Boncz,M,1
Peter A. Flach,M,3
Peter A. Tucker,M,1
Peter Bates,M,1
Peter Bumbulis,M,1
Peter Buneman,M,1
Peter Christen,M,2
Peter Clark,M,1
Peter F. Patel-Schneider,M,2
Peter Fankhauser,M,1
Peter Ingwersen,M,1
Peter J. Haas,M,2
Peter J. Stuckey,M,1
Peter Jackson,M,1
Peter L. Bartlett,M,1
Peter M. Fischer 0001,M,1
Peter M. G. Apers,M,1
Peter M. Schwarz,M,1
Peter R. Wurman,M,2
Peter Rieger,M,1
Peter Scheuermann,M,2
Peter Stone,M,2
Peter T. Wood,M,2
Peter Widmayer,M,1
Peter Winklhofer,M,1
Peter Z. Kunszt,M,1
Peter Zabback,M,1
Peter van der Putten,M,1
Petre Tzvetkov,M,1
Philip A. Bernstein,M,1
Philip Bohannon,M,5
Philip Derbeko,M,1
Philip K. Chan,M,1
Philip S. Yu,M,10
Philippe Bonnet,M,2
Philippe Pucheral,M,1
Philippe Ézéquel,M,1
Phillip B. Gibbons,M,2
Pierangela Samarati,F,1
Pierluigi Miraglia,M,1
Pierre Dupont,M,1
Ping Chen,M,1
Piotr Indyk,M,2
Pradeep Shenoy,M,3
Pramod K. Singh,M,1
Prasad Tadepalli,M,2
Prashant Choudhari,M,1
Prashant J. Shenoy,M,1
Preben Hansen,M,1
Prem Melville,F,1
Punit R. Doshi,M,1
Qi Li 0001,M,1
Qi Su,M,1
Qi Zhang,M,1
Qi Zhang Liu,M,1
Qiang Ding,M,1
Qiang Yang 0001,M,3
Qin Ding 0001,M,2
Qing Li 0001,M,1
Qiong Luo 0001,M,2
Quan Wang,M,1
Quan Z. Sheng,M,2
Radek Vingralek,M,1
Radu Sion,M,1
Raffaele Perego 0001,M,1
Rahul Gupta,M,1
Rahul Kumar,M,1
Rahul Sukthankar,M,1
Raj Bhatnagar,M,1
Rajeev Motwani 0001,M,3
Rajeev Rastogi,M,4
Rakesh Agrawal 0001,M,3
Ralf Herbrich,M,1
Ralf Rantzau,M,2
Ralph Busse,M,1
Ralph M. Weischedel,M,1
Rama Akkiraju,M,1
Raman Chandrasekar,M,1
Ramesh C. Agarwal,M,1
Ramesh Nallapati,M,1
Ramesh Natarajan,M,2
Rami Smair,M,1
Ramon Lawrence,M,1
Ramón López de Mántaras,M,1
Ran El-Yaniv,F,1
Randal C. Nelson,M,1
Randal E. Bryant,M,1
Randall W. Hill Jr.,M,1
Randy Goebel,M,1
Randy Horman,M,1
Ray Budd,M,1
Ray R. Larson,M,1
Raymond J. Mooney,M,2
Raymond K. Wong 0001,M,1
Raymond Kosala,M,1
Raymond Lieu,M,1
Raymond T. Ng,M,3
Raymond To,M,1
Reba Schuller,F,1
Reinhard Pichler,M,1
Renato O. Stehling,M,1
Renu Tewari,F,2
Renée J. Miller,F,3
Ricardo A. Baeza-Yates,M,1
Ricardo Vilalta,M,2
Riccardo Martoglia,M,1
Riccardo Ortale,M,1
Ricco Rakotomalala,M,1
Richard Brookes,M,1
Richard G. Larson,M,1
Richard Goodwin,M,1
Richard Jiang,M,1
Richard Kirkby,M,1
Richard Maclin,M,1
Richard Mann,M,1
Richard Nock,M,1
Richard R. Muntz,M,1
Richard Relue,M,1
Richard Sidle,M,1
Richard T. Snodgrass,M,2
Rick Greer,M,1
Rickard Cöster,M,1
Rina Dechter,F,2
Rob Powers,M,1
Robert C. Kahlert,M,1
Robert E. Mercer,M,1
Robert E. Schapire,M,2
Robert Fenk,M,1
Robert Givan,M,2
Robert Hanek,M,1
Robert Krovetz,M,1
Robert L. Grossman,M,1
Robert Laurini,M,1
Robert Mateescu,M,1
Robert Neches,M,1
Robert P. Biuk-Aghai,M,1
Robert Rasch,M,1
Robert Stockton,M,1
Robert W. P. Luk,M,1
Robert Weibel,M,1
Roberta Cochrane,F,1
Roberto F. Santos Filho,M,1
Roberto J. Bayardo Jr.,M,1
Roberto Pirrone,M,1
Robin N. Shaw,M,1
Rodney W. Topor,M,2
Rodrigo C. Vieira,M,1
Roelof van Zwol,M,1
Roger S. Barga,M,2
Roger Weber,M,1
Roger Zimmermann,M,1
Rohan A. Baxter,M,1
Roland Jesse,M,1
Roland Pieringer,M,1
Roland Reagan,M,1
Ron Meir,M,2
Ronald Fagin,M,1
Ronald Parr,M,2
Ronald W. Ferguson,M,1
Ronen Feldman,M,1
Rong Chen,M,1
Rong Jin,M,3
Rong Zhou 0001,M,1
Ronny Lempel,M,1
Rosa Meo,F,1
Rosalba Giugno,F,1
Ross Purves,M,1
Roy Emek,M,1
Ruben H. Zamar,M,1
Rudolf Bayer,M,1
Rune M. Jensen,M,1
Russell Greiner,M,2
Ryan Hayward,M,1
Ryan Kling,M,1
Ryong Lee,F,1
Sabine M. McConnell,F,1
Sabrina De Capitani di Vimercati,F,1
Sadiye Guler,F,1
Sai Surya Kiran Evani,M,1
Said Elnaffar,M,1
Sait Pektas,M,1
Sally A. Goldman,F,1
Salvatore J. Stolfo,M,1
Salvatore Orlando 0001,M,1
Sam Chamberlain,M,1
Sam Lightstone,M,1
Sam Maes,M,1
Sam T. Roweis,M,1
Sam Yuan Sung,M,1
Samuel Kaski,M,1
Samuel Kounev,M,1
Samuel Madden,M,2
Sandeep Seri,M,1
Sang Ho Lee 0004,M,1
Sanjay Agrawal 0001,M,1
Sanjeev Khanna,M,1
Santiago Ontañón,M,1
Sarah Harwell,F,1
Sariel Har-Peled,M,1
Sarit Kraus,F,2
Sasha Blair-Goldensohn,M,1
Satinder P. Singh,M,1
Satoshi Morinaga,M,1
Sau Dan Lee,M,1
Se June Hong,M,1
Sean Davey,M,1
Sebastian Buck 0001,M,1
Sebastian Thrun,M,2
Selina Chu,F,1
Selma Ayse Özel,F,1
Sen Zhang,M,1
Seng Wai Loke,M,1
Serena Chan,F,1
Serge Abiteboul,M,2
Sergej Sizov,M,1
Sergey Melnik 0001,M,1
Sergio Flesca,M,1
Sergio Greco,M,1
Serkan Toprak,M,1
Shahram Ghandeharizadeh,M,1
Shai Ben-David,M,1
Shai Fine,M,1
Shai Shalev-Shwartz,M,1
Sham M. Kakade,M,3
Shannon Bradshaw,F,1
Sharad Mehrotra,M,4
Shaul Markovitch,M,2
Sheila A. McIlraith,F,1
Sheila Tejada,F,1
Sheng Ma,M,5
Shinichi Morishita,M,1
Shinji Kawasoe,M,3
Shlomo Dubnov,M,1
Shlomo Geva,M,1
Shlomo Moran,M,1
Shlomo Zilberstein,M,1
Shobha Venkataraman,F,1
Shoichi Takagi,M,1
Shoji Hirano,M,1
Sholom M. Weiss,M,1
Shon Vick,M,1
Shotaro Akaho,M,1
Shruti Kasetty,F,1
Shu-Yao Chien,M,1
Shunsuke Uemura,M,1
Shuo Bai,M,1
Shusaku Tsumoto,M,1
Siegfried Handschuh,M,1
Simeon J. Simoff,M,2
Simon Fong 0001,M,1
Simon Hawkins,M,1
Simon Perkins,M,1
Simon Sheu,M,1
Simonas Saltenis,M,1
Sin Yeung Lee,M,1
Siva Ravada,M,1
Sofia Alexaki,F,1
Solomon Eyal Shimony,M,1
Song Wang 0001,M,1
Soumen Chakrabarti,M,5
Spiros Kapetanakis,M,1
Spiros Papadimitriou,M,1
Spiros Sirmakessis,M,1
Srini Narayanan,M,1
Stan Matwin,M,2
Stanley B. Zdonik,M,1
Stanley C. Ahalt,M,1
Stefan Decker,M,1
Stefan Edlund,M,1
Stefan Eickeler,M,1
Stefan Klink,M,1
Stefan Kramer 0001,M,2
Stefan M. Rüger,M,1
Stefan Manegold,M,1
Stefan Quicker,M,1
Stefan Rüping 0001,M,1
Stefan Seltzsam,M,1
Stefan Siersdorfer,M,1
Stefan Wrobel,M,3
Stefania Marrara,F,1
Stefano Ceri,M,1
Stefano De Francisci,M,1
Stefano Leonardi,M,1
Stefano Lonardi,M,2
Stefano Paraboschi,M,1
Steffen Christ,M,1
Steffen Rost,M,2
Steffen Staab,M,1
Stelios Paparizos,M,1
Stelvio Cimato,M,1
Stephan Heymann,M,1
Stephan Vogel,M,1
Stephen Blott,M,1
Stephen Cronen-Townsend,M,1
Stephen D. Bay,M,1
Stephen E. Robertson,M,2
Stephen Kwek,M,1
Steve Jones,M,1
Steve Lawrence,M,4
Steven Eschrich,M,1
Steven M. Beitzel,M,1
Steven M. Gabb,M,1
Steven Minton,M,3
Stuart A. Sutton,M,1
Stuart Andrews,M,2
Stuart J. Russell,M,1
Stéphane Bressan,M,1
Stéphane Lallich,M,1
Stéphane Lopes,M,1
Sudeshna Adak,F,2
Sugata Ghosal,F,1
Sumit Ganguly,M,2
Sun Peng,M,1
Sung Jin Kim,M,1
Sunil Mishra,M,1
Sunil Prabhakar,M,1
Sunita Sarawagi,F,4
Susan B. Davidson,F,1
Susan Corieri,F,1
Susan Dziadosz,F,1
Susan T. Dumais,F,2
Susanne Hoche,F,1
Sushil Jajodia,M,1
Sven Koenig,M,2
Sven Overhage,M,1
Sven Wachsmuth,M,1
Svetlana Kiritchenko,F,1
Sylvie Servigne,F,1
Szymon Jaroszewicz,M,1
Sören Balko,M,1
Tad Hogg,M,1
Tadashi Nomoto,M,1
Taher H. Haveliwala,M,1
Takao Miura,M,1
Takashi Washio,M,1
Takayoshi Shoudai,M,2
Tamas Abraham,M,1
Tao Hu,M,1
Tao Li 0001,M,1
Tao Luo 0008,M,1
Tapio Elomaa,M,2
Tara E. Santmire,F,1
Tara M. Madhyastha,F,1
Tatsuya Asai,M,3
Terence Critchlow,M,1
Terence Kelly,M,1
Teresa Mah,F,1
Teruko Mitamura,F,1
Teruo Koyanagi,M,1
Tetsuhiro Miyahara,M,2
Tetsuya Sakai,M,1
Tetsuya Yoshida,M,1
Themistoklis Palpanas,M,1
Theo Härder,M,1
Theodora Tsikrika,F,1
Theodore J. Perkins,M,2
Theodore Johnson,M,3
Thijs Westerveld,M,1
Thomas A. Russ,M,1
Thomas Eiter,M,1
Thomas G. Dietterich,M,2
Thomas Gärtner 0001,M,1
Thomas Hofmann,M,2
Thomas Kudrass,M,1
Thomas Manoukian,M,1
Thomas Mostek,M,1
Thomas P. Minka,M,1
Thomas R. Ioerger,M,1
Thomas R. Lynam,M,1
Thomas Rölleke,M,1
Thomas Sødring,M,1
Thorsten Brants,M,1
Thorsten Schmitt,M,1
Tie Zhong,M,1
Tiffany Ya Tang,F,1
Tim Churches,M,1
Tim Crawford,M,1
Tim Furche,M,1
Tim Oates,M,2
Timothy W. Finin,M,1
Tina Eliassi-Rad,F,1
Ting Liu 0003,M,1
Ting Yu,M,1
Tobias Groh,M,1
Tobias Scheffer,M,1
Todd C. Mowry,M,1
Todd Peterson,M,1
Tolga Urhan,M,1
Tom Heskes,M,1
Tom Pierce,M,1
Tomi Yiu,M,1
Tomoyuki Uchida,M,2
Tong Zhang 0001,M,1
Tong Zheng,M,1
Toni Mancini,M,1
Toon Calders,M,1
Torben Bach Pedersen,M,1
Tore Risch,M,1
Torsten Grabs,M,1
Torsten Suel,M,1
Toshihiro Kamishima,M,1
Toshikazu Fukushima,M,1
Tova Milo,F,2
Trond Grenager,M,1
Trong Dung Nguyen,M,1
Tu Bao Ho,F,2
Tuan Nam Tran,M,1
Tuomas Sandholm,M,3
Turid Hedlund,F,1
Ugo Dal Lago,M,1
Ulrich Güntzer,M,1
Ulrich Rückert 0002,M,1
Umberto Maniscalco,M,1
Umesh Maheshwari,M,1
Un Yong Nahm,M,1
Urvi Shah,F,1
Uwe Deppisch,M,1
Uwe Heinkel,M,1
Uwe Röhm,M,1
Valentin Zacharias,M,1
Valentina Bayer Zubek,F,1
Valery A. Petrushin,M,1
Valter Crescenzi,M,1
Vanessa Murdock 0001,F,1
Vanja Josifovski,M,1
Vasa Curcin,M,1
Vasilis Vassalos,M,1
Vassilios S. Verykios,M,1
Vasundhara Puttagunta,F,1
Veljko M. Milutinovic,M,1
Vicente Orjales,M,1
Victor Lavrenko,M,1
Victor M. Markowitz,M,1
Victor Sheftel,M,1
Victor Vianu,M,1
Vijay Boyapati,M,1
Vijay Karamcheti,M,1
Vikas Chowdhry,M,1
Ville H. Tuulos,M,1
Vinay Bhat,M,1
Vinay K. Chaudhri,M,1
Vincent Conitzer,M,1
Vincent T. Y. Ng,M,1
Vivek R. Narasayya,M,2
Vladimir Vovk,M,1
Vladimir Zadorozhny,M,1
Vladislav Shkapenyuk,M,2
Volker Linnemann,M,1
Volker Markl,M,2
Volker Tresp,M,1
Volodya Vovk,M,2
Wagner Meira Jr.,M,3
Wai Fu Fung,M,1
Wai Gen Yee,M,2
Wai Lam,M,2
Wai Lup Low,M,1
Walid G. Aref,M,3
Walker M. White,M,1
Wang Chiew Tan,M,1
Wei Fan 0001,M,3
Wei Li,M,1
Wei Wang 0009,M,1
Wei Wang 0010,M,3
Wei Wang 0011,M,1
Wei Xu 0007,M,1
Wei Yu 0003,M,1
Wei Zhang,M,2
Wei Zhou,M,1
Wei Zou,M,1
Wei-Min Shen,M,1
Wei-Ying Ma,M,1
Werner Kießling,M,1
Wesley W. Chu,M,1
Wessel Kraaij,M,1
Willem Jonker,M,1
Willi Klösgen,M,1
William Cleckner,M,1
William D. Smart,M,1
William H. Hsu,M,1
William Jockheck,M,1
William M. Campbell,M,1
William Perrizo,M,3
William R. Hersh,M,1
William Shapiro,M,1
William Stafford Noble,M,1
William W. Cohen,M,2
Wolfgang Hümmer,M,1
Wolfgang Lehner,M,1
Wolfgang Mahnke,M,2
Wolfgang Nejdl,M,1
Wolfgang Wonner,M,1
Wolfram Conen,M,1
Won-Young Kim,M,1
Wynne Hsu,F,3
Xavier Carreras,M,1
Xi S. Guo,M,1
Xia Yang,M,1
Xiang Liu,M,1
Xiao Feng Wang,M,1
Xiao Mang Shou,M,1
Xin Huang 0012,M,1
Xin Liu 0046,M,1
Xin Zhang 0002,M,1
Yaakov Engel,M,1
Yael Petruschka,F,2
Yan Liu 0002,M,1
Yannis Kotidis,M,2
Yannis Manolopoulos,M,1
Yannis Papakonstantinou,M,2
Yannis Sismanis,M,1
Yannis Theodoridis,M,1
Yannis Velegrakis,M,2
Yasuaki Nakamura,M,1
Yee Whye Teh,M,1
Yi Chen 0001,M,1
Yi Li,M,1
Yi Shang,M,1
Yi Xia,M,1
Yi Zhang,M,1
Yi Zhang 0001,M,1
Yi-Cheng Tu,M,1
Yi-Dong Shen,M,1
Yi-Ping Phoebe Chen,M,1
Ying Li,M,1
Ying Lu 0001,M,1
Ying Yang 0001,M,1
Ying Zhao 0008,M,1
Yoav Shoham,M,2
Yonatan Aumann,M,1
Yong Shi,M,1
Yong Wang,M,1
Yoram Singer,M,2
Yorick Wilks,M,1
Yoshikazu Fujikawa,M,1
Youssef Drissi,M,1
Yu Shao,M,1
Yuan Gao,M,1
Yuji Matsumoto 0001,M,1
Yukio Ohsawa,M,1
Yun Zhou,M,1
Yusuf Tambag,M,1
Yusuke Ohura,M,1
Yusuke Suzuki,M,1
Yutaka Matsuo,M,1
Zhao Li,M,1
Zhen Xiao,M,1
Zheng Chen 0001,M,1
Zheng Xuan Loh,M,1
Zheng Zeng,M,1
Zhong Zhang,M,1
Zhu Zhang,M,1
Ángel Viña,M,1
Özgür Ulusoy,M,1
Özgür Yilmazel,M,1
