,gender,varying
Hisashi Kashima,M,2
Hisham El-Shishiny,M,1
Ho Lam Lau,M,1
Holger Meuss,M,1
Holger Schwarz,M,1
Holly E. Rushmeier,F,1
Hong Cheng,M,1
Hong Su,M,1
Hong Va Leong,M,1
HongJiang Zhang,M,4
Horacio Saggion,M,1
Horst D. Simon,M,1
Hossein Ragheb,M,1
Howard J. Hamilton,M,2
Hua Li 0002,M,1
Hua-Jun Zeng,M,3
Huan Li,M,1
Huan Liu,M,1
Huan Liu 0001,M,2
Hugh E. Williams,M,2
Hugo E. Rothuizen,M,1
Hugo Zaragoza,M,1
Hui Han 0001,M,2
Hui Jin,M,1
Hui Xiong 0001,M,1
Hui-Fang Wen,M,1
Hung Hai Bui,M,1
Hynek Bakstein,M,1
Hélène Fargier,F,1
Ian A. Pushee,M,1
Ian D. Reid 0001,M,1
Ian Horrocks,M,5
Ian Miguel,M,1
Ian R. Fasel,M,1
Ian Ruthven,M,1
Ian Soboroff,M,1
Ian T. Foster,M,1
Iddo Drori,M,1
Ido Yariv,M,1
Ignacio Thayer,M,1
Igor L. Markov,M,1
Igor Tatarinov,M,2
Igor Timko,M,1
Ihab F. Ilyas,M,2
Iko Pramudiono,M,1
Ilia Nouretdinov,M,1
Ilkka Niemelä,M,1
Ilya Levner,M,1
Ingo Brunkhorst,M,1
Ingolf Geist,M,1
Ioana Burcea,F,1
Ioana Manolescu,F,5
Ioana Stanoi,F,1
Ioannis Aekaterinidis,M,1
Ioannis P. Vlahavas,M,1
Ioannis Stamos,M,2
Ioannis Tsamardinos,M,1
Ioannis Tsochantaridis,M,1
Ion Muslea,M,1
Ion Stoica,M,1
Iosif Lazaridis,M,1
Ippokratis Pandis,M,1
Ira Cohen,F,1
Iraklis A. Klampanos,M,1
Iraklis Varlamis,M,1
Irfan A. Essa,M,2
Irina Rish,F,3
Irini Fundulaki,F,1
Isaac Cohen,M,1
Isamu Shioya,M,1
Ismail Hakki Toroslu,M,1
Ivan Bratko,M,3
Ivan Koychev,M,1
Ivor W. Tsang,M,1
Iván Dotú,M,1
Ja-Young Kim,F,1
Jaakko Hollmén,M,1
Jaakko Peltonen,M,1
Jaana Heino,F,1
Jaap Kamps,M,1
Jacco van Ossenbruggen,M,1
Jack G. Conrad,M,1
Jack Man Shun Yeung,M,1
Jaco Vermaak,M,2
Jacobus E. van der Merwe,M,1
Jacques Cherrier,M,1
Jacques Domey,M,1
Jaime Bocio,M,1
Jaime G. Carbonell,M,1
Jaime Reinoso,M,1
Jaime Teevan,M,2
James A. Hendler,M,3
James Abello,M,1
James Allan,M,3
James Bailey 0001,M,1
James Cox,M,1
James Davis 0001,M,1
James F. Allen,M,1
James F. Kurose,M,1
James Fan,M,2
James G. Shanahan,M,1
James H. Kaufman,M,1
James H. Martin,M,1
James J. Barnes,M,1
James L. Carroll,M,1
James M. Rehg,M,1
James Mayfield,M,1
James N. Damon,M,1
James P. Callan,M,6
James P. Delgrande,M,1
James Reilly 0001,M,1
James T. Kwok,M,1
James Theiler,M,2
Jamie Callan,F,1
Jamie L. Rothfeder,F,1
Jan Brase,M,1
Jan Chomicki,M,1
Jan F. Prins,M,1
Jan Kuper,M,1
Jan M. Broersen,M,1
Jan Neumann,M,1
Jan Ramon,M,1
Jan Van den Bussche,M,1
Jana Kosecká,F,1
Jane Reid,F,3
Janet L. Wiener,F,2
Jarek Gryz,M,1
Jarkko Venna,M,1
Jarmo Toivonen,M,1
Jasmin Grigull,F,1
Jasmine Novak,F,2
Jason D. M. Rennie,M,2
Jason J. Corso,M,1
Jason Tsong-Li Wang,M,1
Jason Y. Zien,M,2
Javed A. Aslam,M,2
Javier Gramajo,M,1
Javier Larrosa,M,1
Javier R. Movellan,M,1
Jean Devars,M,1
Jean Martinet,M,1
Jean Ponce,M,1
Jeff G. Schneider,M,2
Jeff L. Stimpson,M,1
Jeffery Antoniuk,M,1
Jeffrey A. Bloom,M,1
Jeffrey Bennett,M,1
Jeffrey D. Tew,M,1
Jeffrey D. Ullman,M,1
Jeffrey F. Naughton,M,5
Jeffrey Hightower,M,1
Jeffrey Ho,M,1
Jeffrey Hoyt,M,1
Jeffrey O. Kephart,M,1
Jeffrey Scott Vitter,M,1
Jeffrey Xu Yu,M,5
Jennifer Beach,F,1
Jennifer Golbeck,F,1
Jennifer L. Gardy,F,1
Jennifer Neville,F,3
Jennifer Widom,F,3
Jens Graupmann,M,1
Jens Rittscher,M,1
Jens Stankiewitz,M,1
Jens Teubner,M,1
Jeremy J. Carroll,M,1
Jeremy Kubica,M,3
Jeremy L. Wyatt,M,1
Jeremy Pickens,M,1
Jeremy Z. Kolter,M,1
Jerry Kiernan,M,2
Jerry L. Prince,M,1
Jessica Lin 0001,F,1
Jesús Cerquides,M,1
Jesús Vegas,M,1
Jia Wang,M,1
Jian Chih Ou,M,1
Jian Pei,M,4
Jian Sun 0001,M,1
Jian Yun Nie,M,1
Jian Zhai,M,1
Jian Zhang 0003,M,3
Jie Liu 0025,M,1
Jie Lu 0002,M,1
Jie Yin,M,1
Jie Zhou 0001,M,1
Jill Freyne,F,1
Jim Gray 0001,M,1
Jim Hunter,M,1
Jim Ivins,M,1
Jim McFadden,M,1
Jimmy Ho-Man Lee,M,2
Jimmy J. Lin,M,2
Jin Huang,F,2
Jin Yu,F,1
Jing Dai,M,1
Jing Jiang 0029,M,1
Jing Peng,M,1
Jing Qin,M,1
Jiong Yang,M,3
Joachim M. Buhmann,M,2
Joan C. Bartlett,F,1
Joaquim Salvi,M,1
Joaquín Adiego,M,1
Joaquín Salvachúa,M,1
Joelle Pineau,F,1
Johann Gamper,M,1
Johanna I. Westbrook,F,1
Johannes Fürnkranz,M,2
Johannes Gehrke,M,2
John A. Tomlin,M,2
John C. Platt,M,1
John D. Garofalakis,M,1
John D. Lafferty,M,1
John E. Hopcroft,M,1
John E. Laird,M,1
John J. Leonard,M,1
John J. Salerno,M,1
John Langford 0001,M,2
John Larson,M,1
John Oliensis,M,1
John R. Kender,M,1
John R. Smith,M,1
John Schmiederer,M,1
John Shawe-Taylor,M,2
John Shepherd,M,1
John Summers,M,1
John Tait,M,3
John Taylor,M,1
John Thangarajah,M,1
John Tromp,M,1
John Wilkins,M,1
John Yen,M,1
Jon Curtis,M,1
Jon M. Kleinberg,M,2
Jonah C. McBride,M,1
Jonathan Alon,M,1
Jonathan Beaver,M,1
Jonathan J. Cadiz,M,1
Jonathan Mamou,M,1
Jonathan Schaeffer,M,3
Jonathan Y. K. Lim,M,1
Joong Hyuk Chang,M,1
Joost Geurts,M,1
Joost N. Kok,M,1
Jordan Erenrich,M,1
Jordi Vitrià,M,1
Jorge Calera-Rubio,M,1
Jorge S. Marques,M,2
Jorge Santos 0001,M,1
Jose Costa,M,1
Jose L. Verdú-Mas,M,1
Josef Burger,M,2
Josef Kittler,M,1
Josep M. Pujol,M,1
Joseph G. Davis,M,1
Joseph L. Hellerstein,M,1
Joseph M. Hellerstein,M,4
Joseph Y. Halpern,M,2
Josh Wills,M,1
Joshua R. Tyler,M,1
Joss Knight,M,1
José Bins,M,1
José Carlos Príncipe,M,1
José E. Moreira,M,1
José Ghislain Quenum,M,1
José Gomes,M,1
José Hernández-Orallo,M,2
José R. Paramá,M,1
José Ruiz-Shulcloper,M,1
Jouni K. Seppänen,M,2
João Gama 0001,M,1
João M. Sanches,M,1
João Miranda Lemos,M,1
João Pedro Barreto 0001,M,1
Joël Quinqueton,M,1
Juan D. Velásquez,M,1
Judit Bar-Ilan,F,1
Judith Knapp,F,1
Judy Johnson,F,1
Juha Makkonen,M,2
Juha Takkinen,M,1
Juho Rousu,M,1
Juliana Freire,F,2
Julie A. McCann,F,1
Julie Carson-Berndsen,F,1
Julien Blanchard 0001,M,1
Julien Seinturier,M,1
Jun Fujima,M,1
Jun Huan,M,1
Jun Rao,M,1
Jun Sun 0004,M,1
Jun Yang 0001,M,1
Jun Yang 0003,M,1
Jun Zhang 0005,M,2
June S. Almenoff,F,1
Jure Leskovec,M,1
Jussi Myllymaki,M,1
Justin Harris,M,1
Justin Pearson,M,1
Justin Rosenstein,M,1
Justin Zobel,M,1
Jyrki Kivinen,M,1
Jérôme Azé,M,1
Jérôme Baumgarten,M,2
Jérôme Euzenat,M,1
Jérôme Gensel,M,1
Jérôme Lang,M,3
Jérôme Siméon,M,3
Jörg A. Walter,M,1
Jörg Fischer,M,1
Jörg Hoffmann 0001,M,1
Jörg Ontrup,M,1
Jörg Sander 0001,M,2
Kaden Hazzard,M,1
Kadri Hacioglu,M,1
Kai Ming Ting,M,1
Kai Yu 0001,M,1
Kaidi Zhao,F,1
Kalervo Järvelin,M,1
Kamal Ali,M,1
Kamran Karimi,M,1
Kang Peng,M,1
Kaoru Hiramatsu,F,1
Kap Luk Chan,M,1
Karam Gouda,M,1
Kareem Darwish,M,1
Karem A. Sakallah,M,1
Karen A. Magerlein,F,1
Karen Finesilver,F,1
Karen Fullam,F,1
Kari Torkkola,F,2
Kari Visala,F,1
Karin Kailing,F,1
Karl Aberer,M,1
Karl N. Levitt,M,1
Karl Schultz,M,1
Karl Tuyls,M,1
Kate McDevitt,F,1
Kathleen R. McKeown,F,2
Kathleen Suzanne Barber,F,1
Kathy Panton,F,1
Katia P. Sycara,F,1
Katica Dimitrova,F,1
Katrina E. Falkner,F,1
Katsuhiko Takabayashi,M,3
Katsuji Bessho,M,1
Katsumi Tanaka,M,2
Katsushi Ikeuchi,M,3
Katsutoshi Ohtsuki,M,1
Kazuhiko Sumi,M,1
Kazuko Kuriyama,F,1
Kazumi Kubota,F,1
Kazumi Saito,F,2
Ke Wang 0001,M,6
Ke Yi 0001,M,1
Keith C. C. Chan,M,1
Keith Hall,M,1
Keith Hatchard,M,1
Keith Ito,M,1
Keith J. Worsley,M,1
Keith S. Decker,M,1
Keith van Rijsbergen,M,1
Keizo Oyama,M,1
Kelvin T. Leung,M,1
Ken Barker 0002,M,1
Ken Q. Pu,M,1
Keng Lik Teo,M,1
Kenichi Takahashi,M,1
Kenji Yamanishi,M,1
Kenneth A. De Jong,M,1
Kenneth E. Hild II,M,1
Kenneth McGarry,M,1
Kenneth P. Smith,M,2
Kent Stråhlén,M,1
Kentaro Toyama,M,1
Kevin Chen-Chuan Chang,M,1
Kevin D. Seppi,M,2
Kevin Harris,M,1
Kevin Keenoy,M,1
Kevin Leyton-Brown,M,2
Kevin Liang,M,1
Kevin McCarthy,M,1
Kevin S. McCurley,M,2
Kevin W. Bowyer,M,2
Kevin W. Wilson,M,1
Kevin Y. Yip,M,1
Khalil Amiri,M,1
Khalil Sima'an,M,1
Kian Hsiang Low,M,1
Kian Win Ong,M,1
Kilian Stillhard,M,1
Kim L. Boyer,F,1
Kim Viljanen,F,3
Kin Chuen Hui,M,1
Kinh Tieu,M,1
Kirk Pruhs,M,1
Klaus E. Schauser,M,1
Klaus Elhardt,M,1
Klaus Meißner,M,1
Klaus U. Schulz,M,2
Knut Magne Risvik,M,1
Ko Nishino,M,3
Kobi Luz,M,1
Kobus Barnard,M,1
Koen Vanhoof,M,1
Koichi Hori,M,1
Koichi Moriyama,M,1
Koichiro Deguchi,M,1
Koji Eguchi,M,1
Koji Tsuda,M,1
Koju Iijima,M,1
Konrad Tollmar,M,1
Konstantinos Stamatakis,M,1
Kostas Daniilidis,M,1
Kostas Tsioutsiouliklis,M,1
Kris Ganjam,M,1
Krishna R. Pattipati,M,1
Krishnamoorthy Sivakumar,M,2
Kristen Brent Venable,F,3
Kristen Grauman,F,1
Kristian Kersting,M,1
Kristina Toutanova,F,1
Krystian Mikolajczyk,M,1
Krzysztof Gajos,M,1
Kuang Chen,M,1
Kumar K. Tamma,M,1
Kun Yue,M,1
Kunihiro Taniguchi,M,1
Kurt Driessens,M,1
Kurt W. Deschler,M,1
Lamia Keddar,F,1
Lan Yi,M,1
Larry S. Davis,M,1
Laureano Jiménez,M,1
Laurence A. Kramer,F,1
Laurent Amsaleg,M,1
Laurent Chaudron,M,1
Laurent D. Cohen,M,1
Laurent Michel,M,1
Laurent Mignet,M,1
Laurent Viennot,M,1
Laurynas Speicys,M,1
Lawrence O. Hall,M,2
Lawrence Shih,M,2
Leah S. Larkey,F,1
Leendert W. N. van der Torre,M,2
Lei Gao,M,1
Lei Li,M,1
Lei Sheng,M,1
Lei Wang 0001,M,1
Lei Yu 0001,M,3
Lei Zhang 0002,M,1
Leif Azzopardi,M,1
Lemuel R. Waitman,M,1
Leo Mark,M,1
Leo Meyer,M,1
Leonardo Candela,M,1
Leonid Libkin,M,1
Leonid Peshkin,M,1
Leonid V. Tsap,M,1
Leonidas Galanis,M,2
Leopoldo E. Bertossi,M,1
Les Carr,M,1
Lesley Quach,M,1
Leslie Cranston,F,2
Lev Finkelstein,M,1
Levent Ertöz,M,2
Levon Lloyd,M,1
Lewis J. Frey,M,1
Li Ding 0001,M,1
Li Tao,M,1
Li Wei,M,1
Li Zhang 0003,M,1
Li Zhang 0005,M,2
Li-Qun Chen,M,1
Li-Zhu Zhou,M,1
Lian Yan,M,1
Liang Huai Yang,M,1
Liang Zhou,M,1
Lida Li,F,1
Lie Gu,M,1
Lihi Zelnik-Manor,F,1
Lili Aunimo,F,1
Lilian Harada,F,1
Lillian N. Cassel,F,1
Lin Guo,F,1
Lin Padgham,F,1
Lina Khatib,F,1
Linas Bukauskas,M,1
Linda A. Jackson,F,1
Linda C. van der Gaag,F,1
Ling Liu 0001,M,2
Ling Ma 0001,M,1
Ling Wang 0002,M,1
Linus Goranson,M,1
Lior Wolf,M,1
Lisa Amini,F,1
Lisa Ballesteros,F,1
Lisa Friedland,F,1
Lise Getoor,F,2
Liu Wenyin,M,2
Liviu Panait,M,1
Ljiljana Stojanovic,F,1
Lloyd Rutledge,M,1
Longin Jan Latecki,M,1
Lorenza Saitta,F,1
Loreto Bravo,M,1
Lorraine McGinty,F,2
Lotfi Lakhal,M,1
Lothar Hermes,M,1
Louis Wehenkel,M,1
Lourdes Peña Castillo,F,1
Luc Bouganim,M,2
Luc Cournoyer,M,1
Luc De Raedt,M,1
Luc Long,M,1
Luc Van Gool,M,2
Luca Vacchetti,M,1
Lucian Popa 0001,M,2
Luciano Buratto,M,1
Luciano Silva,M,2
Ludovic Denoyer,M,1
Luigi Palopoli,M,1
Luis Gravano,M,5
Luka Divac-Krnic,M,1
Luke K. McDowell,M,1
Luo Si,M,3
Luís Torgo,M,1
Lyle H. Ungar,M,2
Lynda Hardman,F,1
László Böszörményi,M,1
Maarten Marx,M,1
Maarten Vergauwen,M,1
Maarten de Rijke,M,1
Maciej Macowicz,M,1
Magda Valls,F,1
Magdalini Eirinaki,F,1
Maged El-Sayed,M,1
Magnus Ågren 0002,M,1
Makoto Iwayama,M,1
Makoto Ohigashi,M,1
Makoto Yokoo,M,1
Man Cheuk Ho,M,1
Man Lung Yiu,M,1
Manfred Hauswirth,M,1
Mani Abrol,M,1
Manish Bhide,M,2
Manish Gupta 0002,M,1
Manolis Tzagarakis,M,1
Manoranjan Dash,M,2
Manuel A. Pérez-Quiñones,M,1
Manuel Cebrián,M,1
Manuela M. Veloso,F,2
Manuele Bicego,M,1
Marc Bernard,M,1
Marc Kaltenbach,M,1
Marc Najork,M,2
Marc Rioux,M,1
Marc Sebban,M,1
Marc Sobel,M,1
Marc Spaniol,M,1
Marcello L'Abbate,M,1
Marcello Nuccio,M,1
Marcello Pelillo,M,1
Marcelo Arenas,M,2
Marcelo Bertalmío,M,1
Marcelo Cesar Cirelo,M,1
Marcelo H. Ang Jr.,M,1
Marcelo M. Vanzin,M,1
Marco Andreetto,M,1
Marco Anelli,M,1
Marco Bertini,M,1
Marco Brambilla 0001,M,2
Marco Cristani,M,1
Marco Cristo,M,1
Marco Degemmis,M,1
Marco Gori,M,2
Marco Maggini,M,2
Marco Saerens,M,1
Marcos André Gonçalves,M,2
Marcus A. Magnor,M,1
Marcus A. Maloof,M,1
Marcus Fontoura,M,2
Marcus Herzog,M,1
Marek Hatala,M,1
Maren Bennewitz,F,1
Margherita Berardi,F,1
Maria Barra,F,1
Maria E. Orlowska,F,1
Maria Petrou,F,1
Maria Rifqi,F,1
Marian Stewart Bartlett,M,1
Mariano P. Consens,M,1
Marin Saric,M,1
Marina Mongiello,F,2
Marina Sokolova,F,1
Mario A. Nascimento,M,1
Mario Marchand,M,1
Mario T. Schlosser,M,2
Marion Leleu,F,1
Marios D. Dikaiakos,M,1
Marios Hadjieleftheriou,M,1
Marios Skounakis,M,1
Marius Leordeanu,M,1
Mark A. Girolami,M,2
Mark A. Hall,M,2
Mark A. Lantz,M,1
Mark Brodie,M,1
Mark Bullimore,M,1
Mark Craven,M,1
Mark Goldenberg,M,1
Mark Johnson 0001,M,1
Mark Last,M,1
Mark Levene,M,2
Mark Mitchell,M,1
Mark Nejman,M,1
Mark R. Tuttle,M,1
Mark S. Manasse,M,1
Mark Sanderson,M,2
Mark Schwabacher,M,1
Mark d'Inverno,M,1
Marko Salmenkivi,M,1
Markus Enzenberger,M,1
Markus Hagenbuchner,M,2
Markus Keidl,M,1
Markus Stumptner,M,1
Markus Wawryniuk,M,2
Marlon Dumas,M,1
Marlène Villanova-Oliver,F,1
Martha Sideri,F,1
Martial Hebert,M,3
Martin Braschler,M,1
Martin C. Cooper,M,1
Martin C. Martin,M,1
Martin Eriksson,M,1
Martin Ester,M,3
Martin Grohe,M,1
Martin J. Kollingbaum,M,1
Martin L. Kersten,M,1
Martin Pfeifle,M,1
Martin Sachenbacher,M,1
Martin Strauss 0001,M,1
Martin Theobald,M,1
Martin Waldburger,M,1
Martin Weber 0002,M,1
Martin Wolpers,M,1
Mary Berna,F,1
Mary F. Fernández,F,2
Maryann E. Martone,F,1
Masahiko Yachida,M,2
Masao Sakauchi,M,1
Masaru Kitsuregawa,M,2
Masashi Toyoda,M,1
Masataka Goto,M,1
Masatoshi Hamanaka,M,1
Masatoshi Yoshikawa,M,2
Masayuki Numao,M,1
Masoumeh T. Izadi,F,1
Massimiliano Ciaramita,M,1
Massimiliano Pavan,M,1
Massimo Melucci,M,1
Massimo Paolucci 0001,M,1
Matan Mandelbrod,M,1
Matei Ripeanu,M,1
Mathieu Serrurier,M,1
Matt Coatney,M,1
Matthew Eric Otey,M,1
Matthew Huras,M,2
Matthew J. Rattigan,M,1
Matthew Richardson,M,1
Matthew V. Mahoney 0001,M,1
Matthias Großmann,M,1
Matthias Jarke,M,2
Matthias Klusch,M,1
Matthias Schubert,M,1
Matti Kääriäinen,M,1
Maurice Bruynooghe,M,1
Maurice Coyle,M,1
Maurice Pagnucco,M,1
Maurice van Keulen,M,1
Maurizio Lenzerini,M,1
Mauro Andreolini,M,1
Max Frenkel,M,1
Max Horstmann,M,1
Max M. Louwerse,M,1
Maxim Peysakhov,M,1
Maximilian Teltzrow,M,1
Maximilien Sauban,M,1
Maya Dimitrova,F,1
Maya Ramanath,F,1
Mazin G. Rahim,M,1
Mehdi Dastani,M,1
Mehdi Kharrazi,M,1
Mehmed M. Kantardzic,M,1
Mehmet Altinel,M,2
Mehmet Kaya,M,2
Meikel Pöss,M,1
Meir Kalech,M,1
Melanie Gnasa,F,1
Melanie Hilario,F,1
Melissa Danforth,F,1
Menahem Friedman,M,1
Meredith Frost,F,1
Michael A. Goodrich,M,1
Michael Benedikt,M,2
Michael D. Grossberg,M,1
Michael D. Twa,M,1
Michael Dahlin,M,1
Michael E. Farmer,M,1
Michael E. Tipping,M,1
Michael Felsberg,M,1
Michael H. Bowling,M,1
Michael H. Böhlen,M,2
Michael H. Lin,M,1
Michael Hay,M,1
Michael Herscovici,M,2
Michael Hinz,M,1
Michael I. Jordan,M,1
Michael J. Carey 0001,M,1
Michael J. Franklin,M,7
Michael J. Kearns,M,1
Michael J. Kirby,M,2
Michael J. Witbrock,M,1
Michael K. Ng,M,2
Michael Kockelkorn,M,1
Michael L. Anderson,M,1
Michael L. Littman,M,1
Michael Luck,M,1
Michael M. Wagner,M,1
Michael Mlivoncic,M,1
Michael Montemerlo,M,1
Michael Mozer,M,1
Michael Nossal,M,1
Michael O. Akinde,M,1
Michael P. Oakes,M,1
Michael R. Lyu,M,1
Michael Rabinovich,M,1
Michael S. Mermelstein,M,1
Michael S. Steinbach,M,2
Michael Sintek,M,1
Michael Stonebraker,M,3
Michael Walsh 0001,M,1
Michael Watzke,M,2
Michael Werman,M,1
Michael Winikoff,M,1
Michael Zakharyaschev,M,1
Michail G. Lagoudakis,M,1
Michail Vlachos,M,2
Michal Ceresna,M,1
Michal Irani,M,1
Michal Jacovi,M,1
Michalis Vazirgiannis,M,1
Michel Bourse,M,1
Michel C. A. Klein,M,1
Michel Despont,M,1
Michel Galley,M,1
Michel Leclère,M,1
Michel Plu,M,1
Michel Scholl,M,1
Michelangelo Ceci,M,2
Michelangelo Diligenti,M,1
Michele Colajanni,F,2
Michelle X. Zhou,F,1
Michihiro Kuramochi,M,1
Michèle Sebag,F,1
Miguel A. Salido,M,1
Miguel Angel Lozano,M,1
Miguel Boavida,M,1
Mihai Preda,M,1
Mihajlo Miladinovic,M,1
Mike Robey,M,1
Mike Sips,M,1
Mikhail Bilenko,M,1
Mikhail J. Atallah,M,2
Mikhail Mikhailov,M,1
Milenko Petrovic,M,1
Min C. Shin,M,1
Min Chen,M,1
Min Shi,M,1
Min Wang 0001,M,1
Ming Fai Wong,M,1
Ming Jiang 0005,M,1
Ming Luo 0001,M,1
Ming Zhang,M,1
Ming Zhang 0004,M,1
Minoru Hayashi,M,1
Mircea Nicolescu,M,1
Mitch Cherniack,M,3
Mitsunori Ogihara,M,2
Mitsuru Ishizuka,M,1
Mohamed A. Sharaf,M,1
Mohamed Cheriet,M,1
Mohamed Daoudi,M,1
Mohamed F. Mokbel,M,1
Mohammed Abdel Razek,M,1
Mohammed Javeed Zaki,M,6
Mohammed Yeasin,M,1
Moira C. Norrie,F,1
Monika Rauch Henzinger,F,2
Monique Thonnat,F,1
Moo K. Chung,M,1
Mor Naaman,M,1
Mordechai Nisenson,M,1
Moshe Looks,M,1
Moshe Tennenholtz,M,1
Moshe Y. Vardi,M,1
Mounia Lalmas,F,2
Mounira Harzallah,F,1
Moustafa A. Hammad,M,1
Mubarak Shah,M,1
Muhammad Kashif Raza,M,1
Muhammad Saeed,M,1
Mukesh K. Mohania,M,3
Mukesh Mulchandani,M,1
Murray Shanahan,M,1
Myriam Abramson,F,1
Myron Flickner,M,1
Nabil Layaïda,M,1
Nadav Eiron,M,2
Nahid Shahmehri,F,1
Nam Hun Park,M,1
Nam Thanh Nguyen,M,1
Nan Niu,F,1
Nancy Fulda,F,1
Nancy Salay,F,1
Nanning Zheng,M,1
Naoki Abe,M,1
Naoki Akaboshi,M,1
Nasreen Abdul Jaleel,F,1
Natalia Odintsova,F,1
Nate Blaylock,F,1
Nathan Folkert,M,1
Nathan S. Netanyahu,M,1
Nathan Sprague,M,1
Nathan Srebro,M,1
Naveen Ashish,M,1
Navin Kabra,M,1
Nazif Cihan Tas,M,1
Neal Checka,M,1
Neal Kanodia,M,1
Neeraj Agrawal,M,1
Neil Burch,M,1
Neil D. Lawrence,M,1
Neil Yorke-Smith,M,1
Niall M. Adams,M,1
Nicholas Gibbins,M,1
Nicholas J. Belkin,M,1
Nicholas K. Jong,M,1
Nicholas Kushmerick,M,3
Nicholas R. Jennings,M,2
Nick Bassiliades,M,1
Nick Koudas,M,7
Nick Lanham,M,1
Nick Roussopoulos,M,2
Nicola Brusco,F,1
Nicola Di Mauro,F,1
Nicola Fanizzi,F,1
Nicola Leone,F,1
Nicola Orio,F,1
Nicolas Anciaux,M,1
Nicolas Bruno,M,1
Nicolas Labroche,M,1
Nicolas Lachiche,M,1
Nicolas Maudet,M,1
Nicolas Monmarché,M,1
Nicoleta Preda,F,1
Nicu Sebe,M,1
Nidal Al-Said,M,1
Niels Landwehr,M,1
Niels Olof Bouvin,M,1
Nieves R. Brisaboa,F,1
Nigel Shadbolt,M,1
Nikola Jevtic,M,1
Nikolaos Nanas,M,1
Nikos Karayannidis,M,1
Nikos Karousos,M,1
Nikos Mamoulis,M,3
Nils Krahnstoever,M,1
Nils Weidmann,M,1
Ning An,M,1
Ning Kang 0009,M,1
Ning Xu 0005,M,1
Nirmal Mukhi,M,1
Nirmal Pal,M,1
Noam Levi,M,1
Noam Shental,M,2
Nobuyuki Otsu,M,1
Noel Massey,M,1
Noga Meshulam,F,1
Norbert Ebel,M,1
Norbert Fuhr,M,1
Norbert Roma,M,1
Noriko Kando,F,2
Norman W. Paton,M,1
Norman Y. Foo,M,1
Noël Lucas,M,1
Nuno Correia 0001,M,1
Nuno Gonçalves,M,1
Nuria Oliver,F,1
Odysseas Papapetrou,M,1
Ohad Ben-Shahar,M,1
Olga De Troyer,F,1
Olga R. P. Bellon,F,1
Olga Regina Pereira Bellon,F,1
Oliver Merkel,M,1
Oliver Po,M,1
Oliver Spatscheck,M,2
Oliviero Stock,M,1
Olli Yli-Harja,M,1
Omar Benjelloun,M,2
Omar Boucelma,M,1
Omar Khan,M,1
Omid Shakernia,M,1
Ophir Frieder,M,1
Oren Etzioni,M,3
Oreste Signore,M,1
Osamu Hasegawa,M,1
Osamu Mizuno,M,1
Oskari Heinonen,M,1
Owen Cooper,M,1
Owen T. Carmichael,M,1
Pablo Andrés Arbeláez,M,1
Pablo de la Fuente,M,2
Panagiotis G. Ipeirotis,M,1
Panayiotis Tsaparas,M,1
Pankaj Kankar,M,1
Panos K. Chrysanthis,M,3
Paola Virga,F,1
Paolo Atzeni,M,1
Paolo Avesani,M,1
Paolo Favaro,M,1
Paolo Garza,M,1
Paolo Palmerini,M,1
Paolo Torroni,M,1
Paraskevas Evripidou,M,1
Parry Husbands,M,1
Parul A. Mittal,F,1
Pascal Bellec,M,1
Pascal Fua,M,3
Pascal Van Hentenryck,M,3
Pasquale Lops,M,1
Pasquale Savino,M,1
Pat Langley,M,1
Patrice Boizumault,M,1
Patricia B. Cerrito,F,2
Patricia G. Foschi,F,1
Patrick Gallinari,M,1
Patrick Gros,M,1
Patrick Neukomm,M,1
Patrick Pérez,M,3
Paul A. Crook,M,1
Paul Beame,M,1
Paul Brown,M,1
Paul D. Clough,M,1
Paul H. King,M,1
Paul H. Leng,M,1
Paul H. Morris,M,1
Paul Libbrecht,M,1
Paul Lucas,M,1
Paul M. Newman,M,1
Paul McNamee,M,1
Paul Ogilvie,M,1
Paul P. Maglio,M,1
Paul W. Fieguth,M,1
Paul Watson 0001,M,1
Paulo E. Santos,M,1
Paulo F. U. Gotardo,M,2
Paulo Pinheiro da Silva,M,1
Paulo R. S. Mendonça,M,1
Pavel Dimitrov,M,1
Pavel Zezula,M,1
Pedro José Marrón,M,1
Pedro M. Domingos,M,2
Pedro M. Q. Aguiar,M,1
Pedro Medas,M,1
Pedro Mendes Jorge,M,1
Peer Kröger,M,2
Pei Sun,M,1
Peng Zhang 0016,M,1
Periklis Andritsos,M,1
Peter A. Flach,M,3
Peter A. Gloor,M,1
Peter Barna,M,2
Peter Boros,M,1
Peter Briggs,M,1
Peter Buneman,M,1
Peter Bächtold,M,1
Peter Dolog,M,1
Peter F. Patel-Schneider,M,2
Peter F. Sturm,M,1
Peter Geibel,M,1
Peter Grimm,M,1
Peter Grünwald,M,1
Peter H. Tu,M,1
Peter Haddawy,M,1
Peter J. Haas,M,3
Peter J. Stuckey,M,1
Peter Jeavons 0001,M,1
Peter K. Allen,M,1
Peter M. Schwarz,M,1
Peter McBrien,M,1
Peter McCracken,M,1
Peter Mork,M,1
Peter N. Belhumeur,M,1
Peter Plessers,M,1
Peter Savadjiev,M,1
Peter Scheuermann,M,1
Peter Schojer,M,1
Peter Stone,M,1
Peter Struss,M,1
Peter T. Wood,M,1
Peter Triantafillou,M,1
Peter Vettiger,M,1
Peter Widmayer,M,1
Peter Wittenburg,M,1
